material_id,formula,exfoliation_energy (J/m^2)
5794,ClO8Se2V3,0.26204541961343975
4029,Br3In,0.2487973219644179
726,Br3Ga,0.26797798295566044
3983,Ba2LiN,0.8692315189842655
951,ClGa,0.2865732169965476
4840,O7STe2,0.8102963403451205
5746,BiKP2S6,1.119510789303319
4466,InSiTe3,0.3304174327978072
3590,InP2Se6Tl,0.36160900591985234
1421,Nb2Se3,0.6229561344323824
645,Br2Hf,0.3031567973402762
394,I2W,0.3251097287594096
5869,H4BaO3,0.7942803012562071
3782,AuPS,0.4822876192672676
453,PbSe,0.8695535077792733
1430,I5Y2,0.27209750140073474
4054,O5Si2,2.001880456290936
729,F2Sr,0.8251216327651871
1193,NiSi4,1.8498291123688861
420,S2Ta,0.45063181722064544
4106,CaO4Sn2,0.23409065084114103
3148,CdO2,0.6820268734406549
4012,AuSe,0.4084198869321336
3926,Sb2Se2Te,0.38804204621806376
5242,CuMn3O8,0.3927086965584474
5284,Al2BaCl8,0.19778488692702892
5456,CuHgO2,0.6455691985488995
747,I3P,0.28484968566037877
2954,AsCa2,0.7956171700954952
1334,BrGa,0.34103402545034955
4850,AgI,0.2947058636534741
5236,PdTe2,0.6967101158910548
3870,CAg2O3,1.2605076348006512
3663,Cl2ORu,0.3161130692832605
5030,H5F2GaN2,0.36095489267324565
2121,AsMo,1.9741545556992601
134,GeO,0.3497238364890516
4889,C2Cu2LiO6,0.43606018447395894
2935,SbSr2,0.6047784615902967
3654,Ba2N,0.7367083795954584
3302,H2O5V2,1.032234035402407
3800,HgPS3,0.3476540439966981
778,Cl4Ge,0.3378331071206542
844,Al4S3,0.7066600704950811
677,NbTe2,0.3827410620090492
638,AlAs5,0.7151728678812332
4903,Ag2Bi2Cl2S3,0.4913459128757648
4032,F6PbZr,1.0372165935142454
3245,HfTe5,0.30939347986841337
5696,O10P3Sn2,0.6947796302447009
1246,B2Se5,0.32566564268025516
2281,BeI2,0.12810848427507673
106,N2O3,0.07262135552329704
1536,Ga2Te5,0.3456635990585425
5473,MnNb2S4,0.5144109686721727
4983,Bi2F7K,2.170122617001226
2322,Ag2S,0.2608023881705879
370,BaCl2,0.20220089238293112
4096,AgBiO2,1.880698797153196
611,Br2Ca,0.22577334242248792
3551,I2Pt,0.4174098269376689
5433,BiO7P2,0.42612426226111794
5712,F5VZn,1.5124411846667092
5209,RbSb2Se4,0.6440161950949765
5348,As2Te3,0.42503682718156005
15,IrS2,0.7658382737334317
4539,Bi4MgO9,1.1651839462739926
3730,Br2Ni,0.30126372109047034
3576,AuTe2,1.1373349917285818
1305,I4Zr,0.24843833522432926
432,BeBr2,0.2818464257417797
3219,Ag2IO6,0.05167429761591178
646,As2S3,0.37439901964293
3161,MgTi,1.6956494232861443
1638,AuSe2,1.128052410222196
4553,BrOSc,0.2651125284999467
3854,I2MgO6,1.0723580994186097
4856,O6P2Sn,0.14744242821468753
2237,Cl3Sb,0.5345510312441482
4628,Fe3O16Te2V3,0.6379195748386515
3732,BiIn,0.7408778741012123
1392,AuCl,0.5270839370599987
67,Br2Si,0.2744651523262182
1567,Br8Sc5,0.30018959480980184
878,Te3V,0.47144988252773823
5054,Cu2O7Sr2W,0.3412803915597189
2601,FeSe2,0.4427801376071161
2052,CaI2,0.17407402023415636
1785,Ca5Rh,1.0766701102180036
610,N3Pb,0.34942664051906247
1180,Cl3Sc,0.285322387570102
582,AgZr,2.0741222380831146
1702,ClTl,0.3471687594349211
2551,CuN3,0.4412592177973254
1790,InTe,0.31299289407668723
772,BBr3,0.11986766733562845
2669,AsSe,0.8107354652637838
5245,Cl2O2W,0.125101557049138
3108,CuMgO2,1.2363302651014727
2316,ClLi2,1.2392675562227884
3946,O5Ti2Zn,1.4565463618346655
3116,SSb,0.035625691936372494
5193,Br2Zn,0.2770092992875274
2306,I4Ti,0.0012258938022292468
3358,Mg5Y,1.4461140181705985
2309,SSc,0.03349691758940012
5528,CoLi3Ni2O6,1.7179211575813
131,RuS,0.4272329211771894
2126,AuI2,0.3695506859202647
1489,Mg5Y,1.4403664970470607
3595,Br2Mn,0.2768410852891087
4135,CoLiO4P,0.4046326872628067
5258,CuS2Sb,0.8022243906725309
3961,Br4NbOTl,0.3029275833714683
222,AlSe,0.2987942725252657
2039,CaF2,1.1477334980687777
1653,Bi4Br,0.5804145276041014
1644,AsPb,1.0471158884455891
1499,IS,0.29755151130189306
3077,OSn,0.36446559453893307
2220,O3Sb2,0.4489183713553223
825,SV2,0.5353678080856432
5911,AuBiCl6,0.4694992602155905
4390,C4BNaO8,0.41478081369290865
3796,H5As3O10,0.823342401671431
4443,O2Ti,0.019266374470558487
3748,BrFSr,0.469880439105552
2630,I3Sb,0.2883797325955781
1600,AsF3,0.3398283464721861
1504,Ge2Ti,2.546127276888604
5815,O3W,0.363160512510152
4582,AgI2,0.3051020257432377
3327,SSn,0.25609576461707584
5165,Bi2SnTe4,0.40464188854234856
5142,O2V,0.26157306581046896
5061,BaBi4O7,0.4559150050571872
1146,HfSi2,3.5425980872829665
281,PdSb2,0.7107663390538697
64,AgF,0.4941075939879333
5698,O6Pb3S,0.5400803851645897
1324,F2Pt,0.4723803691784975
147,F2Pd,0.49973634207261175
5892,GePb2S4,0.6466016673288616
2197,Br2Sr,0.24454051855690176
5692,Cl4HgK2,0.29111085400686315
5185,F4Fe3Li3O4,0.742155158747247
3559,H4CaO6S,0.7376319210559029
2090,Cl5Nb2,0.09856932935254432
2486,BiI3,0.30985582705846215
355,GaI3,0.26233264999881656
832,Au2Te,0.43398529139151093
3324,Na2S2Zn,0.9074725811613159
814,CuS,0.40000949000118047
5674,Cu2FeO7Sr2,0.3698417938236156
3600,Cl3Mo,0.29179463767814573
2640,Br2Pd,0.3230933949861863
3054,O3SnZn,1.1753178887540123
4375,Ge2O6WZn,0.31441559850119744
5414,Cr2F12Mg,0.21902968722898847
3917,Al2CdCl8,0.2995220510404508
3091,N2O6Pt,0.2622959232452101
2227,AuO2,0.4848208254827646
4814,H2O7SrTa2,0.5472122967425763
2724,Br5Ta,0.25780735974465885
4127,CrTe3,0.37398667490653237
5703,I3InO9,0.6295504110660225
3318,GeTe4Zr,0.4019307260297449
2182,I5V2,0.09370128152505704
3094,MgSb2,0.7686615720715735
4605,Ca2ClFeO3,0.5078695561116637
1684,F2Pb,0.8677300725380321
4747,NaO2Sb,0.0904334075443023
1405,NbSe3,0.43714268798792777
4851,Br2Ca2CuO2,0.3180197457516997
393,Cl2Pt,0.43231111645179165
1384,As9F2,0.6192396191438981
5963,In,1.0397184194371865
2091,F4Ta,0.15406816616125513
5163,Br2O2W,0.15669159793754697
4462,I2MnO6,1.0485767224808096
2211,Cl4Si,0.25072067386604785
1850,CoSi3,2.4288425292663267
4039,MoO3,0.40136375483287834
1844,AuS,0.4194609720449565
4721,BrClPb,0.7572939989135057
2120,MoS,0.40802112071530594
3012,Al3Ru2,2.7952268393402795
4981,Cu2O7SbSr2,0.3597779644120538
1587,SeTl2,0.39592147415442075
238,AuI,0.43249699629138083
5855,PdSn3,1.0568140969469433
1534,Nb2Te3,0.4413971181530986
4961,CuI,0.2780870018405305
1335,Bi3Sn,0.6360470944441048
5650,F9KTe2,0.5616763940398136
4546,HCaClO,0.8298166647306229
450,Bi2S3,0.493179067214482
125,Cl3Si,0.1675829866144723
4533,Ba3Br2In2O5,0.4440360433949986
661,ClTi,0.353455209258244
5123,FSbSe2Sr,0.5555941607985493
4142,CuO6Si2Zn,1.3574322145018893
5561,Li4S4Ti,1.0653639236304675
662,I3Sc2,0.30439375751121406
2582,AsS,0.829600264196002
5042,KO5Sb3,0.696185090471009
3666,H3CaO4P,0.6407172638447489
996,BiI3,0.32162134800128106
3966,GeTe,0.5481445736705346
2419,Te2Ti,0.4399718553734131
3545,AlClO,0.29977256042022077
1572,S3Y,0.4202751413729326
5796,Cr4Li2O13,0.2790591385883757
4285,IrNb3Se8,0.4089031341288496
3103,CoSe4Si2,0.657100524948076
61,AgCl,0.4228327395373529
4857,BaFe4O8,0.2158041238424584
5086,O9Sb2Si3,0.8074442933165005
4013,Bi2O3,0.8226286630341647
5140,F4Sb,0.34099552828788965
1714,BaCl2,0.6260925081144033
3143,Al2S4Zn,0.7340103030625604
1998,AsI3,0.2737379160728164
4965,BiO8PPb4,0.5626153849158064
4165,AgFO2,0.5637598156938142
4548,NiO3Ti,4.053742724397783
3653,O5V2,0.41234521845941036
1207,Sr2Zn,0.8657478107992704
5012,CuI2O2Sr2,0.28642640826511223
1374,CP,0.33442849125944546
692,I3Mo,0.27657225071501507
3046,CuNb2S4,0.43976569914452784
3273,N2Pb3,0.427994163765342
1501,Cu2S,0.4347843693652347
1046,BrCu,0.2969119395752837
190,AgTe,0.6437343939121787
699,AsI4,0.399796196394744
3231,CdS,0.1669947311409719
4771,GeO3Zn,1.3739819750502131
5845,O5V2,0.3507512569655199
144,Se5Zr,0.31639011039835135
5240,CAg2N2,0.8005443023354845
3928,Br5Te2Zr,0.30632711747524277
1409,Bi2Te3,0.43107915780224326
4621,FeO8Ta2Zn2,1.5517813816681016
3240,I2V,0.27678136377915885
17,AuSe,0.616110680292253
4461,Cr3O8,0.376681995006974
473,Mg5Rh,1.4286309538117765
1851,S3Sc2,1.3583093286357006
2170,Br2Ca,0.23957601248933255
2843,AsO2,0.23093485202640987
5572,MoO5V,0.6969543250824449
5571,Br2Hg,0.2730614169737787
4895,GeSn,0.0019220334750444934
5388,Ag3S3Sb,0.6368323928337257
3140,Al2FeS4,0.5701956378891581
4436,AgClO2,0.5221282497614623
4894,H3AlO3,0.8470236059943466
5491,I,0.28134921340414587
3337,CaMg,1.214756754066854
1535,I5V,0.4855282457503512
4114,C4BKO8,0.38266274328936645
1602,NiSe,0.5192191796159408
810,BeI2,0.28686855641687836
4252,PdS6Ta2,0.39808847140881626
3489,Cl6NaNb,0.3134675309793362
541,BTe,0.29163162550056243
5067,H2Mg5O6,0.4880341530361657
840,AsCl3,0.26064268196261886
2543,Al2S3,0.24683678008488685
1765,Se3V,0.47268097520932845
5027,CrLiO2,3.9311466628233136
5590,O3Sb2,0.49523170043725756
5953,As,0.8231081017197098
5014,F3Fe2LiO2,2.4939644477410945
5161,F4Zr,0.0029587004896767678
3488,Ge3O9Sb2,0.7549531359415509
4657,GeHfTe4,0.4079830398690728
3494,Mn2NiO6,0.34477414421652725
3908,CrO4P,0.8002106352428636
581,BiGe,0.44068492805438236
5682,H4MgN2O8,0.564115675708942
2451,ScTe,0.04073672603908426
3250,Fe2OSe2Sr,1.496314121397469
904,Cl3P,0.17941623710234153
4381,Cr2Li2O7,0.16491011378321377
4512,Br2Ca3Si,0.6534274727240167
4579,CuO4Te,0.6641205439698223
4200,Mo2O8Sb,0.3598227472139516
2246,F2Ni,1.4603595064456656
5515,CuF2O3W,1.510933104515969
1690,F4Hf,0.503660986359443
3474,CdCl2,0.26160379998353694
4011,CoSe,0.48806225794269664
1755,I3Sc,0.27735260895424957
1922,Hf3S2,0.7312487589637039
5332,Cr3O8,0.4100552464339441
4907,O7Si2SrTi,1.012167879035848
1740,F3Si,0.26695580981305644
3322,CuS,0.8283861712865532
256,Se2Ta,0.4480631894011548
5530,AgP2S6V,0.34178637552254654
5063,AuTi,2.5158399306902224
959,ClIn,0.2727736175292161
2965,Al2O3,0.02263439814703008
1288,PtTe,0.8565500251305282
2215,Cr3O8,0.2980750127613919
1604,HfI2,0.2949252442537715
797,BaI2,0.31746874314728635
917,As4F,0.6385434166276621
2041,AuZn3,1.1228548062734252
1990,BiI3,0.24062799901882653
5081,HLi3O4Te,0.3669187600522349
836,FGa,0.230484849705552
1100,Pb2Ru,0.6410062278975965
5476,AgFeS2,1.4634504489693387
3293,GeLi2N2,1.241554384164064
1762,S2Ta,0.4380555087565468
3710,CdI2O6,0.9730183705641069
2072,AsSe,0.0001661760927490878
5065,ClCuO2,0.2710356679264817
5582,Br2Fe,0.29899738112632956
193,I3Os,0.3082250889881856
1394,AsIn,0.6698877503962527
5496,AsI3,0.27911778892361894
3768,As2O3,0.350530509064055
1889,CrF2,0.4840220417950522
3527,INZr,0.2762055065992822
1506,STa2,0.6267388286871255
197,Se3Ti,0.3894945506464157
1152,AgSr,0.6473135964753962
5434,Co4O9Zn,0.8310516828675909
5359,MoTe2,0.38850214228781016
5832,F7Fe2Li,0.21437527082037375
1103,HfI3,0.2686847308077434
601,Cl3Ga,0.25072078220902827
454,F2Tc,0.3936847479347492
4849,FO3PSn,0.36073129816104216
5115,O2Sn,0.45988039278950577
5175,Co3O8Sb,0.4003678666277988
75,S5Ti,0.36347882125102066
5517,AgBiO2,0.5850312488394356
1732,AlSe,0.29569509314488907
1577,Br4Nb,0.35372157236208185
1434,Ba5Sc,0.8439393266613127
2229,Br2Pt,0.2995234338196831
2002,I3P,0.2830766135679661
7,Se2Tc,0.3634392498224697
3186,HfSeSi,0.6027051340793967
4262,H2CdO2,0.5496544585094616
5719,Hg3O10Se3,0.9630726759814808
4531,CuFO2,0.35956789779603515
1876,I8Sc5,0.2829609047722108
1515,Bi2Ni,0.7443150117072423
1223,RhS,0.564984122104786
3389,FNTi,0.4048975006095124
4323,AgCuO2,0.7260661414612297
4723,Br2NbO,0.2899426776021017
4334,F5LiV,0.36803867338914387
4102,Al2MgSe4,0.20272309247447096
2068,AsSb,0.6255182221091016
941,AuBr2,0.3438091939389484
85,GaTe,0.28069897019951684
1539,AgBr,0.3991573447370575
3780,MoO3,0.34147290646775813
4950,AgBrO4,0.5475854021331692
3550,OPb,0.34056009662219927
1510,AgI,0.3670026444431631
1979,In2S,0.5114618976471846
2117,O3Sb2,0.21332933223957573
4572,BeCrO4,0.3050297658299867
3672,Ca3Cl2Cu2O4,0.49053319249941735
1707,B2Te5,0.36123900215018956
4846,FeNbTe2,0.4199343424627744
667,MgO2,0.40983657095549797
4643,H2Li2Pd,0.9332102573797507
4345,BiBrTe,0.31127947674271794
25,AlSb3,0.7245960967501983
1233,Br2P9,2.791498779267466
59,NiSb2,0.47609576930107994
5229,AsO4P,0.9357301671291264
5630,Li3O14V5,0.4537569112956853
5122,NiSe,0.6577665359597623
854,AlS,0.3120663277344166
4478,H3Pt,0.723037068284427
1634,F4Ta,0.8650734707246782
3580,OS2Sb2,0.43336451104877416
3651,PRbSe6,0.38565310232799804
876,As4Br,0.5819164749185469
5006,BaO6Ti2Tl,0.093671110142209
3366,NiTe,0.6205123601658588
5830,CoLiO4P,3.2072428532025428
412,GaSb,0.5123713419557148
1448,P2Pd,0.796128314606271
2697,CuZn3,1.4380366886908569
4602,Cd3O10Se3,1.2652128316342244
257,PSn,0.4529148867790539
3333,Mg2Y,1.5690578973819131
5155,MnO3Tl,0.7309018254925495
1079,PtTe2,0.48319877883620693
4890,HNaO,0.5848629588625334
5727,MgO9Ti4,0.886865608326576
2536,Br4Hf,0.00042040854143500126
933,BaBr2,0.5577456490254769
5833,C8B2N8Zn,0.4892633518969739
3453,I2Pb,0.2275398865314796
3537,KNb3O8,0.6348197173901869
3899,Ba2O5Sb2,0.5108701331701331
213,AlS,0.3317652830403445
5935,N,0.295931246177717
3809,Br2Mg,0.26368163470815614
5264,Co3MnO8,1.87972064383162
1719,CuSe,0.7006585060953748
5930,Sn,0.8057457568299442
315,FSe,0.9586010546518042
2038,SeW,0.39594671360225503
1733,F2Ni,0.3533164285627078
1271,BiGe,0.39205590458163586
1022,NbS,0.395485289891118
294,BSe,0.3293575726633356
497,AgCl,0.4469571168045404
4617,MgO6V2,1.928850983260437
5518,PdSn4,0.8751615660964827
1837,In2S,0.5031944845585394
5616,F5Fe2Li,1.294154327747691
5729,O4PbSe,0.8122746547485641
4649,MoN,0.8840289156039537
1857,As3In,0.8847787949305976
4584,CoPS3,0.3744306213271872
4111,MnO8P2,1.5534374650132385
2291,F4Hf,0.0007031472025516048
22,SbTl,1.1562007856536411
5939,Sn,0.5996412999175139
899,As2Se5,0.3134316298282277
1159,AsGa,0.5040136832817856
5376,IOSc,0.26633664409666935
5974,N,9.910973304746165
3029,Bi2Mg,0.6548679021767765
1692,NbSe,0.41033019630092826
5195,Cl8Nb3,0.32040582134231954
4290,NbS3,0.3520788310476687
1466,Cl3Tl,0.4126413831470676
375,F2Ti,0.3408426136184622
3915,Bi2MgO5,2.159661199451749
3513,O9Te4,0.5980848278430906
4522,CoMoO6Te,0.5263882480094451
5906,BiF4Rb,2.7054776822935787
4222,F7Fe3O,0.27344793302247083
3934,AuClO2,0.2921755928910913
3346,GeHg2O4,0.916445591601495
4990,B2O5Te,0.2904349810633307
1803,Sb5Tl,0.4464023321451328
771,Cl3Y,0.322709118033107
1687,MnTe,0.7345820531900555
5933,Tl,0.9596325922293748
4892,BiS,0.03958179142076109
1109,Br3Tl,0.25088090492919163
5524,FeTe,0.44639406461469144
2228,CaRb,1.2696705351578215
2096,Cl4N,0.2672614585771464
2721,Bi2Hf,0.6630914666918213
5394,BiCdISe2,0.879500485707911
3068,CN2,0.45199177589716305
5817,Cl3Sc,0.2513048299327783
2428,F2Sr,0.46030626812506414
5706,LiO12S3V,0.26985404971745586
5080,CrO2,0.26980440694647023
3197,Al2S4Zn,0.3222785737298625
267,Nb2Se3,0.37970177011662354
3365,BiFS2Sr,0.6291081821952887
1689,F3N,0.14480224352502652
5112,O8W3,0.3787198997697172
5805,C2I11Sc6,0.3319053902284797
1578,I2Mg,0.23045014108951123
3690,CuLiO6P2,0.7023898437831255
5244,CaO4Sb2,0.6826361896590394
3639,HLiO,0.30796441074156955
4105,CoMnO4,0.5448359561223829
161,MnSe2,0.4137132640565957
5628,Bi4I,0.5556118601477616
4639,H4Al2O9Si2,0.5675867230077621
426,AgBr,0.2836983816425677
170,HgTi,1.6609916327686696
2857,F2Sn,1.499778794324633
2855,BeF2,0.1800984658457553
3272,MgSb,1.3210555795335908
977,FY,0.32437799571198095
1085,Sb3Tl,0.7214495391688156
3352,CaO,0.06380881603159663
3957,Bi2O3,0.7161589426877741
4104,MgPS3,0.3172515486196404
673,Cl2Pd,0.41069528092032964
2087,BiBr3,0.5438054434547998
4189,Au2O10Se3,0.5535101932824283
5103,Ag2O2Pd,1.0230307412551076
3326,Ga2S4Zn,0.31249052566431623
3882,Hg2MoO4,0.6458154500015579
5387,O2Sb,0.19252858231864706
5654,Cl2Cu3O6Se2,0.38859514585365906
754,Bi2S3,0.39976340505095254
4248,Br2CoO3Sb2,0.31058043724923234
2493,Bi2O3,0.9626359475953105
5219,GePbS3,0.4612059150242213
3871,C2N2NiS2,0.29528541501121114
1582,Br2Y,0.2870921686693427
5813,P3Sn,0.9029373206903819
1076,BS,0.3105814183998875
4388,CuF4Li,2.8510737741268546
5511,Br,0.28471902072910277
3496,HBrCa,0.3317400725563952
446,Bi2Si,0.41323441950349843
3249,O7SrTa2,0.9784663526893489
2837,BiTe,0.10905321100543638
4103,BaO8V4,0.22307933704319197
3762,ClNZr,0.2854538848632306
4577,AsGe,0.3892110752006994
3516,Cl2Co,0.30696726612052216
1111,I3P,0.18967639275902343
5951,Sb,0.0021569544675918138
4374,MnPSe3,0.32956496186101697
4699,Nb2O8W,0.35033654950599513
5631,Li2O12P4Sn,0.7930596907891923
3749,GaInS3,0.32392792945760024
5265,CdGaInS4,0.6281496320606995
798,GeSe,0.2393909845798441
3583,Se2W,0.3885712792341638
3413,GeS,0.5109764771473696
5169,NbO5V,0.8248570170388879
243,Ge2Mg,2.1203631240471967
3082,FeO2,0.42544347254304493
3784,Bi2O4Sr,0.39143532841190115
2598,GeSe,0.32993050058438905
4469,CuGe2P3,0.12686260635977817
5839,Mn3O16Te2V3,0.6540639031323516
5297,Ge2Nb2O7,1.8601677047563006
5017,O8P2Pb3,0.6892618555748784
1165,ClS,0.06265555359342828
3506,BrCu,0.3208014137711735
4562,F3LiOV,0.4987045404346574
306,Br2Sn,0.24295826046853597
2064,CCl4,1.4664537910398914
1026,Cl3Zr,0.26812493703874263
4091,As2Ge3Te6,0.45585742083197983
4993,HCuO2,0.5361178406511813
3709,BrInTe,0.27994176723402364
5339,FO2V,0.24134288134815107
327,Sb2Si,0.40827720822454594
5203,H2CoO2,0.5510405257929457
4286,Bi2CaO5,0.7221441913004216
486,NbSe2,0.4624110214852642
1425,FZr,0.34093980840925975
669,Ba5Rh,0.8335442645878868
201,Cl4V,0.37960134643633037
334,Ga2Se5,0.3359072694451038
1512,TeTl2,0.4339260800855968
4241,ClFGe,0.408687832058175
2841,BiO2,0.5709059979493186
3412,Cl3Y,0.21676076233456482
3349,F2N2Sn,0.21342015808161993
5826,Br3Fe,0.3135159130597167
3368,AgLi2Sn2,2.0203598956211968
5800,Al2Cl8Cu,0.2514299956697809
2086,PTe,0.5601495968193421
3289,FeMg2,1.6186594480233087
4441,O4SSn,0.8150360496354483
3454,H2MnO2,0.5496384267456103
1540,BiCl4,0.19326293995065305
3178,CY2,1.8156695515193584
4206,F6Li2V,0.10369832510682195
1113,AuF,0.9270021734934444
2,STl,0.37531914616586953
4046,Cr3O16Sb5,1.257762824728675
1269,AlBi5,0.9021108117010915
5841,CaO3Te,0.9794734940525429
5294,Te,0.37099998302669784
3251,Bi2Mg,0.4424682787414332
2400,O3Sc,1.4969271077770185
5687,LiO10P3Sn2,0.07858395500254273
4528,MgO8Re2,0.39284361758017017
3059,Mg2Sn,0.8323434496555131
3596,Cl2Ti,0.4080909235471303
2033,Cl4Sb,0.9098635581373489
5768,P3S9Zn2,0.30779770829259157
3241,O3PSn,0.3681495728807642
3798,HfS3,0.35260875372740924
1171,ClS,0.2557794245696279
1227,B2S5,0.3556910699599244
2317,SeZr,0.41237275371301935
515,BiF3,0.41847121768656553
1135,N3Tl,0.028939439975950734
2820,Ga2O3,1.1184151639502937
2989,Te2V,0.4077257686094069
1312,As3B,0.4835730693962083
2378,Br2Sn,0.5159165915720516
3463,PSi,0.2620115083881406
1708,F8Sc5,0.623510153990856
4804,NiP2S6,0.34868448186139106
4813,Cl3LiSn,0.4963126713800165
2440,O3P2,0.4437687912218816
2680,FeTe2,0.2852604161750711
2695,AsW,1.9087347270428103
4163,O2VZn,1.9643267911753015
3018,Al2S5Zn2,0.9138398185676363
3856,F2LiO2V,0.42654776567199365
3071,NbS2,0.4652456341927866
3292,CuSr,0.726519974780496
2558,F3Ga,0.33117679052216054
5820,CuP3Si2,0.20298042049383533
5862,BiO5V,0.56798361030558
3266,OZn,0.20541180478638066
1817,GeSb3,0.7612115412081971
1462,F4Re,0.3778004838076771
4836,C3N4,0.43347653713212586
5383,MoNb2O8,0.3582265566421049
3188,Bi2MnTe4,0.3494683187149726
4705,I2Zn,0.2638614316923278
4882,Mg2Ni3O8,2.2843232679926806
4735,TaTe2,0.46882078512003983
3543,BS3Tl,0.4367795999930121
5548,AuCuO2,0.6829052673127196
3398,MoSe2,0.39167815657548
2149,CdSe,0.42589649053280726
4661,Cl2Mg,0.09614635475985424
1835,InP5,0.4534679416561918
886,Bi2Te5,0.3008114948908515
3320,Mg2Ti,1.8524334817302945
4987,FO6STc,0.23820244133937632
5750,CrF5Zn,0.702691841879247
4595,Nb2O8Te,0.37234017344475046
3452,CrNbSe5,0.47454414733073685
3696,IrTaTe4,0.3941760730700247
157,SbSn,0.46544403301203424
1772,Bi3In,0.7246612972369009
927,Mg2Zn,1.4803968998078412
4979,GaI7Te,0.23571676396057256
1553,Ag2Te,0.4009365451518832
2997,CaCoSi,1.102715818899084
5212,GaIY,0.2485749381012224
3633,FISr,0.2887579553745006
1794,AlP5,0.6539965417912589
341,S2Si,0.3533383761502017
653,AsSr2,0.650025786373313
5072,HSi3,0.24105266948571377
1569,Cl2Zr,0.30137079804925365
664,As5In,0.4797214418286389
5020,BiMgO6P,0.6221162676369567
5734,Bi2S3,0.6138128329785546
1782,Se2V,0.42428425812360193
4833,O2V,0.25678268787804387
2999,Ca2CoO3,0.05760384112973701
4786,AuFO2,0.3715596843139274
1693,B2Se3,0.3295382302036852
3142,Te,0.43003878628114983
4948,CrSe,0.5318628905482236
3656,BrInO,0.2576079054431925
4887,FO2V,0.645265907215485
4022,Co2O5S2Sr3,0.6936506259545998
1476,F4P,0.13231559952672678
3444,GeI2,0.2516128729363317
4476,Cl3Ru,0.3146252081134564
823,Nb2Te,0.4789492617505769
5490,Li2S4W,0.256896826253783
5467,PPdS,1.2341814354436564
5266,B2BiLiO5,1.0483380255751529
1442,AgBa,0.5652524805685766
3608,As2Ge,0.36773333533182706
332,Cl2Hf,0.3106022935418698
4078,O2Sb,0.08828218293959171
5460,BaNi4O8,0.2750401334051221
3938,Nb2O8VZn2,1.5744980347313304
5392,F5Fe2LiO,0.6020804222557902
4223,MoO8Ta2,0.34079307135232173
3509,CaGeMn,1.1284869665815862
625,I3Nb,0.263551414183926
4297,O8SbW2,0.41703610027966165
701,FIn,0.2516010219359615
3357,MgSb,0.5463972973748531
652,Bi2Te3,0.35011306692058997
4752,BiF4,0.21286440089219597
3061,CaMg2,1.8630914022544312
2104,CaLi,1.9615214047176657
5510,C6FeN6Pb2,0.8538783953392667
3017,Ga2MnS4,0.43714416787394245
4838,Bi2O5Se,0.523321974240376
3836,Te5Zr,0.3091579452211698
2077,I2Si,0.7151094564540282
2585,INa2,0.6053582682915779
4655,Al2Cl8Sr,0.21861312551607884
108,PbTe2,1.0269971125689552
3895,Cl3Ti,0.25528016904467565
2142,AuBi6,1.3454243592952433
5478,H4O4P2Sr,0.24422400169205072
803,Cl3W,0.27880381693430917
626,Ga2O,0.5280683354155462
4159,CuInMo2O8,0.862162290927053
1422,Ca5Co,1.074582191809468
4199,F6Li2V,0.6337996129145427
1457,CuTi,3.475252849130408
1871,P3Pb,0.720883442023393
1579,Cl2Hg,0.30595983059215465
543,AgS,0.5523134391514698
4939,CuFeS2,0.3680220780190061
4307,Pb2Pd3Te2,0.5917578764956273
1767,Ga2S,0.6166828485817634
2359,AsS,0.17209623293057374
757,Br3Ta,0.3327734712534992
1491,In2Se5,0.383900778290386
4272,CaK2N4O8,0.3693090278495937
1739,ScSr5,0.8824281781284962
3779,AsO3Sb,0.4221281271464063
333,IrSe2,0.8045382154881725
269,Cl2Hf,0.13799389974702392
3156,GeP,0.3883162693681866
4953,Cl3InSn,0.24532850471005008
4467,GeSe,0.4796880519864322
1285,Te3Y2,1.0936224264473358
3023,HfNO3Ta,1.1351855580241959
2016,As4Ge3,0.5368880097620164
4716,KNO3,0.36910125510682457
1773,I5Sc2,0.31351516485856595
5408,Cd2O4Si,1.9083611357492736
3170,CdClO,0.5486322276390331
3744,HCrO2,2.018903018768151
5538,CoNb2S4,0.5387873379426393
4185,F2O7Te2V2,0.7793467951076974
58,STl,0.33713786430786125
1436,Al2S3,0.9842502349922823
4638,F4LiMn,0.7299939785420448
2988,Al2S5Zn2,0.3308172708386867
5299,BiO3Y,1.4166025666728865
2647,Ga2Se3,0.1712598893644448
4008,H2O4W,0.8650940963921382
2576,PS,0.6182013498631973
5220,BrMnS2Sb,0.8431793585535455
4715,IrNbS4,0.442291582308109
5045,Ba2Bi2O7Tl,0.18855883486024186
3860,CNb2S2,0.4610121590769763
403,F2Zn,0.4394957584479932
3890,O8TiW2,0.35778346875207045
4337,Bi2Pd,0.930409902446935
1004,BiMg2,0.8597939420004007
4444,Pd2Se3Tl,0.5181286666547587
2421,CdTe,0.3565247272234747
4121,CuLiO,0.7964269978381935
5141,OS2Sb2,0.4440824864772276
3906,ReSe2,0.3606364951672045
1130,FSc,0.42434572695457
5636,HgO4S,0.762242128321943
3070,Ga2S5Zn2,0.31815148241943364
5130,BBiO3,0.8261417197042621
2332,SbSe,0.05652062541111949
3661,H4O3Sr,0.6689029991503861
925,CaPb2,1.869143409037486
5910,F6LiV,0.40867838153656505
4891,H2NiO2,0.7009023193477064
5304,O10P3Sn2,0.6189166461508907
311,AgHf,2.029648822728036
