ID,exfoliation_energy (J/m^2),min:bulk_modulus (GPa),min:thermal_conductivity (W / m / K),min:evaporation_heat (KJ / mol),max:num_p_valence,ave:num_p_valence,min:boiling_point (K),ave:thermal_conductivity (W / m / K),var:heat_capacity_molar (J / mol / K),ave:hhi_r,var:num_p_valence,ave:electron_affinity (eV),max:electron_affinity (eV),min:melting_point (K),min:heat_of_formation (KJ / mol),max:heat_capacity_molar (J / mol / K),ave:icsd_volume (cm^3 / mol),ave:mendeleev_number,min:vdw_radius_uff (pm),max:thermal_conductivity (W / m / K),var:electron_affinity (eV),max:mendeleev_number,ave:vdw_radius_uff (pm),ave:heat_capacity_molar (J / mol / K),sum:thermal_conductivity (W / m / K),ave:bulk_modulus (GPa)
5282,0.5293873330373472,11.0,0.02658,6.54,5.0,3.230769230769231,85.01,21.86507230769231,7.156128520710057,2192.3076923076924,4.792899408284024,2.0515828230769237,3.4011897000000006,53.53,79.335,31.304,17.627692307692307,80.23076923076924,245.1,85.0,1.6975035634992073,102.0,322.5076923076923,28.953692307692307,284.24594,71.6239815027033
599,0.19418975430622115,1.9,0.12,29.56,5.0,3.333333333333333,331.9,6.08,503.92542222222215,5366.666666666667,5.555555555555555,2.2905988,3.3635882000000006,265.9,111.85,75.69,64.38666666666666,70.0,370.3,18.0,2.3026125050247206,98.0,402.7,59.81666666666666,18.24,4.466666666666667
3382,0.4754043303942602,1.1,0.0089,15.579091192355275,5.0,3.5,90.19,71.68587,6.178280583333328,733.3333333333333,2.583333333333333,1.7931964999999999,3.612725,54.8,121.302,33.949,19.256666666666668,95.66666666666666,314.8,430.0,0.6655124065800835,101.0,351.5833333333333,29.4685,430.11521999999997,67.58736056701484
2828,0.46090141467044393,8.3,0.52,59.7,4.0,2.8,958.1,94.312,0.3246165600000021,4000.0,2.16,1.385534,2.02067,490.0,227.2,25.363000000000003,24.53,87.8,420.5,235.0,0.605096607744,93.0,432.26,24.8978,2829.36,35.38
4760,0.23268046303319168,9.6,0.02658,15.579091192355275,4.0,2.4615384615384617,90.19,3.8009723076923074,1.9241453254437868,1038.4615384615386,3.78698224852071,1.7010500983866654,2.5700308197566617,54.8,179.1,29.378,19.273846153846154,81.69230769230771,296.1,18.0,0.4541185536598241,101.0,334.9769230769231,28.336461538461542,49.41264,84.49602513878294
4099,0.2771646182279487,9.6,0.02658,15.579091192355275,4.0,2.769230769230769,90.19,23.322004615384614,1.3982757869822497,1138.4615384615386,2.1775147928994083,1.1636678846153845,1.4611135,54.8,179.1,29.378,25.043846153846154,82.92307692307692,334.5,67.0,0.18479279381719824,101.0,377.8153846153846,28.32353846153846,303.18606,62.718637381050456
4506,0.28309192187343574,7.7,0.205,10.5,4.0,2.2857142857142856,717.824,138.6885714285714,0.6966979591836747,1614.2857142857142,3.9183673469387754,1.6563823028571427,2.07710403,386.0,277.17,24.44,20.35857142857143,82.14285714285714,309.6,400.0,0.25270838012009167,94.0,374.65714285714284,23.42142857142857,970.82,88.68571428571428
2032,0.34252239351247,7.7,0.449,41.95,5.0,3.333333333333333,457.5,24.299333333333333,179.8672222222222,5866.666666666666,5.555555555555555,2.2266911999999994,3.0590368,386.7,106.757,54.43,33.24666666666666,87.66666666666666,289.9,72.0,1.38559839567872,97.0,396.6333333333333,44.94666666666666,145.796,65.13333333333333
5625,0.9047570655746466,11.0,0.02658,15.579091192355275,4.0,3.3684210526315788,90.19,0.8889231578947367,5.254889817174512,1605.2631578947369,1.4958448753462603,1.4274192178691223,2.5700308197566617,54.8,249.229,29.378,17.16,94.36842105263159,296.1,7.8,0.2357843478928215,101.0,357.9473684210526,27.886842105263156,16.88954,67.01992268719945
3021,0.943679073727743,6.3,0.52,59.7,4.0,2.0,958.1,37.21,1.3699484999999976,3575.0,4.0,1.7898242049391655,2.5700308197566617,370.96,107.5,28.23,27.894999999999996,64.25,296.1,140.0,0.564403268857659,93.0,358.85,26.319000000000003,148.84,35.725
6349,0.6066079572580644,7.7,0.205,10.5,4.0,2.0,717.824,36.1025,2.4964000000000004,5050.0,4.0,2.102552015,2.128,386.0,277.17,25.86,20.43,81.0,275.4,72.0,0.0006475999405602253,94.0,339.45,24.28,144.41,118.85
3265,0.4841085563396736,65.0,3.0,49.8,4.0,3.0,1263.0,8.0,0.0,4325.0,3.0,1.481657,1.970876,722.7,196.6,25.73,31.06,81.5,314.1,23.0,0.7180056898830001,92.0,413.775,25.73,64.0,76.25
73,0.30106952728122366,1.1,0.0089,20.41,5.0,3.333333333333333,238.6,24.005933333333335,14.540426888888883,3699.9999999999995,5.555555555555555,3.1178166666666667,3.612725,172.2,121.302,33.949,24.4,88.66666666666666,275.4,72.0,0.48986851680555554,99.0,354.9333333333333,31.252666666666663,72.0178,77.39999999999999
909,0.2859807336003438,1.1,0.0089,20.41,5.0,3.333333333333333,238.6,40.00593333333333,16.279217999999986,1300.0,5.555555555555555,3.1818095324400772,3.612725,172.2,121.302,33.949,24.43,91.33333333333333,276.3,120.0,0.3713762803647737,99.0,355.23333333333335,31.095999999999997,360.0534,24.066666666666666
3508,0.7316706566321051,11.0,0.02658,15.579091192355275,4.0,3.7142857142857144,90.19,0.08641428571428571,6.295288979591833,1814.2857142857142,0.20408163265306123,1.2569687857142857,1.4611135,54.8,249.229,29.378,17.825714285714284,97.85714285714285,350.0,0.236,0.10418766092698978,101.0,368.48571428571427,27.79114285714286,1.2098,57.5043148932302
5286,0.22354083425148585,11.0,0.0277,6.54,5.0,3.333333333333333,85.01,27.518466666666665,8.892127999999994,1933.3333333333333,5.555555555555555,2.3956346333333336,3.4011897000000006,53.53,79.335,31.304,16.515,80.16666666666667,245.1,85.0,2.0404598815647597,102.0,313.65,29.195999999999998,330.2216,61.365959664841775
359,0.4663407226120941,7.7,0.205,10.5,4.0,2.6666666666666665,717.824,18.136666666666667,0.802222222222224,3599.9999999999995,3.5555555555555554,1.69053802,2.07710403,386.0,277.17,24.6,23.22333333333333,80.33333333333333,316.5,54.0,0.2988665601746402,94.0,374.5,23.333333333333332,163.23,61.8
3172,0.4790530319841335,7.7,0.205,10.5,4.0,2.6666666666666665,717.824,7.47,1.2376888888888882,1200.0,3.5555555555555554,1.4110693533333334,2.07710403,386.0,277.17,25.06,23.063333333333333,79.66666666666666,317.5,22.0,0.8872043810449426,94.0,374.8333333333333,23.486666666666665,22.41,41.8
5918,2.2418580495949794,46.798939497262666,0.02658,6.54,5.0,3.2222222222222223,85.01,133.35167555555552,9.856991999999993,1388.888888888889,5.283950617283951,2.463562444444445,3.4011897000000006,53.53,79.335,31.304,14.98777777777778,91.88888888888889,336.4,400.0,1.1031916975243252,102.0,342.27777777777777,28.802,2400.33016,81.1223042596484
4401,0.3273613861116079,1.9,0.12,29.56,5.0,2.5,331.9,11.56,633.2772249999999,4750.0,6.25,1.8947941000000004,3.3635882000000006,265.9,111.85,75.69,44.215,73.5,312.4,23.0,2.157356108194811,98.0,365.65,50.525,46.24,87.209909227993
3615,0.3036705797988253,7.7,0.02583,20.055855572740406,5.0,2.6666666666666665,77.4,7.49161,168.83407022222224,2299.9999999999995,4.222222222222222,0.5793455999999999,3.0590368,63.29,106.757,54.43,27.619999999999997,82.66666666666666,317.5,22.0,3.4390077236787198,100.0,377.8333333333333,36.20466666666666,44.94966,58.35496095923634
4407,0.5372482734277881,7.7,0.02658,0.904,5.0,1.5625,20.28,1.2629000000000001,38.107004484375004,2530.2476955607353,4.12109375,1.08106120625,3.0590368,14.01,106.757,54.43,30.023125,96.4375,288.6,18.0,0.40456762270320057,103.0,322.98125,30.557125,40.412800000000004,56.8141849992744
5701,0.9203994095360772,3.1,0.02658,2.33,5.0,3.2222222222222223,90.19,21.623164444444445,69.20358558024691,2122.222222222222,3.0617283950617282,1.4436875333333332,3.0590368,54.8,89.0,54.43,26.034444444444443,85.55555555555554,302.3,100.0,0.4559718909809977,101.0,359.27777777777777,31.516444444444442,778.43392,69.71513834479263
538,0.3775823948370269,46.798939497262666,0.0277,6.54,5.0,3.75,85.01,22.020775,8.177402999999998,3400.0,4.6875,2.8258922750000006,3.4011897000000006,53.53,79.335,31.304,15.765,92.25,312.0,88.0,0.9929013816348924,102.0,330.29999999999995,29.653,176.1662,106.31117139409658
423,0.31140233157691877,1.9,0.12,29.56,5.0,2.9411764705882355,331.9,7.070588235294117,585.3612179930794,5129.411764705883,6.055363321799308,2.10499305882353,3.3635882000000006,265.9,111.85,75.69,51.8935294117647,67.94117647058823,334.5,17.0,2.262945327704315,98.0,384.1470588235294,55.44764705882353,120.2,18.0
577,0.3135900205824857,1.9,0.12,29.56,5.0,3.333333333333333,331.9,7.413333333333333,569.6437555555556,5133.333333333333,5.555555555555555,2.268725466666667,3.3635882000000006,265.9,111.85,75.69,49.31666666666666,82.33333333333333,317.5,22.0,2.397448809684276,98.0,385.09999999999997,58.813333333333325,44.48,37.93333333333333
3422,0.2802083413851849,7.7,0.205,10.5,4.0,3.1428571428571432,717.824,33.56035714285714,3.882083943877549,1207.142857142857,1.5510204081632653,1.6547681621428572,2.07710403,386.0,177.8,26.99,27.445,85.28571428571428,339.9,200.0,0.3886441235180772,94.0,409.15714285714284,24.156357142857143,469.845,22.735714285714284
1518,0.2969751162456789,1.1,0.0089,20.41,5.0,3.75,238.6,5.506675,14.815185187499997,1150.0,4.6875,2.72929375,3.612725,172.2,121.302,33.949,26.205000000000002,87.0,317.5,22.0,2.3413523204296873,99.0,375.4,31.72675,44.0534,28.325
5181,0.5261236775456994,31.0,0.02658,15.579091192355275,4.0,3.4,90.19,5.015948,3.280584782222223,2500.0,1.04,1.1939887666666666,1.4611135,54.8,164.0,29.378,25.948,90.6,350.0,35.0,0.15147140068449552,101.0,379.94,27.919466666666665,75.23922,60.82898945473902
1015,0.33910614953569834,46.798939497262666,0.0277,6.54,5.0,3.333333333333333,85.01,18.018466666666665,9.987470222222214,3933.333333333333,5.555555555555555,2.5732618,3.4011897000000006,53.53,79.335,31.304,16.996666666666666,85.66666666666666,316.5,54.0,1.3709292151968204,102.0,329.76666666666665,29.06933333333333,54.0554,87.86595966484177
1156,0.8470934050524324,42.0,35.0,59.1,0.0,0.0,1038.0,55.66666666666666,0.1317555555555554,2433.3333333333335,0.0,0.8821441851066336,2.550432555319901,594.1,111.8,26.79,44.58333333333333,35.0,284.8,97.0,1.3915930430944197,75.0,337.6666666666667,26.53333333333333,167.0,62.32031611092327
4984,0.43487680736558887,42.0,3.0,49.8,4.0,2.2,1263.0,42.400000000000006,0.09494399999999997,3240.0,3.3600000000000003,1.4599504,1.970876,722.7,196.6,26.07,23.962000000000003,81.20000000000002,283.4,91.0,0.17564331249024007,92.0,380.56,25.766000000000002,212.0,106.4
4680,0.3364035952142165,11.0,0.02658,15.579091192355275,4.0,2.588235294117647,90.19,22.723081176470586,5.031489356401382,2888.235294117647,3.6539792387543253,1.2339982647058823,1.4611135,54.8,159.3,29.378,18.048235294117646,79.23529411764707,245.1,85.0,0.10159436898820934,101.0,329.77647058823527,27.722235294117645,386.29238,90.53920290327912
5095,0.5893419787698063,1.1,0.0089,20.41,5.0,2.5,238.6,215.00445,18.485700249999987,1200.0,6.25,2.4573625,3.612725,172.2,121.302,33.949,23.05,85.0,314.8,430.0,1.3348625064062505,99.0,354.75,29.6495,860.0178,50.55
827,0.4003907365198857,7.7,0.205,10.5,4.0,3.6,553.0,0.21739999999999998,0.3032102400000013,2640.0,0.24,1.544905218,2.07710403,317.3,277.17,23.824,23.052,92.4,403.5,0.236,0.42485336324131706,94.0,407.98,23.1496,2.174,9.02
695,3.284722007121098,140.0,23.0,304.6,0.0,0.0,2840.0,211.5,0.21159999999999915,2050.0,0.0,0.8305,1.235,1356.6,337.4,25.36,17.55,60.5,312.4,400.0,0.16362025000000005,72.0,330.95,24.9,846.0,156.25990922799298
5396,0.08394699154938887,7.7,0.449,41.95,5.0,3.5714285714285716,457.5,16.60642857142857,172.46222448979591,4800.0,5.1020408163265305,2.277026285714286,3.0590368,386.7,106.757,54.43,35.40714285714286,84.14285714285715,317.0,57.0,1.5288511111335183,97.0,412.0,46.12428571428571,116.245,62.64285714285714
3038,0.2698343232194364,57.36488287770901,0.02583,20.055855572740406,3.0,2.0,77.4,24.01722,2.1966079999999977,3000.0,2.0,-0.7459999999999999,0.562,63.29,376.6,29.124,20.026666666666664,89.66666666666666,289.9,72.0,0.8554319999999997,100.0,340.6333333333333,28.075999999999997,72.05166,98.243255251806
4451,0.3854058871881627,7.7,0.205,10.5,4.0,2.8,717.824,53.522999999999996,3.5046937599999985,1220.0,2.56,1.4735858179999999,2.07710403,386.0,177.8,26.99,29.704,76.2,339.9,200.0,0.6646206708524154,94.0,397.91999999999996,24.2038,267.615,19.62
683,0.7567006984040863,17.0,0.0277,6.54,5.0,3.333333333333333,85.01,66.68513333333333,6.420138888888889,1500.0,5.555555555555555,2.2756431333333333,3.4011897000000006,53.53,79.335,31.304,25.676666666666666,73.33333333333333,336.4,200.0,2.533710147470243,102.0,337.5666666666666,29.51233333333333,200.0554,36.865959664841775
4700,0.29415167702642075,1.1,0.0089,20.41,5.0,3.75,238.6,31.881675,16.532904249999994,1812.5,4.6875,2.888832375,3.612725,172.2,121.302,33.949,26.4725,82.625,245.1,170.0,1.5745170726207345,99.0,365.36249999999995,31.602999999999998,1020.2136,40.95
2132,0.674774006901621,31.0,8.0,172.0,3.0,2.571428571428571,1883.0,30.285714285714285,1.2932581224489774,4242.857142857143,0.24489795918367346,1.0667977142857143,1.232712,544.5,209.6,25.52,29.744285714285716,85.71428571428571,428.0,60.0,0.020645662653061225,87.0,433.1428571428571,24.53514285714286,212.0,59.0876880158319
5269,0.5468292537176512,1.1,0.0089,20.41,5.0,2.9999999999999996,238.6,15.71937142857143,48.27410549489794,2214.285714285714,5.571428571428571,2.2217085,3.612725,172.2,121.302,33.949,25.919285714285714,70.14285714285714,329.5,140.0,2.648577039253536,99.0,370.7285714285714,29.122071428571424,220.0712,23.342857142857145
1517,0.4146991767326453,7.7,0.205,10.5,4.0,2.0,717.824,15.6025,1.1990250000000016,2200.0,4.0,1.301052015,2.07710403,386.0,277.17,24.89,19.82,74.0,314.4,31.0,0.6022567299855603,94.0,358.95,23.795,62.41,83.85
4066,0.37646701366221924,72.48047416638491,0.02658,15.579091192355275,4.0,2.3333333333333335,90.19,80.09883833333333,3.751269999999999,1166.6666666666667,3.8888888888888893,1.162482875,1.4611135,54.8,164.0,29.378,22.346666666666664,79.0,283.4,400.0,0.2599137835963801,101.0,346.7166666666667,27.848000000000003,1922.37212,94.80860285720215
5182,0.15176503975079603,9.6,0.02658,15.579091192355275,4.0,2.4615384615384617,90.19,21.247126153846157,3.0741422485207086,984.6153846153846,3.78698224852071,0.956242153846154,1.4611135,54.8,179.1,29.378,23.075384615384614,78.38461538461539,291.2,80.0,0.4078358791967455,101.0,339.55384615384617,28.189538461538465,276.21264,87.54217898493678
1,0.4764892223280973,9.6,18.0,142.0,3.0,1.0,1908.0,20.0,1.7923555555555553,2666.6666666666665,2.0,0.44508000000000003,1.046,903.9,179.1,28.07,51.99,38.666666666666664,370.3,24.0,0.18055242320000003,88.0,394.2,27.12333333333333,60.0,20.4
3515,0.035108599785072636,7.7,0.205,10.5,4.0,3.5,717.824,4.1025,1.9881000000000004,3500.0,0.25,1.5097330150000001,2.07710403,386.0,209.6,25.52,30.57,90.5,403.5,8.0,0.3219098686621303,94.0,420.25,24.11,82.05,19.35
1029,0.30929159959363084,7.7,0.449,41.95,5.0,3.333333333333333,457.5,143.63266666666664,187.9214222222222,3666.6666666666665,5.555555555555555,2.4733578666666665,3.0590368,386.7,106.757,54.43,34.023333333333326,88.33333333333331,314.8,430.0,0.6860396259009423,97.0,404.93333333333334,44.736666666666665,861.796,38.46666666666666
5743,0.30872053451762516,1.9,0.02658,15.579091192355275,5.0,4.11764705882353,90.19,7.483916470588235,595.2832903252595,5805.882352941177,2.456747404844291,2.566147029411765,3.3635882000000006,54.8,111.85,75.69,49.40117647058824,91.3529411764706,317.0,57.0,1.121765028216391,101.0,409.4705882352941,55.28929411764706,127.22658,44.418002402971894
1217,0.3172537314486099,7.7,0.449,41.95,5.0,3.0,457.5,41.2245,191.68402500000002,3400.0,4.0,1.6795183999999999,3.0590368,386.7,106.757,54.43,34.325,88.0,446.3,82.0,1.9030710159385598,97.0,448.15,40.585,329.796,43.4464644202679
2683,0.38441693980009334,65.0,3.0,49.8,4.0,2.0,1263.0,86.5,0.5329000000000006,4600.0,4.0,1.3935680000000001,1.970876,722.7,196.6,25.73,24.895,73.5,309.6,170.0,0.333284526864,92.0,378.3,25.0,346.0,187.5
759,0.818449820359212,42.0,0.0277,6.54,5.0,3.333333333333333,85.01,32.3518,6.20459022222222,1433.3333333333333,5.555555555555555,3.1176039851066335,3.4011897000000006,53.53,79.335,31.304,18.143333333333334,93.0,284.8,97.0,0.16084171538316355,102.0,319.2,29.542666666666662,97.0554,45.19929299817511
711,0.25024019326084784,1.1,0.0089,20.41,5.0,3.333333333333333,238.6,133.33926666666665,20.093573555555544,1166.6666666666665,5.555555555555555,2.82015,3.612725,172.2,121.302,33.949,23.303333333333335,90.0,349.5,400.0,1.2563502612500002,99.0,379.6333333333333,30.779333333333334,800.0356,47.4
4207,2.0137111377226695,22.0,0.02658,15.579091192355275,4.0,3.1666666666666665,90.19,17.851053333333333,4.302507555555556,1799.9999999999998,2.138888888888889,1.1617423333333332,1.4611135,54.8,249.229,29.378,18.101666666666667,90.83333333333333,317.0,57.0,0.1986065241960555,101.0,356.66666666666663,27.918666666666663,214.21264,87.73736056701483
1543,0.38406545544247334,8.3,0.52,59.7,4.0,2.4,958.1,23.112000000000002,2.1600000000052796e-06,5520.0,3.84,1.341202,2.02067,490.0,227.2,25.363000000000003,24.945999999999998,76.6,317.0,57.0,0.692515144536,93.0,379.1,25.361800000000002,231.12,84.98
3822,0.42181228494166434,7.7,0.205,10.5,4.0,3.090909090909091,717.824,23.657272727272726,2.777462809917356,2600.0,1.3553719008264462,1.4487901072727272,2.07710403,386.0,182.2,26.99,25.61,89.18181818181819,403.5,67.0,0.5100935815361745,94.0,415.96363636363634,24.10090909090909,260.23,21.29090909090909
905,0.32381820161867686,1.9,0.12,29.56,5.0,3.6363636363636367,331.9,15.632727272727273,502.43482314049584,6327.272727272727,4.958677685950413,2.534064145454546,3.3635882000000006,265.9,111.85,75.69,52.18818181818182,85.45454545454547,317.0,57.0,1.8349604188520812,98.0,391.10909090909087,61.96363636363636,171.96,55.92727272727272
347,0.27753468915773283,1.9,0.12,29.56,5.0,4.5,331.9,0.32,633.2017322499998,6450.0,0.25,2.6921291000000003,3.3635882000000006,265.9,111.85,75.69,47.475,95.5,418.9,0.52,0.4508573229728104,98.0,419.7,50.5265,2.56,5.1000000000000005
2342,1.2102460621837579,1.1,0.0089,20.41,5.0,3.333333333333333,238.6,30.339266666666667,13.795253555555547,1166.6666666666665,5.555555555555555,2.7938166666666664,3.612725,172.2,121.302,33.949,22.986666666666668,88.33333333333333,283.4,91.0,1.3412217168055558,99.0,357.59999999999997,31.322666666666663,182.0356,60.733333333333334
4542,0.30481289900060404,76.10604085052228,0.02658,15.579091192355275,4.0,2.909090909090909,90.19,46.38296727272727,5.175206082644629,1536.3636363636365,3.173553719008264,1.2852443636363635,1.4611135,54.8,249.229,29.378,16.948181818181816,88.45454545454545,309.6,170.0,0.08247987500077684,101.0,338.9818181818182,27.98490909090909,510.21264,139.89530243674346
559,0.3453933368526703,3.1,0.02658,2.33,4.0,1.3333333333333333,90.19,66.67552666666666,0.010952000000000128,4966.666666666667,3.555555555555556,0.8213511666666666,1.4611135,54.8,89.0,29.6,56.20666666666666,40.33333333333333,350.0,100.0,0.20464792157605555,101.0,370.79999999999995,29.526,600.07974,27.43534695017409
457,0.33765249209455905,7.7,0.205,10.5,4.0,3.142857142857143,717.824,23.575,3.3309387755102025,1285.7142857142858,1.836734693877551,1.5693600214285715,2.07710403,386.0,243.0,26.74,25.86857142857143,89.71428571428571,403.5,82.0,0.6445099456004574,94.0,415.7285714285714,23.854285714285716,165.025,28.12655109729594
3113,0.23141660877389858,76.10604085052228,0.02658,15.579091192355275,4.0,2.6666666666666665,90.19,18.01772,4.529855209876543,1388.888888888889,3.5555555555555554,1.1643263844444443,1.4611135,54.8,249.229,29.378,15.89333333333333,86.44444444444444,287.2,100.0,0.1775606902759979,101.0,335.1111111111111,27.873111111111108,162.15948,106.2929161225704
4420,0.31792259823536906,1.9,0.12,0.904,5.0,2.0,20.28,9.2841,581.88781536,4486.310291754928,6.0,1.6666742800000003,3.3635882000000006,14.01,111.85,75.69,41.776,79.4,288.6,23.0,1.9340394956631786,103.0,350.24,46.187200000000004,92.84100000000001,81.12785528763395
1696,0.3247424454205921,8.3,0.52,59.7,4.0,3.142857142857143,958.1,67.5142857142857,0.27603448979592016,4571.428571428572,1.836734693877551,1.5670014285714287,2.02067,490.0,227.2,25.363000000000003,26.038571428571426,89.28571428571428,420.5,235.0,0.514537931755102,93.0,428.9,25.03071428571429,472.6,27.64285714285714
2686,0.35037576538509063,1.9,0.12,29.56,5.0,1.6666666666666665,331.9,38.70666666666666,442.6304222222222,6300.0,5.555555555555555,1.4451427333333333,3.3635882000000006,265.9,80.9,75.69,83.77333333333334,38.666666666666664,411.4,58.0,1.8402165042869427,98.0,413.9,45.93666666666666,116.12,2.3
3177,0.26274340227302406,1.9,0.02658,15.579091192355275,5.0,3.6,90.19,27.858632,558.68325696,4020.0,3.4400000000000004,2.07948068,3.3635882000000006,54.8,111.85,75.69,36.118,90.80000000000001,305.2,139.0,1.1670921971313342,101.0,368.6,46.839200000000005,278.58632,77.20241634020891
246,0.2556389493354024,1.1,0.0089,20.41,5.0,4.5,238.6,12.506675,16.24827768749999,1750.0,0.75,2.91054375,3.612725,172.2,121.302,33.949,27.1675,96.5,394.7,50.0,1.4791755235546877,99.0,401.775,31.62175,200.1068,6.325
5215,0.29369953580112085,1.9,0.12,29.56,5.0,3.6,331.9,11.056000000000001,614.1107301599999,6920.0,3.4400000000000004,2.3371844800000003,3.3635882000000006,265.9,111.85,75.69,41.61,87.0,316.5,54.0,0.864628591446026,98.0,399.06000000000006,45.3412,110.56,38.08
286,0.2223387257013637,1.1,0.0089,20.41,5.0,3.333333333333333,238.6,66.67259999999999,14.29342222222222,1166.6666666666665,5.555555555555555,2.4166666666666665,3.612725,172.2,121.302,33.949,34.096666666666664,71.33333333333333,339.9,200.0,2.8611110734722223,99.0,376.4333333333333,31.275666666666666,200.0178,6.3999999999999995
465,0.3187608224082913,8.3,0.52,59.7,4.0,2.5,958.1,13.76,50.951044000000024,4000.0,2.25,1.1501965,2.02067,490.0,227.2,25.363000000000003,18.78,89.5,408.3,27.0,0.7577241142022499,93.0,414.4,18.225,55.04,164.15
5237,0.40504961521043464,7.7,0.205,10.5,4.0,3.3000000000000003,553.0,43.9702,1.1544899600000014,2360.0,1.41,1.620020018,2.07710403,317.3,209.6,25.52,24.497,90.19999999999999,314.8,430.0,0.33396124853882425,94.0,400.22,23.4718,879.404,19.92
4712,0.34421335086745597,8.3,0.52,49.8,4.0,3.333333333333333,958.1,4.68,0.02993088888888845,5250.0,2.2222222222222223,1.6779259999999998,2.02067,490.0,196.6,25.73,29.266666666666666,85.66666666666666,314.1,23.0,0.55406053902,93.0,407.1833333333333,25.485333333333337,28.08,34.699999999999996
1007,0.8851170638711574,31.0,8.0,144.0,3.0,1.0,1657.0,26.0,0.358422222222222,4000.0,2.0,0.34612066666666663,0.942362,544.5,164.0,26.79,49.17999999999999,39.0,364.1,35.0,0.17775186378755556,87.0,388.4,26.366666666666667,78.0,58.6536494442566
4773,0.3367910301019642,45.0,0.02658,0.904,4.0,2.1818181818181817,20.28,43.683679999999995,3.83394347107438,1033.009356140844,3.9669421487603302,1.5104321510857672,2.113227553981147,14.01,147.1,29.378,21.694545454545455,93.72727272727272,288.6,160.0,0.20440637515359658,103.0,325.77272727272725,28.04972727272727,480.52047999999996,64.11232037777536
2379,0.19250939903862213,1.9,0.12,29.56,5.0,4.5,331.9,0.149,504.39036675,6450.0,0.75,2.7093429,3.3635882000000006,265.9,111.85,75.69,53.602500000000006,96.0,414.7,0.236,1.2841107377162706,98.0,417.84999999999997,62.7235,0.596,4.175
877,0.6907271953905234,65.0,3.0,49.8,4.0,2.2857142857142856,1263.0,135.57142857142856,0.5732816326530621,2671.4285714285716,2.204081632653061,1.0919925714285714,1.970876,722.7,196.6,25.73,24.037142857142854,85.14285714285714,447.0,235.0,0.579327060763102,92.0,448.6571428571428,24.855714285714285,1898.0,71.28571428571428
4038,0.42956736674325524,7.7,0.205,10.5,4.0,3.0,553.0,16.1702,0.9079321600000019,1900.0,2.4,1.425783818,2.07710403,317.3,277.17,25.1,21.61,86.6,291.2,80.0,0.6718017976844874,94.0,383.28,23.4048,161.702,40.82
56,0.28483542885197,65.0,3.0,49.8,4.0,2.5,1263.0,119.0,0.5852250000000009,2950.0,2.25,1.201853,1.970876,722.7,196.6,25.73,25.275,86.0,447.0,235.0,0.5913963745290001,92.0,448.45,24.965,476.0,70.5
293,0.3141382424198136,46.798939497262666,0.0277,6.54,5.0,3.333333333333333,85.01,7.685133333333333,7.851363555555553,1866.6666666666665,5.555555555555555,2.4094598,3.4011897000000006,53.53,79.335,31.304,18.71,84.33333333333333,312.4,23.0,1.9670563891080208,102.0,328.4,29.322666666666663,23.0554,88.70589915017044
2482,0.26854760517054854,1.1,0.0089,20.41,5.0,3.333333333333333,238.6,66.67259999999999,14.29342222222222,1166.6666666666665,5.555555555555555,2.4166666666666665,3.612725,172.2,121.302,33.949,34.096666666666664,71.33333333333333,339.9,200.0,2.8611110734722223,99.0,376.4333333333333,31.275666666666666,400.0356,6.3999999999999995
698,0.352697162251246,7.7,0.205,10.5,4.0,3.333333333333333,717.824,20.136666666666667,0.06055200000000047,1300.0,0.8888888888888888,1.79564002,2.07710403,386.0,277.17,23.222,24.583333333333332,90.66666666666666,403.5,60.0,0.15844397785056022,94.0,411.66666666666663,22.874,60.41,37.312646234535926
5638,0.8721344321156084,9.6,0.02658,0.904,4.0,2.0,20.28,32.18161444444445,72.99652209876541,1577.1838195915468,3.111111111111111,1.1081144722222223,1.4611135,14.01,179.1,29.378,22.17777777777778,95.5,288.6,140.0,0.14705574047220754,103.0,338.4611111111111,24.48888888888889,1158.53812,56.39667350615789
3735,0.4120303000763381,45.0,0.1805,0.904,1.0,0.18181818181818182,20.28,57.404,3.889849338842973,2722.9465154724667,0.14876033057851237,0.819313413998286,2.113227553981147,14.01,147.1,28.836,28.441818181818185,96.0909090909091,288.6,235.0,0.18244326572475864,103.0,319.1545454545455,27.632454545454546,631.444,59.217919655416495
416,0.607111716541315,8.3,0.52,59.7,4.0,2.6666666666666665,958.1,30.68,0.11107755555555467,4500.0,3.5555555555555554,1.7324466666666665,2.02067,490.0,227.2,26.07,23.493333333333332,84.33333333333333,283.4,91.0,0.16614537975555557,93.0,374.79999999999995,25.598666666666666,92.04,65.53333333333333
3708,0.4867280057715314,46.798939497262666,0.0277,6.54,5.0,4.4,85.01,13.42216,2.9776953600000007,1520.0,1.44,2.943365160000001,3.4011897000000006,53.53,79.335,31.304,18.546000000000003,98.20000000000002,336.4,67.0,0.838413237704847,102.0,356.96000000000004,30.4412,67.1108,49.03915159781013
5819,0.7652967829040024,31.0,8.0,172.0,3.0,2.0,1883.0,29.333333333333332,0.02568888888888887,7033.333333333333,2.0,1.3375746666666668,2.128,544.5,209.6,25.86,28.619999999999997,80.66666666666666,275.4,72.0,0.3123861037875556,87.0,383.1333333333333,25.633333333333333,264.0,97.33333333333331
