# c0 + a0 * (cbrt(var:thermal_conductivity) / (ave:bulk_modulus * ave:atomic_volume)) + a1 * ((ave:atomic_number / ave:atomic_weight) * (ave:atomic_radius_rahm - ave:atomic_radius)) + a2 * ((var:thermal_conductivity * var:boiling_point) / (ave:boiling_point^2)) + a3 * ((|ave:atomic_volume - ave:Polarizability|) / sqrt(ave:atomic_weight))
# Property Label: $bandgap$; Unit of the Property: energy
# RMSE: 1.12493124584645; Max AE: 4.4753475028332
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  1.670730994972521e+01, -5.358316290237519e-02, -3.794450825704627e-05,  1.281828774755674e+00,  1.264193645822197e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; force^-1 * length^-1.33333 * power^0.333333 * temperature^-0.333333; 15|cbrt|7|4|mult|div; (cbrt(var:thermal_conductivity) / (ave:bulk_modulus * ave:atomic_volume)); $\left(\frac{ \left(\sqrt[3]{ var:thermal_{conductivity} }\right) }{ \left(ave:bulk_{modulus} ave:atomic_{volume}\right) } \right)$; (nthroot(var:thermal_conductivity, 3) ./ (ave:bulk_modulus .* ave:atomic_volume)); var:thermal_conductivity,ave:bulk_modulus,ave:atomic_volume
# 1;  2; length * mass^-1;                                 1|5|div|3|2|sub|mult; ((ave:atomic_number / ave:atomic_weight) * (ave:atomic_radius_rahm - ave:atomic_radius)); $\left(\left(\frac{ ave:atomic_{number} }{ ave:atomic_{weight} } \right) \left(ave:atomic_{radius, rahm} - ave:atomic_{radius}\right)\right)$; ((ave:atomic_number ./ ave:atomic_weight) .* (ave:atomic_radius_rahm - ave:atomic_radius)); ave:atomic_number,ave:atomic_weight,ave:atomic_radius_rahm,ave:atomic_radius
# 2;  2; length^-1 * power * temperature^-2;               15|9|mult|6|sq|div; ((var:thermal_conductivity * var:boiling_point) / (ave:boiling_point^2)); $\left(\frac{ \left(var:thermal_{conductivity} var:boiling_{point}\right) }{ \left(ave:boiling_{point}^2\right) } \right)$; ((var:thermal_conductivity .* var:boiling_point) ./ (ave:boiling_point).^2); var:thermal_conductivity,var:boiling_point,ave:boiling_point
# 3;  2; length^3 * mass^-0.5;                             4|0|abd|5|sqrt|div; ((|ave:atomic_volume - ave:Polarizability|) / sqrt(ave:atomic_weight)); $\left(\frac{ \left(\left|ave:atomic_{volume} - ave:Polarizability\right|\right) }{ \left(\sqrt{ ave:atomic_{weight} }\right) } \right)$; (abs(ave:atomic_volume - ave:Polarizability) ./ sqrt(ave:atomic_weight)); ave:atomic_volume,ave:Polarizability,ave:atomic_weight
# Number of Samples Per Task
# Task, n_mats_train            
# all , 1143                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
3342        ,  0.000000000000000e+00,  1.414986840438905e+00,  4.685036240682196e-02,  4.320627640128593e+01,  4.532016662024603e+03,  1.447263312879679e+00
3119        ,  7.066900000000000e+00,  3.511662212243967e+00,  3.455384989221665e-03,  2.333007626662191e+01,  2.902384719001178e+02,  2.692130711671486e+00
4451        ,  1.030000000000000e-01,  1.833807022369176e+00,  5.004627640393364e-02,  3.887546672523611e+01,  2.006521813682527e+03,  1.476547969652977e+00
4167        ,  1.737100000000000e+00,  1.683173387172810e+00,  6.651834635530321e-03,  1.939994213757620e+01,  2.020434139940922e+03,  1.110928500097156e+00
5109        ,  0.000000000000000e+00, -2.686060742301716e-01,  1.923607155500196e-02,  3.385223499425010e+01,  1.398445070360111e+03,  9.978246190684404e-03
5642        ,  5.254999999999996e-01,  4.646930215819146e-01,  1.909175106476544e-02,  2.135181533347311e+01,  4.858781735357871e+04,  1.458280736156533e+00
4442        ,  8.890999999999998e-01,  1.059520903198979e+00,  7.424469278036624e-03,  3.372130630359621e+01,  1.563075102229136e+00,  1.153225716344825e+00
4987        ,  2.826900000000000e+00,  3.149466599141021e+00,  5.748702792269618e-03,  1.945584764697220e+01,  1.226142378003840e+03,  2.245431585015033e+00
3658        ,  2.646900000000000e+00,  1.788809845291360e+00,  6.832700599059009e-03,  1.991915772914138e+01,  2.555829881393151e+02,  1.160443287234708e+00
5128        ,  4.194100000000000e+00,  2.538211571857686e+00,  3.815891555891099e-03,  2.749000209285850e+01,  1.205127368047829e+02,  2.096878111083160e+00
3810        ,  2.148500000000000e+00,  1.964724504112479e+00,  4.357813113845546e-02,  4.250683056824082e+01,  1.695431118178496e+02,  1.760407642251951e+00
3801        ,  0.000000000000000e+00, -3.343090790954124e-01,  1.562091973886730e-02,  4.373231639808094e+01,  6.662295115321277e+02,  3.971741953291678e-01
3568        ,  3.916600000000000e+00,  2.636110932890424e+00,  1.724887900026702e-02,  2.502619737895580e+01,  9.148931821941876e+03,  2.162433473143252e+00
3623        ,  2.059900000000000e+00,  1.469589774103512e+00,  2.110793781093588e-02,  3.579128324400850e+01,  4.204136927174703e+03,  1.505718529479934e+00
2981        ,  2.159200000000000e+00,  1.147464823788162e+00,  5.843902545787760e-03,  4.061865520124208e+01,  1.869400130163358e+02,  1.536246253001990e+00
3586        ,  2.156900000000000e+00,  1.373984325564380e+00,  8.938097385196598e-03,  3.458425082495234e+01,  9.311433066814125e+01,  1.417604188213161e+00
3761        ,  3.577100000000000e+00,  1.929383807242799e+00,  1.049877965830077e-02,  2.014043120899816e+01,  4.340112159325961e+02,  1.236857976167786e+00
5376        ,  2.012700000000000e+00,  1.335161728425480e+00,  4.450263801202098e-03,  3.099984896785702e+01,  6.720015697957380e+01,  1.295208855285768e+00
3084        ,  8.620000000000028e-02,  1.413703118741023e-01,  0.000000000000000e+00,  4.273716095277434e+01,  0.000000000000000e+00,  9.105497913260000e-01
4082        ,  2.931300000000000e+00,  3.040521327787250e+00,  8.988685967738906e-03,  2.145718472657315e+01,  1.388869993435498e+03,  2.206686874824329e+00
5459        ,  6.888000000000001e-01,  7.652404917092444e-01,  6.852166452819484e-03,  3.838385608851726e+01,  9.065926558640513e+02,  1.152801553813535e+00
4641        ,  4.323000000000001e-01,  6.532955580626266e-01,  3.535099623711046e-03,  3.984937331556318e+01,  1.282817562500200e+02,  1.146926162184804e+00
3275        ,  0.000000000000000e+00,  1.038936271523555e+00,  2.296927792540058e-02,  4.121705607897534e+01,  6.698028894205524e+02,  1.267675826589489e+00
3725        ,  0.000000000000000e+00,  1.585189304626196e+00,  6.277677330639545e-03,  3.746780432022607e+01,  8.833096026946222e+01,  1.737445545827625e+00
3197        ,  1.631300000000000e+00,  1.414986840438905e+00,  4.685036240682196e-02,  4.320627640128593e+01,  4.532016662024603e+03,  1.447263312879679e+00
3846        ,  4.541999999999993e-01,  2.655769648579761e+00,  2.690901213634538e-02,  1.782377768069994e+01,  3.176930710665855e+04,  2.420388726236855e+00
4243        ,  2.519600000000000e+00,  2.856152463066888e+00,  5.420021032013641e-03,  1.830136873775051e+01,  3.189167430392591e+02,  1.945775642152439e+00
3140        ,  0.000000000000000e+00,  1.023282954861857e+00,  3.413499782875201e-02,  4.455282487207104e+01,  4.393512963920900e+03,  1.359601466531130e+00
5779        ,  0.000000000000000e+00,  3.280657336152659e+00,  1.728812801945591e-02,  2.389373491196899e+01,  1.282537994035282e+04,  2.726245713204288e+00
3287        ,  5.146999999999995e-01,  2.372409304834664e+00,  1.055268178891330e-02,  2.521189505834652e+01,  9.820354274922571e+03,  2.071626397941733e+00
4663        ,  1.831000000000000e+00,  1.378850277201164e+00,  2.546299560760824e-02,  3.244979540434266e+01,  1.721294708449698e+01,  1.114543775083292e+00
4399        ,  4.730000000000034e-02,  1.312679082530607e+00,  1.826677618682683e-02,  4.416639948475511e+01,  8.808005975013527e+02,  1.672059257313113e+00
3666        ,  4.611900000000000e+00,  3.651724434412419e+00,  1.753201279175432e-02,  2.772600261852372e+01,  1.236400785279909e+04,  3.159088959138432e+00
3410        ,  2.838900000000000e+00,  2.137717141747835e+00,  1.681806395594621e-02,  2.495219063173351e+01,  5.823928575160325e+03,  1.677714163008369e+00
3101        ,  0.000000000000000e+00,  4.120119156260722e+00,  1.622992808969255e-01,  2.053800627467153e+01,  1.126879979808290e+03,  1.004495598661970e+00
3204        ,  3.863100000000000e+00,  2.944967874911351e+00,  9.802578109629576e-02,  2.610062329547219e+01,  9.125807567052428e+02,  1.151642503487755e+00
3489        ,  2.194900000000000e+00,  2.356661609125690e+00,  3.114478045671507e-02,  2.881541490973335e+01,  6.039896790476762e+03,  1.829670618987136e+00
4697        ,  9.560000000000013e-02,  1.268854682164714e+00,  5.052129582748419e-02,  3.908415732194534e+01,  8.513412632425512e+03,  1.230957007344686e+00
3529        ,  3.656900000000000e+00,  1.902837239600663e+00,  4.059663200171458e-02,  3.599658520996083e+01,  1.787664487084310e+03,  1.526745270256139e+00
5819        ,  0.000000000000000e+00,  4.795426741590028e-01,  5.777654835321183e-03,  3.330044829785142e+01,  1.446108676807412e+02,  7.088704125263748e-01
4996        ,  0.000000000000000e+00,  5.309652737057807e-01,  3.905262228971882e-02,  3.823754359129087e+01,  9.794683013926166e+03,  8.073233656912077e-01
3796        ,  3.416900000000000e+00,  3.559313408385429e+00,  8.196628512132601e-03,  2.357556576953530e+01,  7.810296219867146e+02,  2.692298209806704e+00
4679        ,  0.000000000000000e+00,  1.027452655700108e+00,  4.336192455507127e-03,  3.624424090366826e+01,  5.692209444486004e+00,  1.274046880041237e+00
4497        ,  1.327300000000000e+00,  1.017241499994163e+00,  1.697554237569786e-02,  3.694550411506269e+01,  1.353153855419294e+03,  1.170541619000767e+00
3591        ,  1.393800000000000e+00,  1.985367322385795e+00,  6.729079245176453e-02,  4.063072326712626e+01,  7.715819585420360e+03,  1.612400372534861e+00
3790        ,  0.000000000000000e+00, -5.666999549259575e-01,  5.131645450497216e-03,  4.110085323738174e+01,  2.087002607449536e+02,  2.290502110366336e-01
5645        ,  2.352200000000000e+00,  2.103467249537236e+00,  4.684654124621030e-03,  2.431723405335635e+01,  4.129771377370367e+02,  1.622424308327101e+00
3550        ,  2.619400000000000e+00,  1.788809845291360e+00,  6.832700599059009e-03,  1.991915772914138e+01,  2.555829881393151e+02,  1.160443287234708e+00
3677        ,  0.000000000000000e+00,  1.487430134376074e+00,  6.227562340638206e-03,  2.351675948700982e+01,  1.163380234888563e+03,  1.110473526408513e+00
3029        ,  0.000000000000000e+00,  1.061201666977342e+00,  2.563699908799037e-02,  3.219783216337325e+01,  1.055470129302247e+02,  8.565491493491761e-01
3824        ,  2.338300000000000e+00,  3.082357177415353e+00,  1.502604696497505e-02,  2.739131869147998e+01,  5.958957722204136e+03,  2.543976218900033e+00
3305        ,  0.000000000000000e+00,  5.938171963386435e-01,  1.300208416419557e-02,  4.290825304543114e+01,  4.163486740094516e+02,  1.113527630984346e+00
5556        ,  1.465900000000000e+00,  2.095262131436500e+00,  7.633750051601405e-02,  3.650151588137771e+01,  4.263967829018253e+03,  1.305427893968411e+00
5555        ,  0.000000000000000e+00, -6.815549453931390e-02,  6.461443361894064e-03,  3.897822626036729e+01,  5.095949910929920e+02,  5.208265834866743e-01
3271        ,  0.000000000000000e+00,  6.226936522339768e-01,  1.657354607737849e-02,  3.598223962521414e+01,  1.973356009070295e+02,  7.934996193957442e-01
4810        ,  2.130700000000000e+00,  1.798394023444306e+00,  4.310662115408830e-02,  4.124001481323773e+01,  5.856903736312273e+00,  1.578991988744698e+00
4118        ,  3.832100000000000e+00,  2.797082198198479e+00,  4.368172639577230e-03,  2.270717153574243e+01,  2.244864508081213e+02,  2.094779186184920e+00
5238        ,  2.869999999999995e-02,  4.264371998055859e-01,  6.790023097109570e-03,  3.619839184192244e+01,  1.352454976361263e+03,  8.111403955804721e-01
4790        ,  1.588000000000000e+00,  1.104552394017104e+00,  1.901574285699852e-02,  3.611879745650822e+01,  2.264210135425364e+02,  1.144152564843315e+00
3785        ,  1.859500000000000e+00,  9.790969713976608e-01,  3.766564195554570e-03,  4.677419354838709e+01,  1.064133710797839e+02,  1.686903312101884e+00
3110        ,  0.000000000000000e+00,  9.182130281702982e-01,  2.199940092423271e-02,  3.603845794828713e+01,  9.103250237784334e+01,  9.525276253554261e-01
5313        ,  3.138300000000000e+00,  2.789963121870502e+00,  9.224952008944388e-03,  1.927585592062271e+01,  1.655655406744725e+03,  1.924851236206108e+00
4323        ,  0.000000000000000e+00,  4.013179506463579e-01,  3.151963337253831e-02,  2.483004788147033e+01,  3.805066615173154e+04,  1.080333320898108e+00
4127        ,  2.794999999999999e-01,  6.934207968720090e-01,  7.593464575737992e-03,  3.612037918463390e+01,  2.906103451424397e+02,  9.742580584644597e-01
4516        ,  0.000000000000000e+00,  6.801755749343280e-01,  1.319563758792829e-02,  3.696295611154788e+01,  4.234581507157594e+02,  9.300605161936465e-01
3384        ,  0.000000000000000e+00,  2.354951586267291e+00,  1.905191027011072e-02,  2.180183903135691e+01,  4.017617727194434e+03,  1.632909038290787e+00
4281        ,  2.025100000000000e+00,  3.450317314928609e+00,  9.848144469957170e-04,  2.101604638797149e+01,  3.271475205179546e+00,  2.571248598483207e+00
3260        ,  0.000000000000000e+00,  1.604734526199971e+00,  1.184820274537717e-02,  3.079795261639676e+01,  1.280396306690778e+00,  1.398696624841772e+00
3207        ,  0.000000000000000e+00, -8.109930764806352e-01,  1.764788153757679e-02,  4.475419830405144e+01,  9.481971022856191e+02,  4.994038456752285e-02
4979        ,  1.930300000000000e+00,  1.533402088423345e+00,  8.147950388871901e-03,  3.646644564222078e+01,  6.377841559562840e+01,  1.630081715346474e+00
4894        ,  4.453700000000000e+00,  3.439360239402096e+00,  2.069278976063270e-02,  2.896577812314403e+01,  3.101070830003520e+04,  3.556020832117269e+00
5265        ,  0.000000000000000e+00,  1.081254375270423e+00,  2.350203349263234e-02,  3.896296321183726e+01,  5.948203556351401e+02,  1.197300273248672e+00
3292        ,  0.000000000000000e+00,  1.239902886872886e-01,  1.484531374681445e-02,  3.390643398647844e+01,  2.304886009112195e+03,  4.025835095135237e-01
3052        ,  4.224600000000000e+00,  3.514131677395738e+00,  1.505365600940804e-02,  1.813533639375140e+01,  4.808040605318280e+03,  2.459469952274397e+00
4213        ,  0.000000000000000e+00, -3.248443315312564e-01,  5.879036099805676e-03,  4.431444241316271e+01,  7.925816052678488e+01,  5.384920018915991e-01
3172        ,  0.000000000000000e+00,  4.344449584572631e-01,  8.153649776832474e-03,  4.564815558948806e+01,  6.833599222248388e+01,  1.156621945579478e+00
3043        ,  8.247000000000004e-01,  1.807074087626432e+00,  8.469529063774951e-03,  2.851492759488793e+01,  1.226162235627391e+03,  1.541409872410380e+00
3947        ,  5.163000000000002e-01,  9.920321287090457e-01,  3.307362351698856e-02,  2.244059664829403e+01,  4.788350401891066e+04,  1.712101808215539e+00
4634        ,  1.984300000000000e+00,  2.141880899750130e+00,  1.365493392315015e-02,  1.942745380292343e+01,  2.818609184042887e+03,  1.402281831464719e+00
5350        ,  5.800999999999998e-01,  1.003272166383746e+00,  6.842068924452302e-03,  3.762114043021152e+01,  6.008668075732850e+02,  1.297696914665463e+00
5760        ,  2.773000000000000e+00,  2.212112892178327e+00,  6.831813387113409e-03,  1.893078116314734e+01,  3.561029120815987e+02,  1.452347879891969e+00
3752        ,  3.178199999999999e+00,  1.063979656951419e+00,  3.807886554565691e-03,  3.846374821247503e+01,  1.922660597305647e+02,  1.407731854005724e+00
3023        ,  2.116900000000000e+00,  1.255057096047349e+00,  5.532271528025323e-03,  2.557159644234392e+01,  8.233863268628641e+02,  1.014085584442009e+00
4664        ,  1.383200000000000e+00,  1.366228586033734e+00,  3.113261726534456e-02,  3.241078640965684e+01,  2.041337320957342e+02,  1.034702046169812e+00
5619        ,  0.000000000000000e+00,  3.753094523132814e-01,  7.945683098362091e-03,  3.728131377853718e+01,  1.963534625099622e+03,  8.195485248095672e-01
3100        ,  1.347000000000000e+00,  1.818303906201065e+00,  3.039810785666597e-02,  4.062900493648187e+01,  3.634970058152425e+02,  1.745211996953537e+00
5526        ,  0.000000000000000e+00, -6.356006841622156e-01,  1.445000251911999e-02,  4.067175431916789e+01,  6.877122756999855e+02,  5.008558221803219e-02
3594        ,  6.517999999999999e-01,  9.828855859281085e-01,  8.610121311412861e-03,  3.632552038095432e+01,  1.582757169210360e+02,  1.191486706386615e+00
3802        ,  3.640600000000001e+00,  1.461524879439402e+00,  2.444933739446747e-02,  4.200697416177653e+01,  2.911625853635140e+03,  1.677443484527253e+00
4541        ,  9.722000000000000e-01,  1.767196110298915e+00,  6.448137259824288e-02,  3.791945282677027e+01,  5.712157417550041e+03,  1.306166191420399e+00
5479        ,  1.344900000000000e+00,  6.521540490266561e-01,  2.129497193847293e-02,  4.256398793992865e+01,  7.111111111111111e+02,  1.045283577676156e+00
3619        ,  0.000000000000000e+00,  1.622804771304545e+00,  3.122341437190903e-02,  2.770527947301133e+01,  2.219960705420473e+04,  1.688089378961129e+00
4285        ,  0.000000000000000e+00,  3.179702697218461e-01,  1.152512148213995e-02,  3.866615980358804e+01,  1.275942344278632e+03,  7.656974244936150e-01
5507        ,  2.815200000000000e+00,  2.220195458546817e+00,  3.873082421059840e-02,  2.974908220407203e+01,  4.416392256114812e+03,  1.615302854150656e+00
3730        ,  5.054000000000003e-01,  1.669328485789727e+00,  1.118510984955474e-02,  3.257516825206662e+01,  1.948661728155914e+03,  1.589668870816745e+00
3432        ,  0.000000000000000e+00,  7.031689404465924e-01,  5.416012428786613e-03,  3.510680923957661e+01,  3.349465791857376e+02,  9.691868231217685e-01
3113        ,  1.532700000000000e+00,  1.852892405798309e+00,  7.883845235944181e-03,  2.522259206558754e+01,  1.728161487596898e+03,  1.462021643013047e+00
3380        ,  3.602999999999998e-01,  5.650982202762940e-01,  8.569259652635814e-03,  3.654643803727946e+01,  8.311018559976002e+01,  8.730983711829982e-01
3718        ,  0.000000000000000e+00,  1.464529421110794e+00,  2.646390488188582e-02,  3.876611124680961e+01,  3.887312573042635e+03,  1.546936822649949e+00
3638        ,  3.944000000000000e+00,  3.592446670863914e+00,  1.576775790527745e-02,  2.442614655633318e+01,  1.028212251711025e+04,  2.936270860341053e+00
4921        ,  3.986700000000000e+00,  2.895853829571858e+00,  1.891982653232068e-02,  2.068497312037753e+01,  6.802160215767959e+03,  2.092347854340967e+00
3279        ,  0.000000000000000e+00,  2.942115132063783e+00,  6.851660136287152e-03,  2.014177452270461e+01,  1.580114155314983e+03,  2.108444879618204e+00
3015        ,  0.000000000000000e+00,  1.064859717656666e+00,  2.750178500474782e-02,  4.091052011862096e+01,  9.545687083948245e+02,  1.224438833543251e+00
5896        ,  0.000000000000000e+00,  1.091835173905296e+00,  2.981535170839685e-02,  2.259511563320537e+01,  4.401869383420811e+04,  1.724483568158883e+00
4801        ,  3.595800000000000e+00,  3.339658232794921e+00,  7.773095759553230e-03,  2.639944334495864e+01,  2.793711793672478e+03,  2.704080941713458e+00
3558        ,  0.000000000000000e+00,  5.171352793659986e-01,  1.013424557611954e-02,  3.544785110434908e+01,  1.070624968573047e+03,  7.985918166143176e-01
4739        ,  2.321700000000000e+00, -5.548123204296066e-02,  2.880280558604616e-02,  2.226010806609965e+01,  8.477977829865761e+04,  2.035218562400122e+00
4610        ,  1.037200000000000e+00,  9.284040165164545e-01,  1.112579839848160e-02,  3.761394997089836e+01,  6.756095655964740e+02,  1.185367593370681e+00
3997        ,  2.932200000000000e+00,  2.393305492927161e+00,  4.187193587243662e-03,  2.621700994063945e+01,  2.297725412649606e+02,  1.929012731865405e+00
3090        ,  0.000000000000000e+00, -4.933896331123880e-01,  3.878084172032151e-03,  3.867959505675290e+01,  1.746717668257592e-01,  1.951945864205124e-01
5333        ,  4.202400000000000e+00,  2.908143466460663e+00,  1.211233476296311e-02,  2.350189637772903e+01,  1.871469328936659e+03,  2.162459814958046e+00
3445        ,  0.000000000000000e+00, -6.213121983413965e-03,  9.612942245206311e-03,  4.160265410466294e+01,  3.149995077443678e+01,  6.236276517749947e-01
5229        ,  4.162100000000001e+00,  3.201176368883290e+00,  8.701578973408260e-03,  2.246096751147985e+01,  3.709089447816581e+02,  2.347588417419003e+00
4590        ,  0.000000000000000e+00, -6.893958797119151e-01,  1.244005314944805e-02,  4.236309980596577e+01,  4.230724700453192e+02,  9.718365506060303e-02
5025        ,  2.353300000000000e+00,  2.176097491395176e+00,  1.029016857095440e-02,  2.272117012147740e+01,  2.320584625641763e+03,  1.595773517140426e+00
5683        ,  0.000000000000000e+00,  3.321704812618357e-01,  4.547292391930872e-03,  3.693013479739945e+01,  3.768999211286318e+02,  7.685414327108333e-01
3453        ,  2.586800000000000e+00,  1.467127694528101e+00,  1.351276642964240e-02,  3.378236266951182e+01,  1.497395801601562e+02,  1.398798142062893e+00
5123        ,  5.819999999999992e-02,  1.544073064314116e+00,  8.250939336867066e-03,  2.990475241563352e+01,  7.085110500500612e+01,  1.362980830671776e+00
4215        ,  2.252700000000000e+00,  1.063774458776555e+00,  1.611602978477367e-02,  3.491640262940712e+01,  2.338320170992309e+02,  1.100091733710650e+00
3596        ,  0.000000000000000e+00,  1.449280376274985e+00,  7.945152048441293e-03,  3.572365065482779e+01,  1.454766267342866e+02,  1.538466668083012e+00
5621        ,  2.851700000000000e+00,  1.418691455825603e+00,  2.948671925220103e-02,  3.692063164946154e+01,  5.534806325623444e+03,  1.443401656250440e+00
3040        ,  0.000000000000000e+00,  1.405857290357829e-01,  2.335514949084213e-02,  3.645364536453646e+01,  1.014237290200804e+01,  3.431634830771068e-01
4287        ,  1.774800000000000e+00,  2.103467249537236e+00,  4.684654124621030e-03,  2.431723405335635e+01,  4.129771377370367e+02,  1.622424308327101e+00
5502        ,  4.470800000000000e+00,  3.133264030214309e+00,  1.568486702540267e-02,  2.059277404807763e+01,  9.748774515136212e+03,  2.403095430262315e+00
4144        ,  7.689000000000000e-01,  5.003719811754126e-01,  6.556774478637320e-03,  3.848200736177531e+01,  6.091789701690141e+01,  9.290877722868580e-01
4851        ,  0.000000000000000e+00,  1.600776888774017e+00,  2.896660805375556e-02,  2.689329706451907e+01,  2.027580814407667e+04,  1.609429177879115e+00
5533        ,  0.000000000000000e+00,  1.684835121682807e+00,  1.761431182308966e-02,  2.126438492924179e+01,  2.065302868942963e+03,  1.048606209034140e+00
3896        ,  5.040999999999999e+00,  3.564614373222665e+00,  3.618510267338796e-03,  2.779329037222847e+01,  3.325690375511306e+02,  2.919139281859646e+00
5918        ,  0.000000000000000e+00,  7.320014056209201e-01,  3.019844202555126e-02,  2.252040606031010e+01,  5.945786382655102e+04,  1.892676360625149e+00
4203        ,  1.323500000000000e+00,  1.275160462321526e+00,  9.568059415002059e-03,  2.995942664137466e+01,  3.689262546988472e+01,  1.137305560355892e+00
4291        ,  4.773200000000000e+00,  4.417775707424098e+00,  4.411131870027404e-03,  2.823955286830526e+01,  4.364755196730352e+02,  3.596120180475539e+00
3303        ,  0.000000000000000e+00, -4.784210619116206e-01,  6.847242313356598e-03,  4.291211686490922e+01,  3.787941344926459e+00,  3.452075514143735e-01
4702        ,  4.318700000000000e+00,  2.469235612004284e+00,  3.941678940649030e-02,  3.151039862458468e+01,  2.064971632558673e+03,  1.804667401516108e+00
3733        ,  0.000000000000000e+00,  7.173989820885883e-01,  2.347925807399408e-02,  3.916971949974045e+01,  1.081507584531005e+03,  9.367903515270174e-01
4584        ,  0.000000000000000e+00,  1.314378984023515e+00,  1.942717293033203e-02,  4.381822442192026e+01,  1.137711165234198e+03,  1.651311414043392e+00
3633        ,  4.639500000000000e+00,  2.059093630601751e+00,  5.977594553257059e-03,  2.572721491801956e+01,  2.247501454299506e+02,  1.624323062920055e+00
4175        ,  6.012000000000000e-01,  8.443995909572231e-01,  1.341229968072203e-02,  2.537744015981905e+01,  2.186004384164369e+03,  6.232290025761053e-01
4340        ,  0.000000000000000e+00,  1.617614406623519e-01,  4.478277092815122e-03,  3.763362369620582e+01,  3.581852251341132e+02,  6.653521902138906e-01
5841        ,  3.369700000000000e+00,  2.479205523140342e+00,  1.614734175504135e-02,  2.042145909383508e+01,  7.453520544466423e+03,  1.811708256719315e+00
4275        ,  3.135000000000000e+00,  1.029032129130678e+00,  4.777935681441306e-03,  3.423958902776774e+01,  1.877086166829483e+02,  1.191110738632553e+00
3674        ,  4.303999999999999e-01,  3.192619889706581e-01,  5.307488233787745e-03,  3.799216469157270e+01,  2.790396052376401e+02,  7.900609522925335e-01
3607        ,  1.498500000000000e+00,  1.599938954104912e+00,  8.501724091625052e-03,  3.101134015181945e+01,  6.812390406860522e+03,  1.649114847183130e+00
3663        ,  0.000000000000000e+00,  1.854500266394712e+00,  1.250938136599738e-02,  2.803364020343107e+01,  5.726582410667320e+03,  1.638855370948541e+00
3112        ,  0.000000000000000e+00, -1.323435272704540e-01,  1.843873873612649e-02,  4.114716161329931e+01,  5.930339871679487e+02,  4.077756411569783e-01
5665        ,  1.656300000000000e+00, -1.053451425215839e-01,  2.150029150248101e-02,  2.432004783993427e+01,  4.617997699671586e+04,  1.034982836479504e+00
5145        ,  8.130000000000002e-01,  1.111471003159895e+00,  2.545059055106401e-02,  3.312850133751573e+01,  1.188934273555898e+04,  1.285921827111144e+00
3797        ,  5.508700000000000e+00,  3.681285649291042e+00,  1.790966805646352e-02,  3.044427108131371e+01,  9.110235849323410e+03,  3.194540070405051e+00
4482        ,  1.776600000000000e+00,  2.874737252012468e+00,  1.923655284452357e-02,  2.372534769027098e+01,  1.577788207572929e+04,  2.464537982429980e+00
3313        ,  3.882800000000000e+00,  1.995729466675207e+00,  4.065259255600938e-02,  4.414806361885741e+01,  7.537934228652721e+03,  2.109452137684388e+00
5121        ,  2.568900000000000e+00,  2.546006814562785e+00,  1.629595398352161e-02,  2.540124140770114e+01,  1.380179466227851e+03,  1.890268614462312e+00
3182        ,  0.000000000000000e+00,  2.174868240408457e+00,  1.942883624695579e-02,  2.272389706326683e+01,  3.834292598924826e+03,  1.520624024932743e+00
3672        ,  0.000000000000000e+00,  1.388455577716917e+00,  2.766591818058077e-02,  2.684816435810500e+01,  2.430685274579222e+04,  1.578182703332756e+00
4012        ,  0.000000000000000e+00,  4.549805296699980e-01,  1.931902799729189e-02,  3.358005955325351e+01,  7.045682140232694e+03,  7.291836936706397e-01
4704        ,  7.975000000000003e-01,  1.304792809034927e+00,  2.432464991940487e-02,  3.611275778475003e+01,  2.481357454490574e+02,  1.231561422833496e+00
4019        ,  1.387000000000000e-01,  3.961860244856037e+00,  1.566734567867177e-02,  2.613862938219719e+01,  1.161659237868193e+04,  3.336860432992531e+00
5747        ,  9.680999999999997e-01,  1.536464429900591e+00,  5.378898992321968e-02,  4.261806085582490e+01,  9.599228330516549e+03,  1.577004661955247e+00
3139        ,  1.653300000000000e+00,  3.406872846952799e-01,  1.474002755842937e-02,  4.299369026051102e+01,  3.721564933165066e+03,  9.948117215334086e-01
4534        ,  1.043000000000000e+00,  2.348574968569237e+00,  1.452179508605466e-02,  2.957572476529037e+01,  8.569323518393687e+02,  1.918382544065688e+00
5091        ,  3.107900000000000e+00,  2.221702430468032e+00,  1.551747976388777e-02,  2.842877460821494e+01,  1.750437354665336e+03,  1.784931522256167e+00
5746        ,  1.736800000000000e+00,  2.286884970198118e+00,  4.849665662999914e-02,  3.589827733811427e+01,  1.762733705238350e+02,  1.671576221112449e+00
4326        ,  3.563700000000000e+00,  2.725988876690477e+00,  6.954876652814462e-02,  2.772494314195679e+01,  4.617913824976208e+03,  1.529562360099074e+00
3794        ,  0.000000000000000e+00,  1.812871825456306e+00,  7.634801297198054e-03,  3.249579037359432e+01,  1.352075324660739e+02,  1.690926934396686e+00
5163        ,  8.546999999999993e-01,  1.585330399154250e+00,  1.057011660700938e-02,  2.423443715421634e+01,  1.320054851429029e+04,  1.516571240432891e+00
