,exfoliation_energy (J/m^2),ave:Polarizability,ave:atomic_number,ave:atomic_radius,ave:atomic_radius_rahm,ave:atomic_volume,ave:atomic_weight,sum:boiling_point,sum:hhi_r,var:boiling_point,var:c6_gb,var:evaporation_heat,var:hhi_p,var:hhi_r,var:melting_point,var:sound_velocity,var:thermal_conductivity,r1_1term,r1_2term,r1_3term,r1_4term,r2_1term,r2_2term,r2_3term,r2_4term
2090,0.09856932935254432,6.042857142857143,23.857142857142854,146.9670124236875,218.85714285714283,16.442857142857143,51.86610571428571,11223.0,22600.0,4655917.746938775,221967.43061224488,88787.54451020408,10000000.0,12416326.530612243,1346680.293877551,2187566.5306122443,594.9058937163264,0.5845484481129584,0.4825070702428884,0.3160742769691727,0.30679924190914865,0.5544749063102078,0.3922402951343002,0.3913376832564954,0.3177375411442575
2486,0.30985582705846215,5.862499999999999,60.5,155.55469358729724,241.0,24.599999999999998,147.4234525,3255.5,20400.0,381009.421875,2883.0,3171.18796875,30000.0,270000.0,4668.907500000001,421433.5173389931,10.690800187499999,0.14107617243207182,0.5208170391696512,0.27926649922802615,0.37270130739708185,0.4074449824654906,0.44439375676444803,0.44151127501360116,0.26939191419324127
355,0.26233264999881656,6.042499999999999,47.5,148.30469358729724,236.75,22.224999999999998,112.6091025,8097.0,32600.0,922826.671875,841.6875,9776.947968749999,67500.0,1576875.0,1315.7649187499994,56556.946212856514,152.8424251875,0.27697682183113215,0.4687949477840374,0.3054803617187921,0.363677786375034,0.42906933965657035,0.39776956515892503,0.39571880488923,0.2576843422442633
832,0.43398529139151093,5.699999999999999,70.0,150.66666666666666,231.33333333333331,13.633333333333333,173.8443793333333,14846.0,13800.0,733664.2222222222,430.2222222222222,18714.675555555554,720000.0,3379999.9999999995,84017.20319999996,168200.0,22330.888888888887,0.7157506406182481,0.8089397558370921,0.7518087573211498,0.8252752424027638,0.702172289886382,0.6777907650443159,0.6769270784840952,0.7948444832937841
3324,0.9074725811613159,11.954,16.8,154.4,220.0,17.52,35.095907712,19711.392,19600.0,47867.96554624,462618.55999999994,2115.3296,110400.0,261600.0,15845.730320000006,84074.71269502418,4306.890086,0.8416692853712979,0.47035524437650755,0.8917246387211576,0.7714072583425277,0.7067340562318047,0.8280643249716249,0.8265559407225602,0.8399121447867046
814,0.40000949000118047,4.55,22.5,127.5,215.5,11.3,47.803000000000004,14231.296,10000.0,1125907.743744,3844.0,21623.702500000003,202500.0,62500.0,235516.08999999997,16444.676604500655,39959.01050624999,0.7786922329687588,0.8556503632126509,0.9240090750064389,0.8894685016943553,0.7691998203495198,0.7187649641198899,0.71830383497105,0.901002635776489
5674,0.3698417938236156,6.801166666666666,18.0,152.9508285149882,201.25,15.558333333333335,39.18083333333333,25296.66,27800.0,1457189.9169687498,1368906.2524305554,16108.336528880158,1865763.8888888892,842430.5555555555,422655.2733333333,3809401.30848799,21134.350768940098,0.6719308813240826,0.5953366157328359,0.662305077752992,0.6503151163161623,0.6356199027490153,0.7056859648853768,0.7040555527840984,0.6852279885620846
3600,0.29179463767814573,4.835000000000001,23.25,145.2653630448719,215.5,16.375,50.575,11201.6,16600.0,4047943.6800000006,163181.70187499997,60831.14401875,151875.0,3466875.0,1384956.9075,6714048.0,3622.2236023518753,0.5239117591442974,0.4758941663959204,0.32965881981409556,0.3241141027786224,0.5122180842183583,0.3942715750968584,0.3929529379036699,0.36078640021249814
2640,0.3230933949861863,3.633333333333333,38.666666666666664,150.70353875871996,217.66666666666666,18.633333333333333,88.74266666666665,8153.6,43600.0,2109594.9355555554,43218.0,26119.836799999997,2222.222222222222,268888.8888888889,540176.1799999999,80637.91790704834,1148.1632,0.3398740891166071,0.42164205236162333,0.2656057528977679,0.27151603907157096,0.4322612909105231,0.39069317222208544,0.39276225455052766,0.2746788542087538
3054,1.1753178887540123,2.8872000000000004,20.8,147.72085218684498,196.6,13.5,46.4174,7987.14,10000.0,938786.2878640001,74291.9656,11931.018580934442,714400.0,384000.0,74575.173664,2002153.5,2377.847259159136,0.573229599505475,0.7875755877036332,0.624874171096211,0.7485102592786231,0.5264274721319964,0.5940356740225855,0.5919105657764587,0.6592688905825834
4375,0.31441559850119744,3.3342,21.6,143.020852186845,196.9,12.993,49.047399999999996,27714.28,26000.0,3666129.051864,57019.691600000006,62375.21938374295,5995600.0,1392000.0,1189806.954761,5281978.94,3367.6924335591357,0.6239729339581965,0.8003089194489172,0.5018769013040555,0.6223543964109399,0.57319067398839,0.5328805186307812,0.5314869222258685,0.5975761781345725
5414,0.21902968722898847,2.6989333333333336,11.2,135.2188913347584,177.46666666666667,15.577333333333335,23.751869194666668,8273.12,26700.0,981838.1177048887,72566.5592888889,13233.114531555553,1086222.2222222222,889600.0,513114.99356622214,1217700.4296732985,2345.5318987664,0.45272215869196764,0.4586343384547562,0.4514786692947258,0.4240831382743328,0.44490703538308185,0.5152358377893664,0.5127315237213181,0.4989611889961959
3917,0.2995220510404508,3.490909090909091,19.09090909090909,147.16641264957275,214.9090909090909,16.60909090909091,40.90700700000001,16853.6,22600.0,917503.8201652892,30135.370578512397,10130.115590082647,4132.231404958678,7438.01652892562,90310.94743801653,3588450.4462809917,8238.671579347438,0.43996814506966,0.4748747476252895,0.4507995693252461,0.44379477336155737,0.46144226056753834,0.48178928874988936,0.4780717944816416,0.49452565861527137
3091,0.2622959232452101,1.5013333333333332,15.555555555555554,133.35650242982774,179.33333333333331,14.188888888888888,35.45466666666667,4795.9400000000005,13100.0,1590568.4190839503,20106.942222222224,20297.902930987184,2382222.2222222225,7304691.358024691,390377.65739999997,549416.4683950618,511.6247088902,0.46287318958598067,0.5353360129522269,0.4378531105942963,0.4506129222809783,0.41681871900455314,0.45509598664508766,0.4526087011920598,0.4897426267235246
2227,0.4848208254827646,2.468,31.666666666666664,146.1342802076055,189.33333333333331,12.73333333333333,76.32152299999998,6520.76,4000.0,1986436.408022222,37410.24222222222,23388.650238128474,80000.0,55555.555555555555,365672.11742222216,449668.0555555555,22751.775445888088,0.5917113786227067,0.8958848118320155,0.6049943130481816,0.7893577606972302,0.5278538521844034,0.5824109416770789,0.5802664604570693,0.7142995693267322
4814,0.5472122967425763,5.062298833333333,20.166666666666664,141.2008285149882,191.66666666666666,15.141666666666667,46.96039666666667,13724.89,22963.10291754928,4336675.173624305,817670.5924722222,75852.94548567147,1975030.1060960076,3036590.2384672253,1429811.1656805554,2152324.463062794,488.281375812875,0.6016028980809536,0.5261142562696679,0.38832433975628655,0.3755377902077419,0.5609856663806357,0.5191730089381703,0.5177249959516861,0.47930402007076717
2724,0.25780735974465885,4.725,41.333333333333336,156.1294234484,225.5,21.400000000000002,96.74464666666667,7357.5,39300.0,3999309.6125,68055.55555555555,73697.89355555555,138888.8888888889,612500.0,1252584.6680555556,120742.54756491473,449.3519999999999,0.25078070839510946,0.42004243813622244,0.04152368469428344,0.09016918081483905,0.42232324312396907,0.2765651416877507,0.27490198604326876,0.08891596249195044
4127,0.37398667490653237,7.025,45.0,152.5,239.75,17.1825,108.69902499999999,53872.0,150400.0,530460.75,10620.75,16008.907500000001,7500.0,120000.0,371342.49187499995,2079168.75,1552.6875,0.5974470420383095,0.4762954708328184,0.558390900322824,0.5174428017750754,0.5665887442239705,0.5184892672158925,0.5162749121102856,0.46587194230361095
5703,0.6295504110660225,2.5744615384615384,21.53846153846154,148.77165824245105,192.23076923076923,16.83076923076923,49.19403153846154,9074.42,41800.0,358013.56088520715,44178.7576331361,3044.374786949363,3555976.331360947,3213017.7514792904,25101.13572071006,1530154.3194112328,475.9366208591148,0.3794311410025054,0.47284032455302016,0.45523648018356466,0.45724026708346044,0.4276934344919468,0.5370782895917054,0.5343031336843126,0.49183910557938465
3318,0.4019307260297449,7.623333333333333,46.666666666666664,156.16666666666666,244.99999999999997,18.28333333333333,112.37566666666666,25610.0,48200.0,1717296.8055555555,116562.58333333333,39907.92555555556,768055.5555555555,1601388.8888888888,268169.2822222222,1093355.5555555555,443.4722222222222,0.5707190278218603,0.44760777804247365,0.41598887196919065,0.3927924766278088,0.5491888535690479,0.40542324167865174,0.4044233906216646,0.3696206890737126
2182,0.09370128152505704,7.364285714285714,44.42857142857143,145.9568510355212,242.0,20.742857142857144,105.20076428571429,9587.5,30800.0,2080011.479591837,65378.77551020408,35666.490306122454,522448.9795918367,400000.0,641753.6510204081,329570.3423732418,190.4823675510204,0.4261180013715321,0.434187114003068,0.2926077125776815,0.3203753574645231,0.47026031631759635,0.3023714725270351,0.3011055385006902,0.1760914883984238
3094,0.7686615720715735,7.933333333333333,38.0,159.33333333333331,244.0,16.93333333333333,89.275,10358.0,14600.0,66005.55555555556,3472.2222222222217,893.2355555555548,1502222.2222222222,1868888.8888888888,72.8022222222224,310472.0,4110.222222222223,0.6590145573727176,0.5367175289107315,0.7569625349058386,0.7164308495810598,0.6187657494953315,0.7318405696590314,0.7299229339464273,0.8073639435908819
4605,0.5078695561116637,8.998,15.285714285714285,157.99401118962678,212.1428571428571,18.228571428571428,31.349714285714285,14092.34,13800.0,1185902.1634530611,922826.4595918364,13004.535901285446,2041224.489795918,201224.48979591834,436319.015510204,3816756.1428571427,7639.079859874384,0.6467504450925898,0.4575372957322825,0.6046713367186378,0.5525021295215314,0.5915617943482123,0.6500177859705076,0.6482446362840989,0.6274200373847506
1684,0.8677300725380321,2.698,33.33333333333333,147.682409445632,191.66666666666666,17.5,81.73226877333333,2183.02,4800.0,826032.3200222224,60970.31999999999,6517.775022222223,320000.0,20000.0,66520.06542222222,545605.6411986244,271.79150384222226,0.3504057245690587,0.44036261397924514,0.39030815854623335,0.3862870115495626,0.42133794180017947,0.5084983760754435,0.5057903769060378,0.4573856435751412
4747,0.0904334075443023,8.0785,19.5,160.35071015570415,203.25,17.525,44.18694232,12977.92,19600.0,590409.26615,402297.5225000001,5471.755988475097,9780000.0,1576875.0,120367.55967500001,2244814.0625,3361.9103966241,0.6352651875266586,0.505265099842104,0.6621171801407837,0.6255540532555846,0.5978932301202129,0.714940186259728,0.7129143204181502,0.6523788280821678
1405,0.43714268798792777,6.7524999999999995,35.75,141.5,230.75,15.075,82.4548425,31557.2,107200.0,3085957.0518750004,154246.6875,72144.766875,7441875.0,1470000.0,950062.6875,3168.75,536.2707,0.6950508352466366,0.5337746548404643,0.49929146808587765,0.45078409191696617,0.6384712175316807,0.43020522340821654,0.4299083826625524,0.34777769923256285
4851,0.3180197457516997,9.129142857142856,22.142857142857142,161.35906527128236,219.57142857142858,20.271428571428572,47.92971428571428,7198.18,19300.0,1010615.8476122448,903483.1938775509,10254.832844340759,1996326.5306122447,7036734.693877551,273484.873877551,2003947.0585730183,21214.919786697224,0.5450662130401309,0.41734243647653724,0.51254431715832,0.47769769323116434,0.5301304199200818,0.5817055605016591,0.579673064127503,0.4699439633348982
393,0.43231111645179165,3.62,37.33333333333333,144.56921159544166,213.99999999999997,15.499999999999998,88.66133333333332,18308.8,44400.0,3313424.435555556,30900.98,44918.037355555556,3555555.5555555555,14579999.999999998,779417.7422222222,1360150.2222222222,1151.7152176022223,0.5058271326097845,0.5263283689003462,0.3710286435834048,0.3889385997414207,0.4915989585666465,0.40386747034620274,0.40232363871863186,0.3699966115746554
1384,0.6192396191438981,3.6276363636363635,28.636363636363637,138.09520257608148,218.63636363636363,13.827272727272728,64.75374193818182,16108.04,78000.0,93074.1590231405,9282.650578512399,99.48192396694215,481983.4710743801,929752.0661157025,159808.76939008266,98026.83453722401,371.4888744728926,0.5952058055680562,0.6192748817274842,0.7831004251983947,0.7579149656666653,0.5435657092273904,0.6964163112143223,0.6939820223659761,0.7450726311515006
5963,1.0397184194371865,10.2,49.0,166.0,246.0,15.7,114.818,2353.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8451798305221152,0.7183661662803202,1.0157918539589177,1.007748346030135,0.8068570942530817,1.0350179616364583,1.2386689538408817,1.2282365442106098
2091,0.15406816616125513,3.0656000000000003,21.8,137.01889133475842,182.0,15.860000000000001,51.388298528,12076.08,21600.0,5040905.078416,123004.51840000002,90350.741056,102400.0,1742400.0,1654279.5713440003,52548.064766934556,519.3348747664002,0.4571901252475532,0.45522449541706145,0.19234132106209595,0.20147701853834193,0.45418479043257487,0.41189094234276186,0.40985372036055867,0.3693908616482806
5163,0.15669159793754697,3.7608000000000006,32.0,149.7026913797953,206.60000000000002,16.906000000000002,75.12920000000001,13548.36,38200.0,5244716.151544,74475.8616,102805.6168815643,5729600.0,8249600.0,1990982.4216000005,3212487.460764301,4620.015628887138,0.4385310458701792,0.47433863877264626,0.1376649761150636,0.17770729045727052,0.46610178460911056,0.35307644891266576,0.351533060202823,0.2622289146289002
4462,1.0485767224808096,2.768,19.888888888888886,145.96530052976766,193.77777777777777,15.865555555555552,44.97122044444444,7382.28,28800.0,438756.44135555555,50346.775555555556,4020.362983064759,3226666.6666666665,3086666.666666666,206237.2906172839,3123659.945315299,5.836691566113579,0.4410652575884799,0.5110631417269218,0.5098112870467655,0.5142728511835353,0.4498111602488664,0.5474595324850551,0.5448415620950527,0.525993424088788
2211,0.25072067386604785,2.8500000000000005,16.400000000000002,144.28305391453,211.20000000000002,17.380000000000003,33.977000000000004,7164.8,10000.0,913477.1776,7116.609600000001,21035.441296000005,1638400.0,0.0,365202.6623999999,636165.76,3599.5728126736003,0.36487342579666904,0.4318837908641875,0.3134039660180705,0.31338624384052083,0.42556381622855,0.3987294593443468,0.3965909568796257,0.37605070308139654
1850,2.4288425292663267,6.0225,17.25,130.25,229.5,10.75,35.797048499999995,44108.0,22800.0,49729.6875,4389.1875,6.976875000000051,480000.0,541875.0,1354.6875,1190700.0,468.75,0.8862691658100894,1.0366189024954728,1.3223429524765637,1.2708168741820205,1.0126851589374355,1.245961034494665,1.24526829777555,1.5856622301572212
4039,0.40136375483287834,3.8015000000000003,16.5,144.4010652335562,189.25,12.85,35.98675,10311.14,13600.0,4310663.050518749,192520.666875,61867.38383913759,676875.0,4320000.0,1507192.32,6466173.046875,3621.3021499680744,0.6564348385876473,0.8462972870524026,0.5482833009458583,0.6794475676563918,0.6170410540629351,0.6228663242998768,0.6214545733710233,0.6496703541435764
1844,0.4194609720449565,4.35,47.5,136.5,220.0,12.85,114.5132845,15191.296,8000.0,1394968.8637440002,20592.25,27142.5625,40000.0,0.0,226376.12409999996,1088343.0186798463,25567.210506249998,0.68560959639406,0.7273289564202399,0.703162585802332,0.7108913981606362,0.639470511694787,0.5660144768743327,0.5653524672137415,0.8100241418044216
4721,0.7572939989135057,4.07,44.666666666666664,159.96970851041414,224.66666666666666,20.166666666666664,107.51799999999999,5167.0,19400.0,664810.8288888889,35485.846666666665,5203.381355555556,560000.0,6828888.88888889,33822.96166666666,853792.8278889961,271.22264693555553,0.2815423035297959,0.41660399430981787,0.34359723263359565,0.3387794800738336,0.4266853178667329,0.4810829097785827,0.47855458421172065,0.37419749843677774
2120,0.40802112071530594,7.8500000000000005,29.0,133.0,229.0,12.45,64.005,11205.648,12600.0,4341338.953744,198025.0,83955.0625,722500.0,4622500.0,1567504.0,1396564.2633600165,4816.01300625,0.8930509007605318,0.7383849056567962,0.8108341624990993,0.7054351550531703,0.9167093704998259,0.6894736186406133,0.6905570517564752,0.6979453699376953
3012,2.7952268393402795,7.92,25.400000000000002,139.4,238.20000000000002,9.32,56.616923099999994,16566.0,19000.0,492837.36,20045.04,13500.758058453896,614400.0,11760000.0,653004.06,181656.0,3174.0,1.0632591504971238,1.767746992494187,1.5993951966690938,1.8099779650717636,1.7900500664815044,1.8810901347839983,1.8846617659135592,1.59636047741266
4981,0.3597779644120538,6.651166666666666,20.083333333333332,155.7008285149882,202.91666666666666,16.5,44.67375,23066.66,31800.0,1186257.7704409724,1369712.246875,12212.117734888096,5039722.222222222,1228541.6666666667,300417.8140972222,3241462.2322919704,21366.27326005121,0.6138650461274848,0.5401967748925243,0.607779905413546,0.5920984702167356,0.5871317425232399,0.6658002154511591,0.6639079170917954,0.6259577309636071
1587,0.39592147415442075,6.323333333333333,65.33333333333333,160.66666666666666,235.99999999999997,16.966666666666665,162.577,39762.9,171000.0,132406.58,16928.0,2343.842222222222,4108888.8888888885,55555.55555555555,1666.5688888888897,1424672.0,459.6512,0.5716055291225718,0.5445249412197315,0.6471001123536265,0.6420580476400655,0.5632205910065818,0.6485078525667558,0.6464727916118622,0.5878626292972475
238,0.43249699629138083,5.574999999999999,66.0,148.36979572486484,232.0,17.95,161.9355195,3537.5,5800.0,1719376.5625,361.0,22208.450624999998,3610000.0,3610000.0,226043.19359999997,600016.7298643512,25528.21040025,0.47949804397865536,0.4299047145343078,0.4095245269463099,0.3830406109743674,0.4942352071577035,0.4199453566682504,0.418351274768971,0.4000197298955968
5855,1.0568140969469433,5.91,49.0,155.75,239.75,14.450000000000001,115.6375,44168.0,51200.0,141918.75,1419.1875,1094.4299999999994,67500.0,7680000.0,326650.50187499996,60918.75,4.6875,0.6834819932723526,0.7562656875277765,0.8353182875479092,0.889495221968053,0.6662594345146065,0.7797892818689576,0.7779345511859831,0.9143412035002455
1534,0.4413971181530986,9.58,47.6,154.4,245.6,16.619999999999997,113.72254799999999,27638.0,64600.0,3378600.96,107414.64000000001,95316.4896,7526400.0,3650400.0,977648.3735999999,181656.0,624.24,0.7632671103363804,0.5217804353488669,0.4717016516633519,0.438969437082954,0.6844289408063402,0.43171970089484624,0.43184481777019806,0.33816581706133264
4961,0.2780870018405305,5.775,41.0,139.36979572486484,227.5,16.4,95.225235,6595.0,12600.0,1419076.5625,3906.25,17246.255625,2722500.0,2722500.0,235176.50249999997,19710.062971958367,39910.25040025,0.5725806805533543,0.44445181652886,0.5395977843831831,0.4744166355379679,0.5361099816979309,0.4754069683875229,0.47394242953139515,0.46486894502360365
1335,0.6360470944441048,7.120000000000001,74.75,168.0,249.5,20.05,186.4128,16384.0,39200.0,81675.0,7650.75,2883.0,1366875.0,3630000.0,291.06749999999965,94518.75,652.6875,0.44997755066496514,0.4364850150302071,0.5049602418891868,0.4821398382702857,0.4999503990982518,0.5593692627420422,0.5571602408300116,0.525952139218848
5650,0.5616763940398136,4.92275,17.0,146.767710626336,182.08333333333331,20.016666666666666,38.773660703333334,8676.18,61000.0,231944.60251875003,1141329.596388889,266.3334409722222,267500.0,3549097.2222222225,63056.99622430556,53786.48549021233,756.4386744224305,0.3348786542870984,0.4186917461665023,0.4649516438134956,0.45111952604134864,0.4380472964526133,0.5937198003969616,0.5907876671416521,0.485179529164183
4546,0.8298166647306229,7.16219825,11.5,142.3888094261427,200.25,19.174999999999997,23.133750000000003,2106.0699999999997,6431.551458774641,510910.44081875,900415.10151875,3795.2872375937436,1988185.3531036323,1233582.9681254535,202934.28626875,2105609.796875,7494.605926029075,0.4987633971630795,0.4159167243647075,0.5396556591474644,0.5011100651798048,0.4959645240683671,0.5836195035733169,0.5812603928093589,0.49459180886647325
450,0.493179067214482,4.7,42.800000000000004,144.2,228.4,17.82,102.82816000000001,11838.944,30000.0,325832.42663424,33390.96,6259.74,5078400.0,6000000.0,6029.34,995333.9315831352,14.582885999999998,0.43987143583685495,0.4218064262541561,0.4731033119616778,0.43682338036905677,0.4695530531066761,0.4813313811956764,0.47921237811326634,0.4426164824797496
125,0.1675829866144723,3.0175,16.25,143.5153630448719,212.5,17.049999999999997,33.60875,6687.6,8000.0,1070481.0675,8339.776875,24650.907768750003,1920000.0,0.0,427971.86999999994,745506.75,4218.249389851875,0.3913354896229051,0.43892958160030915,0.3224057008560709,0.32059665663612685,0.43516519522359043,0.3916377501501529,0.3896301575873989,0.3892032554589226
4533,0.4440360433949986,12.467500000000001,31.333333333333332,170.34314315276677,222.0,22.116666666666667,73.45166666666667,11550.75,27200.0,930015.4669687501,5405959.952430556,6603.557021826062,1747430.5555555557,4890555.555555556,143276.1107222222,634051.9550523849,870.5115592734305,0.6244853317100078,0.41315743342641387,0.5837122532952136,0.5542757233415174,0.5508033479849958,0.638026710277489,0.6359258683908484,0.5155465015202911
661,0.353455209258244,8.39,19.5,147.17690869658125,231.5,14.649999999999999,41.658500000000004,7597.2,5200.0,2757924.49,304097.1025,40439.19902500001,40000.0,90000.0,775104.1599999999,3869089.0,120.9021198025,0.8047553712096747,0.628602249240894,0.7268304224726669,0.6728650221678506,0.7592955240457253,0.6581608246533102,0.6577441075453674,0.7968398156655978
5123,0.5555941607985493,8.4594,33.2,157.6047228336896,227.20000000000002,20.44,77.26408063200002,11132.42,39800.0,406542.433456,1450088.2464,4547.789535999999,5436000.0,3121600.0,122092.80918400001,302489.3873637374,215.98317012640007,0.5004762107586903,0.41319554563342775,0.5234869514807585,0.48906167969923436,0.5081435758486885,0.569380073030225,0.5672072164167641,0.4601943755278616
4142,1.3574322145018893,2.7822000000000005,13.5,140.72085218684498,192.9,12.45,28.109,19634.28,16800.0,1368194.963864,17946.9496,23724.24377584098,2646400.0,230400.0,470373.17072100006,1829167.5,15213.38469755914,0.6234942232558124,0.8596967438791703,0.6524922010653365,0.7817791404533878,0.5577758732172431,0.5866829924267132,0.584886227033417,0.698148502081311
5561,1.0653639236304675,13.724444444444444,10.88888888888889,141.66666666666666,221.44444444444443,13.88888888888889,22.651888888888887,10903.896,22400.0,725019.23272,376261.7283950617,15844.76888888889,1123950.6172839506,2374320.987654321,217688.13928395062,1108877.3771545165,1639.7427222222223,1.128978446923197,0.6536122351640645,1.2387429097574083,0.9955255219668631,1.1127510544811958,1.1562226292686555,1.156916212398463,1.0221737556369792
662,0.30439375751121406,10.33,40.199999999999996,155.2437548698378,248.0,21.419999999999998,94.12504519999999,15161.0,46800.0,1680950.94,334742.64,20288.534999999996,86400.0,21600.0,488924.46960000007,744859.513185452,58.04006424000001,0.5478472942635058,0.4220591952876722,0.4470666013351608,0.44366903118587214,0.5156304949377795,0.4240716372275126,0.4226937299057677,0.31553421633020323
2582,0.829600264196002,3.6049999999999995,24.5,133.0,222.5,14.3,53.4907975,19125.888,60000.0,6254.911744000004,3600.0,119.90249999999999,1690000.0,2250000.0,123904.0,8816.771695839881,619.88550625,0.5688573750903663,0.5230850757329404,0.7413714063304006,0.6701221800385055,0.516467157804027,0.6582465627715773,0.6557348129464389,0.7232722582339934
5042,0.696185090471009,7.43,23.555555555555557,160.33412239522684,203.0,18.944444444444443,53.81925555555556,14443.9,39800.0,695899.8496543209,1409300.6395061726,7363.324271609628,11653333.333333332,4863209.876543209,150333.2022222222,2031923.7654320989,937.3123028386174,0.5252710611387217,0.4420171550620653,0.529992146823597,0.49649304721342236,0.5284089889133489,0.62830419488784,0.6260404573632912,0.5267758592271578
3666,0.6407172638447489,3.759819888888889,7.777777777777777,127.42285347173703,182.1111111111111,16.133333333333333,15.341306888888889,10926.4,75578.6175052957,288617.53649876546,479201.78041728394,2115.5897380849947,2183925.2825319795,2768787.187446409,114697.86335555556,1951062.4587829602,3946.2604595904686,0.4795771139846702,0.4157800827400133,0.5708052359492957,0.5006162460671477,0.4635245786380064,0.5694249033277433,0.5668289156877105,0.5447073708966941
996,0.32162134800128106,5.862499999999999,60.5,155.55469358729724,241.0,24.599999999999998,147.4234525,6511.0,40800.0,381009.421875,2883.0,3171.18796875,30000.0,270000.0,4668.907500000001,421433.5173389931,10.690800187499999,0.14107617243207182,0.5208170391696512,0.27926649922802615,0.37270130739708185,0.4074449824654906,0.44439375676444803,0.4418225709584053,0.26939191419324127
3966,0.5481445736705346,5.67,42.0,148.5,238.0,17.05,100.115,4366.0,6800.0,846400.0,2809.0,19348.81,1440000.0,2250000.0,59511.602499999964,1946025.0,812.25,0.5324221716311269,0.4611193065187762,0.4811632820013601,0.44930023975391586,0.5227443894569398,0.4462876143053477,0.4448406373487117,0.4663490071778423
2419,0.4399718553734131,8.533333333333333,42.0,155.66666666666666,246.99999999999997,17.2,101.02233333333334,6086.0,11400.0,1172490.888888889,118098.0,30884.408888888887,720000.0,2420000.0,325516.9088888889,520200.0,80.22222222222223,0.6767445833869459,0.4942421458021027,0.5632442201600621,0.522765019139584,0.6195265629824309,0.5037495368816929,0.5029375664476312,0.485799300143361
3545,0.29977256042022077,3.2606666666666664,12.666666666666666,145.51841256819026,205.33333333333331,14.233333333333333,26.143512833333332,6137.58,5000.0,1477835.6138,48735.49555555556,15739.914694087916,246666.66666666663,55555.555555555555,151719.3488888889,5203997.166666666,12270.369499809865,0.5540882634205141,0.6575687190022403,0.56472387367146,0.6198767655042854,0.5170917318340956,0.5408340228279694,0.538835251642209,0.6336032041632601
1572,0.4202751413729326,7.85,21.75,139.75,229.0,16.575,46.271460000000005,11528.944,11200.0,1569462.631308,1134675.0,23829.796875,15526875.0,480000.0,372240.1875,51970.209240401455,52.8885046875,0.6736418288344559,0.4398545941392227,0.6029323217767498,0.5104757766092991,0.5981482599270853,0.5128342976477938,0.5117683014510173,0.5797304731781273
5796,0.2790591385883757,5.5518947368421045,10.842105263157894,143.71676126570043,189.21052631578948,12.48,22.62375789473684,30377.539999999997,62600.0,1324017.1198304708,219742.76515235458,17444.979027921217,1389473.6842105263,2853019.3905817172,693309.8610620496,6879335.4224376725,1793.8856660019924,0.7692188001215774,0.9041905005600772,0.8708946784143088,0.9377552168844667,0.7781550615150783,0.8708866274734541,0.8698088716299441,0.8490334529730094
4285,0.4089031341288496,7.071666666666667,39.33333333333333,141.16666666666666,231.49999999999997,14.411666666666667,91.89200916666667,27112.8,83500.0,3410172.38,149704.97222222225,80708.04222222223,7407500.0,1842430.5555555555,1111750.75,161372.74305555553,1910.0334222222223,0.7473100869235747,0.5900610503846444,0.554480822059855,0.5070129318421845,0.6964409909667169,0.4745457821257691,0.4745798319140069,0.394161903778793
3103,0.657100524948076,4.805714285714286,27.285714285714285,135.57142857142856,226.0,13.842857142857142,61.56959914285714,12231.4,28700.0,855798.5738775509,6117.428571428571,25923.979183673473,1191020.4081632653,5088571.428571428,365991.387755102,628334.693877551,4557.9437714285705,0.6570389259025606,0.5898094111913728,0.6421861224969451,0.5954537456246127,0.6031354442258783,0.5063962580693815,0.5053984258624886,0.5205000910695827
61,0.4228327395373529,4.48,32.0,145.67690869658125,215.5,14.5,71.6591,2723.6,2400.0,1261578.24,14871.802500000002,13652.754025,22500.0,40000.0,282439.1025,1432809.0,46223.0865198025,0.6047606777691787,0.6286783887488903,0.6283699146494575,0.6424570019528948,0.5696588902471,0.581156963061841,0.5794165732093617,0.6727052711099779
4857,0.2158041238424584,6.132000000000001,17.230769230769234,145.81625865317434,197.30769230769232,13.8,37.592230769230774,14723.52,11900.0,1814749.8660591715,2087384.3147928992,21613.252093257433,987928.9940828403,325917.15976331366,639850.7360946746,4330072.485207101,1317.3034533719288,0.729863741325574,0.7171280547592307,0.7482773353969019,0.7538448535603895,0.7035707552168924,0.7583630901305995,0.7571139594183001,0.7805480021581181
5086,0.8074442933165005,2.6434285714285712,15.428571428571427,144.9866273430482,194.78571428571428,14.221428571428572,33.69757142857143,12511.71,14300.0,1206546.6664515305,34672.9737244898,22639.32892877488,7772448.979591837,983112.244897959,449986.7699999999,1417715.7206632653,3637.1722891445816,0.5218905361786754,0.6527734764104745,0.4932027482525187,0.5650240307876921,0.4838638899776142,0.5134402059579669,0.511303630210487,0.5626264722923389
4013,0.8226286630341647,3.4412000000000003,38.0,155.72085218684498,202.6,16.92,93.19156000000001,12109.71,40500.0,771400.247064,59115.2856,5872.200170930281,5529600.0,7260000.0,57553.461599999995,520381.5,15.258102359136,0.42078683583513954,0.5114394357385224,0.46417699698938214,0.48524887889867097,0.45984867628356246,0.5492314860175707,0.5466997683211916,0.49745866434706243
