2dm_id (unitless),bandgap (eV),ave:Polarizability,ave:atomic_number,ave:atomic_radius,ave:atomic_radius_rahm,ave:atomic_volume,ave:atomic_weight,ave:boiling_point,ave:bulk_modulus,sum:hhi_p,var:boiling_point,var:c6_gb,var:hhi_p,var:hhi_r,var:melting_point,var:sound_velocity,var:thermal_conductivity
3941,1.3332,5.03,43.33333333333333,147.5,229.0,16.2,103.94166666666666,1359.412,27.85,35400.0,485076.16174400004,52603.13888888888,6752500.0,6405555.555555556,7520.808055555557,1812286.8042553791,745.82800625
3998,5.3366,4.986666666666666,15.333333333333332,151.56921159544166,217.33333333333331,17.133333333333333,31.735,613.4,15.733333333333334,8300.0,280950.07999999996,62870.579999999994,3208888.8888888885,55555.555555555555,124933.34222222223,4294403.555555556,5688.256017602222
4086,1.4533,6.033333333333333,59.333333333333336,156.33333333333331,232.66666666666663,16.633333333333333,146.94,1392.608,31.23333333333333,123300.0,227666.723328,30258.0,7475555.555555555,6722222.222222222,8072.96888888889,2011314.0864979175,466.04044999999996
4023,0.0,2.2675172000000003,8.8,115.28056812456333,175.20000000000002,12.66,17.9718,648.788,87.16227215068798,10471.124272405268,1410198.136856,46055.902584,1866302.1064537033,1770015.1392429462,503635.04066400003,2892413.5000000005,1021.3558295583362
3485,1.1298000000000001,4.686571428571428,49.714285714285715,160.37203727631783,211.57142857142856,15.828571428571427,123.6452857142857,1027.2242857142858,57.1883032216524,55000.0,658524.9394530612,59353.29551020409,8816326.530612245,8816326.530612245,66679.65061224489,61347.0,517.6053909787101
3689,0.15229999999999988,5.085,37.0,141.75,227.75,14.625,85.81200000000001,1666.05,49.65,27800.0,609771.2024999999,12900.25,6586875.0,3601875.0,128097.17687499998,8068.75,28852.9476
4565,1.9037,4.425,57.0,151.77765406903998,222.5,16.85,138.4352845,1705.95,110.95,8800.0,1888013.4025000003,14400.0,1210000.0,8702500.0,287124.5056,132355.00854850572,25580.8036
4165,0.0,2.23525,18.0,142.60661369781616,182.5,13.85,39.71615079,687.5975000000001,74.7527552995768,7400.0,1076889.72106875,19990.8825,191875.0,226875.0,261395.44191874997,1441589.9668123692,34664.40391142447
3463,1.9513999999999998,4.58,14.5,130.0,227.5,14.55,29.529381,1590.5,55.5,40200.0,1076406.25,3660.25,1822500.0,4202500.0,466284.12249999994,856312.2926976895,5607.313924
5755,1.7444000000000002,2.3179999999999996,22.999999999999996,147.71414402418208,193.33333333333331,17.9,52.96749,212.62666666666667,53.30402723368151,47200.0,29981.474688888884,30801.619999999995,4302222.222222222,4108888.888888889,24479.468888888885,1962464.3697297834,0.03965303475555555
4114,2.9249,4.227571428571428,7.999999999999999,133.32938303509044,183.35714285714283,13.07857142857143,16.13887857142857,1864.2514285714285,75.9963090574413,21200.0,5142712.60312653,997672.7971428572,448163.2653061225,3024081.632653061,2881497.91122449,70079442.34693876,3956.8615640399344
3199,2.2504,4.94,49.0,151.0,231.5,16.9,119.63,1365.412,26.85,13600.0,419370.217744,38809.0,1000000.0,160000.0,11518.655624999998,1646696.682175019,302.67300625
3686,1.2066000000000003,4.0600000000000005,31.5,144.7653630448719,216.75,16.237499999999997,73.13925,1653.95,93.325,46800.0,6009646.867500001,60045.526874999996,607500.0,991875.0,2018184.1199999999,3786756.75,431.83981485187496
4416,0.8491,10.850999999999999,21.166666666666664,165.60071015570412,215.5,19.35,47.02836566666666,1121.2616666666665,92.21317848072277,13000.0,1308463.8929138887,2163297.5225000004,2912222.222222222,1450000.0,436297.16,4539207.833290212,1271.4692988463223
4562,2.1386000000000003,6.533833333333333,10.166666666666666,139.54537713612538,188.66666666666666,14.458333333333332,21.812618246666666,852.2283333333332,64.58380989038504,44800.0,1707469.1610138887,321808.4658333334,898888.8888888888,1623333.333333333,592308.9607333334,3068634.634095915,989.848896124889
3600,0.1261000000000001,4.835000000000001,23.25,145.2653630448719,215.5,16.375,50.575,1400.2,58.325,13800.0,4047943.6800000006,163181.70187499997,151875.0,3466875.0,1384956.9075,6714048.0,3622.2236023518753
3272,0.0,8.6,31.5,159.5,243.0,16.2,73.0325,1635.5,43.5,39600.0,74256.25,3906.25,1690000.0,2102500.0,81.9025000000002,349281.0,4624.0
5130,3.7412,2.5672,22.400000000000002,141.32085218684497,193.6,13.580000000000002,53.55748,1216.9140000000002,115.86362451031337,38800.0,2323690.858264,37223.6104,3686400.0,4540000.0,954328.9696000001,38836571.5,109.376897559136
3567,3.2906000000000004,2.0742857142857143,20.857142857142854,146.66449846730296,189.0,16.742857142857144,48.74197233142856,423.79857142857145,64.55942879229887,20600.0,281708.2149265306,42610.836734693876,987755.1020408163,3436734.6938775503,91177.67536734694,1418460.3256006164,1.803788482955102
4052,2.3015,5.51,23.5,134.0,223.5,13.65,50.8915,1696.912,45.05857886827705,12400.0,958613.3117440001,24964.0,5760000.0,202500.0,1725.1562249999997,295106.21973157005,207.28800625
3337,0.0,17.8,16.0,178.5,255.0,21.95,32.191500000000005,1560.0,31.0,18400.0,38809.0,640800.25,490000.0,250000.0,9025.0,156816.0,400.0
3662,2.3045,7.153499999999999,10.75,152.35071015570415,195.25,16.8,21.761942320000003,513.576,41.55302042526114,11200.0,203266.43651799997,431299.22250000003,60000.0,46875.0,26220.4608,2602242.0681457254,3670.4888940866003
3222,0.0,12.6,17.0,153.5,248.5,12.3,36.086,2461.5,77.5,32000.0,1206702.25,81510.25,4410000.0,302500.0,255530.25,53361.0,4761.0
4931,0.7595999999999998,4.1975,33.0,141.38882703451998,221.0,15.9,75.348,1272.0249999999999,39.625,18600.0,884869.606875,755.1875,376875.0,4455000.0,174503.70187499997,179329.57933233125,29942.0547
4792,3.4067000000000003,2.3574545454545452,27.09090909090909,140.3825928971318,193.0,12.509090909090908,65.39909090909092,935.6663636363637,106.51238591846669,25300.0,2046710.9137140496,11482.364132231403,4625454.545454545,1288760.3305785125,904904.773368595,36044702.09504133,99.67781199084297
4038,0.0,4.146,17.799999999999997,127.0,218.20000000000002,14.12,36.5997524,1145.8944000000001,40.82,13000.0,884956.40103424,25453.600000000002,556000.0,2584000.0,332103.9024,176452.05307430186,1018.5609861600001
3618,3.0232,3.5410000000000004,29.0,154.10071015570415,209.5,15.15,67.3545,1316.595,67.05302042526114,6200.0,1504069.224025,121905.7225,1102500.0,302500.0,50692.52250000001,1190826.5625,1121.3597466241
4741,0.0,6.6466666666666665,30.33333333333333,138.0,233.33333333333331,13.783333333333333,69.62783333333334,1855.3999999999999,58.86666666666666,7700.0,1610294.58,115840.88888888888,268888.8888888889,1502222.222222222,619755.5555555555,325355.5555555555,206.45119999999997
3319,0.9309000000000001,5.67,42.0,148.5,238.0,17.05,100.115,2183.0,80.76896935180389,16400.0,846400.0,2809.0,1440000.0,2250000.0,59511.602499999964,1946025.0,812.25
4531,0.8411,2.09025,13.5,138.60661369781616,180.5,13.05,28.63560079,776.3475000000001,84.7527552995768,8200.0,1419558.3523187502,11675.845000000001,276875.0,250000.0,317960.07066875,2144001.4159600777,29995.957136424473
4586,1.5560999999999998,9.750769230769231,32.0,163.5254260881,215.46153846153845,23.06923076923077,74.01073846153847,654.0969230769231,18.753846153846155,38200.0,706324.1710520708,2637721.6213017753,3730059.1715976335,5634437.869822486,188706.74298698228,708227.7751479291,679.0346043100592
5773,3.998,3.41,24.75,149.6403630448719,215.625,17.9375,56.0827423125,756.825,14.2,63600.0,851574.514375,32983.630000000005,1568593.75,2734375.0,69694.2325,2651841.4375,5988.0788836018755
3637,3.9292000000000002,11.205597666666666,30.666666666666664,148.2465304832432,223.66666666666663,24.5,71.84415666666666,711.5933333333332,45.66003789752753,25271.124272405268,478757.1040888889,2067607.4866888889,310352.0398901695,588765.3412835925,180564.3740222222,1779305.8348569588,267.3601415
3000,0.0,4.693333333333333,22.444444444444443,132.55555555555554,220.0,13.277777777777777,47.834,1255.68,38.1482572747898,17700.0,610279.7903644445,16211.358024691357,3695555.555555555,200000.0,19970.559728395063,193217.33949273816,2283.011611111111
3231,1.6771999999999996,5.13,32.0,140.5,226.0,14.3,72.237,877.912,24.85,2400.0,25628.167744000006,17556.25,250000.0,22500.0,10826.402500000002,574923.0432793288,2342.31800625
4392,4.5598,2.415486555555556,7.111111111111111,124.60071015570415,176.6111111111111,15.25,14.003584666666667,210.91055555555556,59.15290026732703,67226.7456344316,165202.4484052469,256228.33685555556,2093959.0330167557,2887856.994561519,64782.75268888888,1670535.7123127575,2096.5578115741
3459,2.9356999999999998,4.537571428571428,23.57142857142857,153.90081160651903,201.64285714285714,16.264285714285712,54.27012637714286,815.5442857142857,58.939166200298445,44600.0,735170.4536673469,175929.3812244898,12369795.918367345,1930867.3469387756,158462.32032040815,2304758.6734693875,1260.2523526113634
3487,0.0,9.906666666666666,32.666666666666664,139.91319714990988,234.0,16.933333333333334,75.94043666666667,3056.1666666666665,27.23333333333333,30400.0,3746054.3888888885,1279787.18,14428888.88888889,3082222.222222222,1985720.3088888887,50369984.78296752,3875.2685779999993
3897,3.8925,4.2163965,10.5,118.64280400906829,177.625,16.725,23.24052991,234.3875,49.17632997572941,42284.49708962107,140535.88056874997,263460.72452499997,2480808.0355601283,2595133.329769562,23422.38134375,1136786.2026798497,2138.4125517537
3474,3.9477,3.9066666666666663,27.333333333333332,149.56921159544166,216.66666666666663,16.833333333333332,61.10466666666667,505.06666666666666,14.733333333333334,4700.0,142008.96888888892,21067.202222222222,8888.888888888889,20000.0,39555.46888888889,983736.8888888888,2090.5052176022223
3858,0.3167,31.760666666666665,27.333333333333332,214.06714010380273,217.0,41.93333333333333,62.31153333333333,670.73,27.03534695017409,37500.0,168513.34579999998,4791163.308888889,6722222.222222221,6722222.222222221,14723.279999999995,214512.49999999997,746.8705392214221
4762,2.9023999999999996,3.239,36.0,152.12581052053685,206.0,18.03333333333333,87.21613438666665,778.87,31.299646499087554,11400.0,765470.0764666668,52533.29555555555,319999.99999999994,108888.88888888889,55221.36286666666,1159482.3836468537,271.9376888822223
5355,1.8012000000000001,4.5692,15.600000000000001,144.520852186845,200.8,13.24,33.6988,1386.714,86.97121225103493,15800.0,2542346.623864,210470.41360000003,3513600.0,384000.0,604495.5360000001,4916701.5,547.317075159136
3779,3.9209,2.6632,21.6,147.32085218684497,198.0,14.7,48.935719000000006,610.9140000000001,58.463624510313366,25400.0,513232.626264,37980.181599999996,8358400.0,2493600.0,216498.5104,2480600.566087391,395.68810875913607
4547,3.463,6.493333333333332,32.0,135.4512724643875,216.33333333333331,16.53333333333333,75.98233333333333,1928.6666666666665,56.154960959236334,12400.0,6274851.795555555,213662.54,895555.5555555555,802222.2222222222,1266297.2124666667,1671312.7466666664,117.37816144708887
3537,2.4264,8.048,17.166666666666668,153.5509468742722,196.25,15.808333333333332,37.15078416666667,1401.1266666666666,93.49569390034819,62400.0,4421173.888022222,1212251.7255555554,11710000.0,14028888.888888886,1327450.1075000002,1869801.3888888888,1084.8652725547554
3521,0.0,7.998333333333334,19.833333333333332,134.33333333333331,232.83333333333331,10.75,41.09961799999999,2833.0,119.5,43200.0,43114.0,210887.22222222222,3459999.9999999995,1562499.9999999998,2168.4722222222226,1956489.2986595044,2389.0
5437,3.0145,8.896666666666665,52.33333333333333,162.49306096648644,245.16666666666666,25.166666666666664,125.81598,933.3333333333333,15.633333333333333,52400.0,458296.05555555556,458823.33333333326,688888.8888888888,2212500.0,70800.48868055556,668283.9267625065,5313.402577999999
4845,0.0,9.8,48.75,164.5,250.0,20.325,117.92645999999999,1850.0,59.0,37000.0,1033707.0,849870.1875,8926875.0,991875.0,215592.61687499998,89268.75,36.75
3788,0.7426000000000001,4.109999999999999,36.666666666666664,133.66666666666666,221.0,14.233333333333333,86.666777,1450.2746666666665,79.56666666666666,15200.0,1332530.1562168887,15797.555555555555,295555.55555555556,3735555.555555555,216799.49608888885,1082577.9324773212,22724.206520222222
3211,0.012199999999999989,8.316333333333333,11.0,157.96761354093886,190.16666666666666,19.716666666666665,22.344677,326.7933333333333,53.08736056701485,11400.0,132298.60802222224,2072441.0255555552,412500.0,7461388.888888887,16502.8125,1979921.6839967216,1386.9936096925333
3763,0.0,2.801333333333333,9.666666666666666,145.1342802076055,193.66666666666666,12.666666666666664,19.659846166666668,973.4599999999999,76.07069390034818,2600.0,1560331.7857999997,56291.30888888889,268888.8888888889,55555.555555555555,171580.81999999998,5082734.722222222,12269.44624588809
5299,3.3883,6.501200000000001,29.200000000000003,157.32085218684497,207.4,16.62,69.176648,1152.9140000000002,60.06362451031336,33200.0,1992671.8502640002,1004593.0696,13953600.0,4621600.0,454722.26560000004,1418831.5,45.440689559136004
5510,3.3291999999999997,2.598666666666667,17.866666666666667,104.93333333333334,195.86666666666667,11.953333333333335,41.75686666666667,2540.8933333333334,53.61261981775027,18600.0,5099781.8392888885,40406.50328888889,594400.0,224888.88888888893,3028299.0805440005,73051053.81262222,4072.636336125336
4560,4.2768,7.505999999999999,15.0,155.35071015570415,199.5,16.2,32.47734107,553.12,45.12802042526114,21600.0,224111.18614999996,416248.22250000003,1327500.0,2296875.0,178763.1808,2429406.329146598,3267.4876266241
