,bandgap (eV),ave:Polarizability,ave:atomic_number,ave:atomic_radius,ave:atomic_radius_rahm,ave:atomic_volume,ave:atomic_weight,ave:boiling_point,ave:bulk_modulus,sum:hhi_p,var:boiling_point,var:c6_gb,var:hhi_p,var:hhi_r,var:melting_point,var:sound_velocity,var:thermal_conductivity,r1_1term,r1_2term,r1_3term,r1_4term,r2_1term,r2_2term,r2_3term,r2_4term
3180,1.2347000000000001,4.4,18.444444444444443,133.0,221.33333333333331,12.877777777777776,38.33589744444444,1269.9022222222222,36.72222222222222,9900.0,651387.9543150618,23050.666666666664,200000.0,140000.0,51484.89136543209,298995.6873851173,9230.806672839506,1.3896555496668785,1.216328838589833,1.1558895605896362,1.1511611959907135,1.3292493281084363,1.3578502429223027,0.9425188389854154,1.3416951511645758
5476,0.0,5.245,26.25,131.0,219.75,12.1,56.9583,1735.912,71.35,5000.0,1072683.675744,28536.1875,482500.0,40000.0,363395.251875,668289.6187990694,31542.623006249996,0.8981092577856922,0.7578192857281225,0.35712082465809303,0.28454870883833383,0.6802676105805205,0.42178035402184544,0.19908938129421083,0.42223484425492086
3830,0.6069,8.186363636363636,49.63636363636364,150.28883092255523,241.90909090909088,21.163636363636364,117.6954909090909,1773.681818181818,57.172727272727265,62700.0,3991415.330578512,109370.01652892561,3258181.8181818184,3154545.454545454,1069489.0492561983,51771.969085067954,562.5657423801654,0.8623401032989415,0.7031642413072312,0.818134555449384,0.8974632698134872,1.1945292939663303,1.2917069980105134,0.9922328925336442,0.8139918872735434
3277,1.5795,4.4,18.444444444444443,133.0,221.33333333333331,12.877777777777776,38.33589744444444,1269.9022222222222,36.72222222222222,9900.0,651387.9543150618,23050.666666666664,200000.0,140000.0,51484.89136543209,298995.6873851173,9230.806672839506,1.3896555496668785,1.216328838589833,1.1558895605896362,1.1511611959907135,1.3292493281084363,1.3578502429223027,0.9425188389854154,1.3416951511645758
4178,2.5968999999999998,1.8132561428571425,12.428571428571427,123.08632299060355,185.0,11.857142857142858,27.391,1861.9785714285713,58.44539458253778,34542.248544810536,4891844.797640816,58458.16291020407,1408131.9168251331,1068868.3780277171,2793124.5132775507,62356096.42857142,3780.276910475853,0.7806576049853664,2.5683059965322173,2.5812775484551445,2.8696053837322526,2.2220204374439363,2.300809867616843,2.2751113391178737,2.392005568084877
4700,0.07430000000000003,6.063750000000001,22.375,147.5153630448719,213.625,16.853749999999998,50.435,1059.96875,40.95,75600.0,3471058.6468359376,209085.2425,3282343.75,1981093.75,1319921.6715109376,5471734.9375,3499.183858601875,1.6512978070825604,1.7510662725383277,1.8113741216951968,2.0569705022779665,1.6425595322680344,1.7415986097681704,1.5385508324954995,1.5975158217450347
5159,2.8327,7.134,28.4,157.81229043589752,214.4,18.92,65.98635385600001,500.326,6.92,22200.0,130457.28630399998,331645.10639999993,2713600.0,829600.0,5950.392576,1377366.4,3053.7456502104005,2.5842997657110383,2.4979545857815544,2.526908061907322,2.3428788159106686,1.5716737155442049,1.6878255537988047,1.9621056086666417,3.6099649008524755
4672,0.6372,8.0335,12.0,143.85071015570415,194.75,12.05,25.621000000000002,1034.6325,75.80302042526114,5500.0,1262567.5636187498,332387.5225,976875.0,2291875.0,283238.33826874994,5727751.5625,27101.464851624103,1.6851467856107636,1.8049454093866797,1.2035458305485038,1.0273677325698491,0.498143392595614,0.22815594881078605,0.22503039727944807,0.34044964012684664
5042,3.2634,7.43,23.555555555555557,160.33412239522684,203.0,18.944444444444443,53.81925555555556,802.4388888888889,56.62557825029016,55800.0,695899.8496543209,1409300.6395061726,11653333.333333332,4863209.876543209,150333.2022222222,2031923.7654320989,937.3123028386174,2.0247081733406787,1.9532714610605684,2.0976735131408946,2.2363390639965153,1.7357861018298277,1.8583881019573867,2.3980964770616016,2.389455426611157
5909,1.7064,5.465454545454545,48.54545454545455,152.67614079076162,239.45454545454544,21.354545454545455,115.30243818181818,1239.5294545454547,25.99090909090909,81000.0,976158.076312066,35083.71900826447,2043305.785123967,2759008.26446281,3249.484462809919,196021.9439903927,1025.9793366942147,1.4256281309663716,1.2460305203794544,1.373986778086266,1.515294697748912,1.641942460160395,1.765157472212488,1.4567077487474187,1.482094762067308
3034,1.7007,4.94,49.0,151.0,231.5,16.9,119.63,1365.412,26.85,6800.0,419370.217744,38809.0,1000000.0,160000.0,11518.655624999998,1646696.682175019,302.67300625,1.280144579414058,1.1685971133741875,1.3053668455753362,1.2156561730482975,1.058414768744861,1.1483132162846301,1.1453735381808974,1.143704940351772
3339,0.0,4.4,18.444444444444443,133.0,221.33333333333331,12.877777777777776,38.33589744444444,1269.9022222222222,36.72222222222222,9900.0,651387.9543150618,23050.666666666664,200000.0,140000.0,51484.89136543209,298995.6873851173,9230.806672839506,1.3896555496668785,1.216328838589833,1.1558895605896362,1.1511611959907135,1.3292493281084363,1.3578502429223027,0.9425188389854154,1.3416951511645758
4575,2.9574,1.4974563529411766,9.705882352941176,120.50655073478038,174.23529411764704,13.9,20.64207023529412,347.20000000000005,67.42624493890378,65426.74563443161,572505.2058352942,14850.113130103806,1961195.8479402037,3596490.830413089,176591.4650470588,1636079.0657439446,552.0416251031169,2.9605405672449625,2.969314498603826,3.1447939238281486,3.7119115554489968,3.3770529653417394,3.5208044883859144,3.530577385722523,3.4564285831673263
5517,1.991,3.9459999999999997,36.5,151.60071015570415,204.25,14.9,87.21165,1137.095,70.80302042526114,15000.0,1141310.5790249999,45784.52249999999,3991875.0,5205000.0,233922.29499999995,963264.0625,34247.8396666241,1.551466834357135,1.405638662666382,0.6907517319707512,0.6317627398964016,1.1650878231351516,0.5504773008886086,0.8491971300784129,0.9542553345746003
5696,0.0,2.098,15.0,144.66761354093887,191.66666666666666,14.906666666666666,32.6887524,509.79333333333335,60.67069390034818,32400.0,668941.9146888889,54645.44222222222,701600.0,3255555.555555556,28152.0104,2345813.4021379766,517.5763804800889,2.5637324010978726,2.5857387575154434,2.7583258817652205,2.7170248874790746,2.6895274081285083,2.8454870316064684,3.1141637892012843,3.0780292604908897
4993,0.7869999999999999,2.11769825,11.5,124.85071015570415,178.25,12.3,24.138,760.1650000000001,87.25293030681055,6135.562136202634,1442719.1104250003,11801.459518750002,1537229.7342872191,1432429.9342988685,324702.62726874993,1766376.5625,29988.32208599848,2.0933766663423774,2.0064309982226267,1.0461329720412373,0.9253436787967058,2.378748480678075,0.4097685320300344,0.4966961801111247,0.20027126547016794
4049,4.9499,2.617172375,7.0,121.90062138624113,177.3125,15.40625,13.754157750000001,226.000625,57.03375769442763,65226.74563443161,183803.36269335938,285559.89440625004,2092762.0191580611,2913663.042080498,72104.2082109375,1758683.492125919,2341.0372414596613,3.3479314270168485,3.5157380884249423,3.452122383656116,4.26225555495743,4.247198076016481,4.242679737889286,4.14041599570896,4.106201511953162
3296,6.0073,3.2796666666666665,9.333333333333332,142.6342802076055,185.5,14.274999999999999,18.825980773333335,603.689,79.21236056701485,18800.0,1125971.648675,179555.59222222224,436388.88888888893,185763.88888888888,470144.2547888888,19149308.895531848,1498.9703262714222,2.3723262559369656,3.9784186024477406,4.059826525464309,3.0170738900370186,2.987345705032074,3.121769748089001,3.4066143530985986,3.367165794779646
3504,0.0,5.860666666666666,15.666666666666666,146.8517459015236,211.33333333333331,14.433333333333332,33.105333333333334,1296.263333333333,62.402013616840755,6200.0,2565922.769355555,291450.1622222222,168888.88888888888,202222.2222222222,737981.6266666666,3344477.1666666665,107.38221980986665,1.3588963672694865,1.3232300477681456,1.4659424226846962,1.3889686106400827,1.5249862698975534,1.6448301616572387,1.7666749761409344,1.6208871166156626
5474,0.0,6.085,30.0,133.0,225.0,11.8,67.408,1990.55,89.15,9200.0,1065953.0025,24806.25,10000.0,5290000.0,434281.0,608400.0,1579.2676,0.6662128549977115,0.5328062150392849,0.6238556388880099,0.5620674132631889,0.37973178916349837,0.4129473202749986,0.25078689227692097,0.13133469746125492
4069,2.4835000000000003,2.713,15.0,128.1388094261427,196.0,11.274999999999999,31.7515,2067.1974999999998,62.55151021263057,8200.0,4261860.54501875,9098.146875,276875.0,171875.0,2291424.05,55920742.296875,26672.6052177497,0.6003163495753565,2.0231106013589146,1.7216298622418469,1.748245927455991,1.570750727989683,1.30224645962045,0.9340084834451632,1.1925080549734
3708,3.9143999999999997,1.7016000000000002,17.2,139.61889133475842,180.0,16.94,38.940722528,576.6080000000001,49.03915159781013,8600.0,966674.374416,79478.88640000002,193600.0,1600.0,32626.474383999997,17099.839162480166,717.6462347664001,2.425362392301645,2.188770871585387,2.3544565684995984,2.2761019176656125,3.0641121534751106,3.2351859616477157,3.5251154774059317,3.53952703767804
3778,4.4671,1.75769825,12.25,127.60071015570415,179.75,13.7375,26.295375,317.4275,62.040430306810556,25742.248544810536,192204.17114375002,11040.83701875,1586521.15417962,3629486.0500491345,59598.11847343751,1724884.375,1571.324617048475,3.046070273938727,3.092512571489076,3.173902366291556,2.9793839333217322,2.8074949448303053,2.7791742569221967,3.0592194175845404,3.0712012453458883
3067,0.0,3.0346666666666664,14.333333333333332,139.1342802076055,188.0,11.566666666666666,30.310397999999996,1107.793333333333,110.73736056701485,4100.0,2071033.088022222,43867.22000000001,1502222.222222222,1075555.5555555555,652234.2755555555,4307112.5,2221.0410458880883,1.588846484647826,1.6177282736119656,1.7143106383956663,1.5817456168611894,1.6145262175068038,1.6446944691010175,2.0823006796595656,2.0404458750461467
3245,0.0,7.283333333333333,55.333333333333336,161.16666666666669,245.66666666666669,19.35,136.08166666666665,1964.1666666666665,72.5,35800.0,2458173.472222222,44966.805555555555,34722.22222222222,734722.2222222221,440203.90138888883,22222.22222222222,55.555555555555564,0.6892864552343756,0.5376469687357064,0.652419418529222,0.6352741173547756,0.9702473582461577,1.0557853815811047,1.0055177601061724,0.7931353698889211
3972,0.9501000000000001,5.265714285714285,54.85714285714285,153.57142857142856,235.0,18.128571428571426,134.43497142857143,1373.057142857143,20.17142857142857,22100.0,231195.43102040814,20214.0,1865306.1224489794,2160000.0,1613.0884693877547,765367.3469387754,135.94050612244897,1.27160230798689,1.122819251221168,1.2636538384828588,1.223713621420011,1.0870990902905775,1.17990135671789,1.1553952792267546,1.1400860719447121
5077,1.1539000000000001,5.232352941176471,49.05882352941177,154.93453864509175,233.76470588235293,19.679411764705883,118.30288235294117,1697.9,92.84117647058824,106600.0,3962270.076470589,32817.937716262975,38754.32525951557,1805951.5570934257,1315154.6029757785,682969.4205555326,315.1342837370242,0.9346355231515551,0.793538222887908,0.9153668946074891,1.1103188137471816,1.4196693237013642,1.5296693282768552,1.4490446802163222,1.2609526529616297
3503,0.7069999999999999,6.642499999999999,11.125,144.2508876946302,197.375,12.475,23.602249999999998,1108.6375,88.94127553157642,24000.0,2262914.2189687504,295695.98984375,1680000.0,2403593.75,792556.0967609375,5399832.71484375,805.1240312100937,1.5877604313842957,1.6737532271716118,1.8058852599216735,1.925904847519866,1.0993157383721455,1.1805646479448466,1.6118194552138283,1.5451859009882885
4802,0.0,9.58,47.6,154.4,245.6,16.619999999999997,113.72254799999999,2763.8,107.0,51400.0,3378600.96,107414.64000000001,7526400.0,3650400.0,977648.3735999999,181656.0,624.24,0.06512921545364758,-0.05242589823427579,0.02557191784341395,0.006869258995426009,0.35624944499877387,0.399984035704429,0.339030825619982,0.1347969898178002
4651,3.5204000000000004,2.372172375,5.875,117.27562138624113,173.1875,13.94375,11.383812500000001,794.375625,59.78375769442763,59226.74563443161,2816870.88659961,287171.84606250003,2353231.6945615564,1935394.608677062,1570681.8627109374,33742703.29589844,4045.247260618411,2.0376164712291516,4.284845850515017,4.258550373978726,4.499030702940642,4.186234779819751,4.306331355192066,3.7947684866520968,3.7484102375739936
3793,0.0,16.799999999999997,13.0,175.78460579772081,218.66666666666666,22.03333333333333,27.14317952,850.2666666666665,4.566666666666666,3700.0,187068.0555555555,482096.5355555555,35555.555555555555,55555.555555555555,8779.008355555554,1992007.9999999998,4355.00179538,1.9498665917548799,1.8711420501146652,1.89762373428509,1.7571448387126747,0.7960817662436774,0.8691353428604983,1.5817830751464284,4.120119156260723
3873,3.645,1.969256142857143,14.0,136.25795446366186,186.99999999999997,14.771428571428572,30.669680285714286,496.71999999999997,61.46054327546953,20271.124272405268,725498.7019999998,58780.28540000001,1369219.949302523,2902944.430665948,29832.32058367347,1838385.5849562776,548.2511529570776,2.5922018625351195,2.560515138405156,2.733254411444782,2.6192855036163607,2.8061930056207927,2.962822590362176,3.122603163371655,3.0757057760439137
4895,0.21589999999999998,6.0600000000000005,41.0,149.5,241.0,14.95,95.66999999999999,2823.0,77.26896935180389,7900.0,78400.0,30625.0,1822500.0,22500.0,124432.56249999996,2102500.0,12.25,0.024006572031580298,-0.05208365677885585,0.029306227664223528,-0.10738237725322364,0.7317185334622771,0.8024633986456897,0.6180113352480623,0.36142552766441327
5431,0.0,4.325,23.0,132.5,218.0,12.35,48.72,948.912,38.85,27600.0,53401.663744000005,4624.0,202500.0,202500.0,23520.823225000004,3998.8927412247276,3587.71050625,1.803942127825743,1.5966627833358662,1.6581105498964046,1.747026341668151,1.0224550005762425,1.0668692251409624,0.8669068278282296,1.1001427770594558
5297,1.4946,4.426727272727272,18.363636363636363,144.49181292544165,197.0,13.345454545454544,40.27870363636364,1533.3936363636365,96.89256030553378,62200.0,3977304.651659504,179885.29685950416,10409256.198347107,9771404.958677685,1066860.4442975207,4267855.991735538,754.4064167099107,1.0993251024142658,1.0883171305157546,1.2060076773892545,1.5824622934053827,1.4386666075456698,1.5400081228880937,1.9325288779911427,1.851991301368667
3520,0.8754999999999997,4.902,40.8,147.6,232.8,17.259999999999998,96.0866,1338.06,21.78,44800.0,216554.4024,17625.84,7797600.0,1622400.0,41115.170399999995,1176.0,132.31449600000002,1.3109699594286326,1.1279221570916507,1.2715180624801574,1.342065272017888,1.2891609960520631,1.3946683160911149,1.2115073611973743,1.1675788029050593
4859,0.0,2.7163076923076925,18.230769230769234,141.224319742675,195.1538461538462,13.515384615384615,39.65184615384616,881.1184615384617,68.87971116177951,15200.0,1238659.2226284025,11755.055147928997,429822.48520710063,3591715.976331361,273782.6082840236,2418034.286982249,28385.11321772534,1.9030676654580834,1.8499725655236596,1.0891015218459574,1.016867100133879,1.8957328477059487,0.9626553888917582,0.9611599360421652,0.9629396743963263
5591,4.2978000000000005,2.6201176470588234,10.0,142.48327196620536,193.3529411764706,13.08235294117647,20.13482805882353,999.0641176470589,81.71567349151442,27500.0,1515412.8063065745,33446.51190311419,3043806.2283737026,57093.42560553633,477944.8226297578,2513488.6245674742,7827.419908058002,1.733611275143688,1.6756486305200853,1.6126007777798526,1.8901230420110102,2.690818924216798,2.5632766453384948,2.739502437931785,2.7585004685217442
5160,4.105,7.444999999999999,10.0,125.0,202.0,15.450000000000001,20.266942320000002,1762.831,26.091220719427252,7200.0,3859384.1816829997,423036.915,100000.0,46875.0,2375008.2325187502,49115929.51327126,4891.928292891669,0.8725637411043037,2.3289280395518164,2.3330263312808697,2.131263866639111,1.8979751756783378,2.029753132949468,1.607863225669384,1.9807371953440498
5202,0.03249999999999975,3.62,37.33333333333333,144.56921159544166,213.99999999999997,15.499999999999998,88.66133333333332,1525.7333333333331,77.39999999999999,17000.0,3313424.435555556,30900.98,3555555.5555555555,14579999.999999998,779417.7422222222,1360150.2222222222,1151.7152176022223,1.1072752249373146,0.9860301769837729,1.0992373386568008,1.0635751644143898,1.2989576529567484,1.3843748973209464,1.488990865083974,1.3986793444877366
3573,0.2447999999999999,4.8500000000000005,36.0,138.0,223.75,14.85,84.1616,1539.662,46.6,16600.0,789898.8232440001,23188.1875,3601875.0,4421875.0,162117.47687499996,724650.4276684667,29591.100506249997,1.0928392568328729,0.9478756486764999,0.5263566099916632,0.4919299258223715,1.015658062798836,0.8608585079610365,0.6715978878775425,1.0686631458343174
4237,0.0,9.14,26.666666666666664,142.18510271269332,227.66666666666666,16.2,60.27361333333333,3014.2999999999997,25.299999999999997,27200.0,3967155.046666666,1372792.4688888888,15175555.555555554,7095555.555555556,2118933.1799999997,53271733.302198865,3886.7054222222214,-0.10507148227170049,0.8081328003555148,0.821449760453203,1.079666328298858,0.7100654656631042,0.7748053560725163,0.6326831643188816,0.9798905658283509
3838,1.5931,5.8999999999999995,40.5,147.75,229.0,15.975,95.8295,1379.662,34.39823221013395,11200.0,486545.66324400005,49768.5,5690000.0,5171875.0,6131.335200000001,1993689.0302189244,1179.45050625,1.2642478897217035,1.1673678879006113,1.2846692685545298,1.2092233529836522,0.930426642498636,1.0072422130058292,0.9917777526168288,1.0532777700263767
5749,1.1895000000000002,5.166666666666666,50.66666666666666,146.1597276331531,230.33333333333331,20.1,120.07631333333333,1442.6666666666665,65.13333333333333,52000.0,1941106.722222222,12693.555555555555,642222.2222222222,2275555.5555555555,459712.6422222222,10678.930751611537,1137.676800222222,1.1952450786517685,1.0183098375799302,1.1361833650233653,1.194662413664803,1.4557118575585175,1.5592230012974397,1.3419399015596156,1.2008823303055356
4112,0.5923999999999998,6.726,38.8,148.4,238.2,16.166,92.57621999999999,1872.3999999999999,91.0,33000.0,567101.44,16417.600000000002,496000.0,2286400.0,356312.68559999997,1910344.0000000002,3712.24,0.7711885197957775,0.6740734997604729,0.7348671185338569,0.7392881126653412,0.8614187841515044,0.9050602751705759,0.7664895154050115,0.6582066099544788
3399,0.0,12.046666666666667,21.0,139.66666666666666,224.33333333333331,10.966666666666665,46.931596333333324,1712.3833333333332,71.0,18600.0,1033104.7938888888,251500.2222222222,26666.666666666664,442222.2222222222,246873.46579999995,931499.6695263493,438.88888888888886,0.9206546153726238,0.7884795374617104,0.907362519839725,0.9384817079462224,-0.4444260273478542,-0.4500146094436787,-0.2890379486230312,-0.40652477595111725
5658,1.2459000000000002,3.047777777777778,19.88888888888889,144.16408019468196,210.22222222222223,17.166666666666664,42.55177777777778,627.9222222222222,20.666666666666664,30200.0,767379.7195061727,20391.14,112839.50617283951,2435555.5555555555,261419.67111111112,2796544.0,630.9744631720988,2.3261960297983495,2.3513868854210305,2.5127006145832125,2.426529651355672,2.5453571549994045,2.721934793545756,2.5836896977597297,2.7414991013506933
5582,0.0,4.833333333333333,32.0,147.0368720920533,221.33333333333331,18.03333333333333,71.88433333333333,1228.9333333333334,57.93333333333333,9000.0,1609337.6022222224,28960.22222222222,180000.0,6722222.222222221,528460.5355555555,1325612.5373478767,1417.9587555555554,1.4383160299594326,1.3115380822098963,1.4293521918810468,1.3617601543706326,1.6959998494835276,1.8095847078544978,1.6920784888743126,1.6099863882514158
5068,2.732,1.8146000000000002,17.2,141.45445256335046,181.2,16.740000000000002,38.950841896,450.644,51.700571868462056,51600.0,530975.6525440001,38764.1344,7225600.0,889600.0,115614.52237599998,1182890.2713890339,91.949534885184,2.6967171071285154,2.5973671121428077,2.8028981269223463,2.9284681657868745,2.98710678990388,3.1929532939144023,3.5294235421887272,3.4672415296798667
4409,2.5853,2.5568888888888885,20.11111111111111,144.85418941865655,191.55555555555554,15.788888888888888,45.415126,511.0155555555556,72.44847167812596,15900.0,888403.870491358,35284.82000000001,3448888.8888888885,3206666.666666666,280841.92765432096,2794560.5587816006,985.0747247512987,2.561095788243919,2.633581416596174,2.778366744722229,2.495334068953513,2.32567442602388,2.425293470557083,2.739272317104278,2.691059479235639
4907,3.6174,5.352181818181818,13.09090909090909,149.9463583799871,199.72727272727275,15.136363636363635,27.604545454545452,1009.4845454545455,83.20206910182189,36400.0,1643573.3754611567,876486.3315702479,3151570.247933884,548760.3305785125,581574.6274380165,2420444.163955758,3191.877462329745,1.7192951601643305,1.6551822958597464,1.7268929613926147,1.9933755887548825,2.074290048954288,2.1652156435014294,2.4178830972654866,2.386279617698005
5719,2.3436,2.149375,26.375,147.0633876946302,191.8125,14.61875,62.417437500000005,354.08687499999996,53.81002553157642,56200.0,126178.03555898437,12926.353125,3651210.9375,4632773.4375,28269.131943750002,1349489.203125,10.177905678843752,2.941458510385123,2.8988617413946023,3.1199001612401496,3.000891775060518,1.792468355022049,1.9294499149277253,2.4286057333129247,2.3197434892187854
3741,4.134,2.845962363636364,10.90909090909091,131.92804744258635,186.1818181818182,14.572727272727272,22.834684000000003,576.1545454545455,69.52321296468318,17471.124272405268,1693841.028242975,146463.1022628099,1664662.8783063274,3376245.993895647,350225.32699008274,2436006.677891083,43.34999677447934,2.4262644470631334,2.4333980895683127,2.6269201949013876,2.55815845182756,2.9377441030482103,3.1457112383509482,3.218205529952463,3.070543379589805
3665,1.9443000000000006,1.939,19.25,147.33596309598863,187.75,16.925,43.725367500000004,182.01749999999998,59.004530637891705,25600.0,25296.86926875,25988.866875,3630000.0,3466875.0,20654.551874999997,1655829.3119595048,0.033457248075,3.5231705349657068,3.7586659973908048,4.0017628781414,3.353820616307692,2.800174989514086,3.0018553077608434,3.3646494576095796,3.221240717013532
5189,0.6053000000000002,5.718,42.0,141.94791828994593,225.4,14.420000000000002,96.513814,1726.0648,63.08,18400.0,870750.8151961602,7604.64,2378400.0,1984000.0,172890.42399999997,249056.44057298295,44308.53881656,0.9075199812105907,0.7527887651887992,0.13576052251559112,0.09679827227347193,0.6851537195653301,0.3794801472556444,0.3330578789839753,0.6122561472263084
3079,3.0685,3.626333333333333,17.333333333333332,143.6342802076055,191.66666666666666,12.433333333333332,37.55433333333333,1070.96,100.73736056701483,12000.0,3067738.3357999995,137349.15333333335,553333.3333333333,3098888.888888889,1072479.1764583334,5275287.499999999,3755.275885888089,1.6367812940155364,1.7235423727448484,1.7775287542671503,1.6689931830661293,1.473486787876507,1.462749506634584,1.791599164750914,1.7446593071303442
4684,0.0,12.44,28.0,162.67690869658125,240.0,19.25,62.17792,1924.8,21.05,22600.0,2843270.44,1566127.1025,17222500.0,640000.0,658369.9600000001,2393209.0,72.1743698025,0.7241019928985999,0.6422731586961339,0.7567265586694623,0.759375010307775,0.6282409904681685,0.6924281903392566,0.7640530263021454,0.6750116173766587
4673,1.3655,10.191428571428572,36.71428571428571,159.0,231.7142857142857,21.15714285714286,85.50032857142858,1242.1999999999998,17.185714285714287,52600.0,178219.07999999996,1589194.2040816327,6893877.551020409,1810612.2448979593,43012.07061224489,231877.55102040814,1133.6237714285712,1.4224418103021126,1.244658288912734,1.3699576770677035,1.48264400118815,1.161653746972658,1.257643403736848,1.3440944047509544,1.5854020827252464
3508,5.2256,1.61,10.0,141.00101450814878,185.85714285714283,14.857142857142858,20.27750342857143,222.42142857142858,57.5043148932302,13000.0,43712.87675510204,5918.79387755102,459183.6734693877,4318367.346938775,14062.5,2844306.59719889,0.008950354367346936,3.3612930244997172,3.819108527216032,4.048843303121077,3.2893894385148945,3.5893883680497596,3.8410071680059623,4.0291661987292375,3.853833298438914
4472,1.9624000000000001,4.746,34.689655172413794,157.91117742392902,205.0689655172414,17.613793103448273,84.20493103448275,823.3527586206898,56.475954981340635,69300.0,762409.8905165282,317943.8781926278,5171272.29488704,6636741.973840666,101318.67165279429,1028452.4078478003,2506.214457223859,1.9916257877953667,1.8473289577858698,1.9376301034112702,2.0544000564066254,1.5442862399634487,1.6187360869825667,2.0935009881080857,2.1418808997501304
3173,0.0,12.6,17.0,153.5,248.5,12.3,36.086,2461.5,77.5,25600.0,1206702.25,81510.25,4410000.0,302500.0,255530.25,53361.0,4761.0,0.28482711368486324,0.1538290847663335,0.19333071722815465,0.2827168217555389,-0.6106527944555619,-0.6404584766162329,-0.7731687229929884,-0.810993076480635
3772,0.6627000000000001,3.5212,37.199999999999996,156.12085218684498,199.4,15.280000000000001,91.35140000000001,746.114,62.86362451031336,14500.0,645354.440664,58166.22960000001,8640000.0,8640000.0,65346.05760000001,60120.06,507.25328315913606,2.116763404550331,1.8984186302251667,2.065067269954605,1.9990178847827287,1.2822342398803976,1.3718727553037633,2.024504417350946,2.0132556954972882
3941,1.3332,5.03,43.33333333333333,147.5,229.0,16.2,103.94166666666666,1359.412,27.85,35400.0,485076.16174400004,52603.13888888888,6752500.0,6405555.555555556,7520.808055555557,1812286.8042553791,745.82800625,1.2868710157980408,1.1823719667981898,1.3098247642967982,1.3083667379334707,1.0464497418957384,1.1331735063476795,1.0971739524392425,1.176365803451628
3998,5.3366,4.986666666666666,15.333333333333332,151.56921159544166,217.33333333333331,17.133333333333333,31.735,613.4,15.733333333333334,8300.0,280950.07999999996,62870.579999999994,3208888.8888888885,55555.555555555555,124933.34222222223,4294403.555555556,5688.256017602222,2.3536948103642104,2.5254285149666815,2.4450210353294515,2.1004848890550027,2.4801507828216094,2.6229975289008785,2.43982374079034,3.270667955842372
4086,1.4533,6.033333333333333,59.333333333333336,156.33333333333331,232.66666666666663,16.633333333333333,146.94,1392.608,31.23333333333333,123300.0,227666.723328,30258.0,7475555.555555555,6722222.222222222,8072.96888888889,2011314.0864979175,466.04044999999996,1.2499005061526596,1.1536862323485346,1.2853394925134527,1.4414903515938908,0.7192050392778011,0.786945983473308,0.9652661986013265,0.9807638737869977
4023,0.0,2.2675172000000003,8.8,115.28056812456333,175.20000000000002,12.66,17.9718,648.788,87.16227215068798,10471.124272405268,1410198.136856,46055.902584,1866302.1064537033,1770015.1392429462,503635.04066400003,2892413.5000000005,1021.3558295583362,2.2874178987143696,2.3147932615069466,2.4576898069449418,2.3525256827936953,2.8896363822114224,3.0171631565539023,2.957972978657513,2.857050143505525
3485,1.1298000000000001,4.686571428571428,49.714285714285715,160.37203727631783,211.57142857142856,15.828571428571427,123.6452857142857,1027.2242857142858,57.1883032216524,55000.0,658524.9394530612,59353.29551020409,8816326.530612245,8816326.530612245,66679.65061224489,61347.0,517.6053909787101,1.695148350249129,1.4964822753278866,1.6473325025311265,1.7018465642455136,0.9274724492778046,1.0025649553257385,1.6006293195019905,1.5814862683696151
3689,0.15229999999999988,5.085,37.0,141.75,227.75,14.625,85.81200000000001,1666.05,49.65,27800.0,609771.2024999999,12900.25,6586875.0,3601875.0,128097.17687499998,8068.75,28852.9476,0.9656627285861425,0.7999539682095946,0.42783937158296226,0.4391116564143136,0.9153592419019603,0.774749185803635,0.6818294696709054,1.0625596112428006
4565,1.9037,4.425,57.0,151.77765406903998,222.5,16.85,138.4352845,1705.95,110.95,8800.0,1888013.4025000003,14400.0,1210000.0,8702500.0,287124.5056,132355.00854850572,25580.8036,0.9268550067250168,0.767292603564365,0.4604109065843449,0.38630389009672106,0.9942972267973438,0.5857903249155767,0.7787791114536667,0.6911327103913643
4165,0.0,2.23525,18.0,142.60661369781616,182.5,13.85,39.71615079,687.5975000000001,74.7527552995768,7400.0,1076889.72106875,19990.8825,191875.0,226875.0,261395.44191874997,1441589.9668123692,34664.40391142447,2.217448131317203,2.1111682359313257,0.8399022120286013,0.683248550417646,2.108387280900494,0.04240244951790517,0.4235781956258955,0.1880206282828203
3463,1.9513999999999998,4.58,14.5,130.0,227.5,14.55,29.529381,1590.5,55.5,40200.0,1076406.25,3660.25,1822500.0,4202500.0,466284.12249999994,856312.2926976895,5607.313924,1.0408766616460579,0.9024205922017074,0.9326213787348916,1.275079105187368,1.986587821462968,2.080447785802638,1.328807779153434,1.3276627272866244
5755,1.7444000000000002,2.3179999999999996,22.999999999999996,147.71414402418208,193.33333333333331,17.9,52.96749,212.62666666666667,53.30402723368151,47200.0,29981.474688888884,30801.619999999995,4302222.222222222,4108888.888888889,24479.468888888885,1962464.3697297834,0.03965303475555555,3.3986067701249705,3.647969390969731,3.884692918988537,3.368591427620812,2.6302340522505245,2.8211640431521245,3.1092557569015122,2.9531334134697427
