# FEAT_ID     Score                   Feature Expression
189           0.901636233486558303    ((min:vdw_radius_mm3 + min:covalent_radius_slater) * (mp_bandgap / min:vdw_radius_alvarez))
190           0.901595216895002216    ((max:mendeleev_number * mp_bandgap) * (min:vdw_radius / min:atomic_radius_rahm))
191           0.901592467791637264    ((min:vdw_radius_mm3 + min:atomic_radius_rahm) * (mp_bandgap / min:atomic_radius_rahm))
192           0.901589478026367352    ((min:vdw_radius_mm3 * mp_bandgap) / (min:vdw_radius_mm3 + min:atomic_radius_rahm))
193           0.901555969928650502    ((mp_bandgap / max:mendeleev_number) / cbrt(ave:first_ion_en))
194           0.901531081225132258    ((min:vdw_radius_mm3 + ave:covalent_radius_pyykko) * (mp_bandgap / min:vdw_radius_mm3))
195           0.901525021990456144    ((min:vdw_radius_mm3 * mp_bandgap) * sqrt(max:first_ion_en))
196           0.901508957095355501    ((min:vdw_radius * mp_bandgap) / (min:atomic_radius_rahm + ave:covalent_radius_cordero))
197           0.901502104092548717    ((min:vdw_radius * mp_bandgap) / (min:vdw_radius_alvarez + ave:covalent_radius_pyykko))
198           0.901493708429341511    ((max:mendeleev_number * mp_bandgap) / (min:atomic_radius_rahm - min:covalent_radius_pyykko))
199           0.901480592420729199    ((min:vdw_radius_mm3 * mp_bandgap) * cbrt(max:en_allen))
200           0.901471309124981635    ((max:mendeleev_number * mp_bandgap) * cbrt(ave:covalent_radius_pyykko))
201           0.901457502073177097    ((min:vdw_radius_alvarez * mp_bandgap) / (min:vdw_radius_mm3 + ave:covalent_radius_cordero))
202           0.901446499207771867    ((min:vdw_radius_mm3 + min:atomic_radius_rahm) * (mp_bandgap / min:vdw_radius_mm3))
203           0.901420689483176774    ((min:atomic_radius_rahm * mp_bandgap) / (min:vdw_radius_mm3 + min:atomic_radius_rahm))
204           0.901407355937357324    ((min:atomic_radius_rahm + ave:covalent_radius_cordero) * (mp_bandgap / min:atomic_radius_rahm))
205           0.901398343133044011    ((min:vdw_radius * mp_bandgap) / (min:atomic_radius_rahm * max:mendeleev_number))
206           0.901394796381705388    ((min:vdw_radius_alvarez * mp_bandgap) / cbrt(min:covalent_radius_pyykko))
207           0.901375398220527702    ((ave:first_ion_en / max:mendeleev_number) - mp_bandgap)
208           0.901369212064075387    ((min:atomic_radius_rahm * mp_bandgap) / (min:vdw_radius_mm3 * max:mendeleev_number))
209           0.901367640207831555    ((min:vdw_radius_mm3 * mp_bandgap) * (min:vdw_radius - min:covalent_radius_slater))
210           0.901366869901079726    (cbrt(max:first_ion_en) * (mp_bandgap / max:mendeleev_number))
211           0.901355938439822868    ((min:vdw_radius + min:covalent_radius_cordero) * (mp_bandgap / min:vdw_radius))
212           0.901330233946690984    ((min:vdw_radius_mm3 - min:covalent_radius_slater) * (min:vdw_radius_alvarez * mp_bandgap))
213           0.901320093869116934    (mp_bandgap / cbrt(max:en_pauling))
214           0.901263421719687097    ((min:vdw_radius_alvarez * mp_bandgap) / (min:vdw_radius_mm3 + min:covalent_radius_pyykko_triple))
215           0.901241175188725596    ((min:vdw_radius_mm3 * mp_bandgap) * (min:vdw_radius_alvarez - min:covalent_radius_slater))
216           0.901238490790906011    ((min:atomic_radius_rahm + min:covalent_radius_slater) * (mp_bandgap / min:atomic_radius_rahm))
217           0.901225670174566895    ((min:vdw_radius_mm3 + ave:covalent_radius_cordero) * (mp_bandgap / min:vdw_radius_mm3))
218           0.90119258462858387     ((min:atomic_radius_rahm + ave:covalent_radius_slater) * (mp_bandgap / min:atomic_radius_rahm))
219           0.90116887647493471     ((min:covalent_radius_pyykko_triple * mp_bandgap) / (min:covalent_radius_pyykko_double * max:mendeleev_number))
220           0.901164374447583905    ((min:vdw_radius_mm3 * mp_bandgap) / min:atomic_radius_rahm)
221           0.901155478823452372    ((min:vdw_radius_mm3 * mp_bandgap) / sqrt(min:vdw_radius_alvarez))
222           0.90110902794243275     ((min:vdw_radius_mm3 * mp_bandgap) * (max:mendeleev_number - min:period))
223           0.901107565917749764    ((min:vdw_radius * mp_bandgap) / (min:vdw_radius_mm3 + ave:covalent_radius_slater))
224           0.901095625392909216    ((min:vdw_radius_alvarez * mp_bandgap) / (min:atomic_radius_rahm + ave:covalent_radius_cordero))
225           0.901087166952963647    (ln(max:mendeleev_number) * mp_bandgap)
226           0.901083879038278468    ((min:covalent_radius_pyykko_triple / min:covalent_radius_pyykko_double) * mp_bandgap)
227           0.901079111775790143    ((min:vdw_radius_mm3 * mp_bandgap) * cbrt(max:first_ion_en))
228           0.901076985916292816    ((min:covalent_radius_slater * mp_bandgap) / (min:vdw_radius_alvarez^3))
229           0.901072320201812382    (sqrt(min:period) * (mp_bandgap / min:vdw_radius_alvarez))
230           0.901071685653821786    ((max:first_ion_en / max:mendeleev_number) - (|mp_bandgap|))
231           0.901068520580851962    ((min:boiling_point * mp_bandgap) / (min:melting_point + min:boiling_point))
232           0.901044045391836579    (sqrt(min:vdw_radius_mm3) * (mp_bandgap / max:mendeleev_number))
233           0.901033862142808228    ((min:vdw_radius_alvarez + ave:covalent_radius_pyykko) * (mp_bandgap / min:atomic_radius_rahm))
234           0.901018233790283452    ((max:mendeleev_number * mp_bandgap) * (min:covalent_radius_slater / min:covalent_radius_pyykko))
235           0.9010130875330431      ((min:covalent_radius_pyykko_double + min:vdw_radius) * (mp_bandgap / min:vdw_radius_mm3))
