ID,exfoliation_energy (J/m^2),min:bulk_modulus (GPa),min:thermal_conductivity (W / m / K),min:evaporation_heat (KJ / mol),max:num_p_valence,ave:num_p_valence,min:boiling_point (K),ave:thermal_conductivity (W / m / K),var:heat_capacity_molar (J / mol / K),ave:hhi_r,var:num_p_valence,ave:electron_affinity (eV),max:electron_affinity (eV),min:melting_point (K),min:heat_of_formation (KJ / mol),max:heat_capacity_molar (J / mol / K),ave:icsd_volume (cm^3 / mol),ave:mendeleev_number,min:vdw_radius_uff (pm),max:thermal_conductivity (W / m / K),var:electron_affinity (eV),max:mendeleev_number,ave:vdw_radius_uff (pm),sum:thermal_conductivity (W / m / K),ave:heat_capacity_molar (J / mol / K),ave:bulk_modulus (GPa),min:num_valance,perimeter_area_ratio (AA^-1),max:icsd_volume (cm^3 / mol),ave:atomic_volume (cm^3 / mol),ave:evaporation_heat (KJ / mol)
4742,0.44819139483964887,1.1,0.0089,10.5,5.0,2.6666666666666665,238.6,8.414322222222221,13.371597135802467,2033.333333333333,3.7777777777777777,2.155796816532657,3.612725,172.2,61.38,33.949,25.00777777777778,87.33333333333333,270.5,50.0,0.4432682439909796,99.0,360.35555555555555,75.7289,25.926444444444442,14.322222222222221,6.0,0.6244467276966955,29.05,15.355555555555556,30.03444444444444
5300,0.22074788943809798,33.0,0.02658,15.579091192355275,4.0,3.1111111111111107,90.19,42.23994222222222,72.57159622222221,744.4444444444443,1.876543209876543,1.3281306066666665,1.4611135,54.8,249.229,29.378,14.068888888888887,95.55555555555554,287.2,140.0,0.06202334923825767,101.0,350.8222222222222,760.31896,24.234666666666662,78.07069390034818,4.0,0.5631330475234052,17.36,11.255555555555555,200.12652194191378
3788,0.451852588332949,7.7,0.205,10.5,4.0,2.333333333333333,553.0,106.81366666666665,1.2435262222222287,2366.6666666666665,2.888888888888889,1.7107803433333333,2.30863,317.3,277.17,25.418000000000006,20.57,84.66666666666666,329.3,320.0,0.47374916379469567,94.0,382.5,1281.764,23.980666666666668,79.56666666666666,5.0,0.7066169203669053,25.76,14.233333333333333,133.43333333333334
4777,0.42018273521035626,7.7,0.205,10.5,4.0,2.9230769230769234,553.0,16.777846153846156,1.8124593609467472,3246.1538461538466,2.6863905325443787,1.5227727876923078,2.07710403,317.3,277.17,25.98,22.17076923076923,87.61538461538461,289.9,72.0,0.49479882448194634,94.0,379.0076923076923,218.112,23.629846153846152,47.96923076923077,5.0,0.6710708553887664,25.76,14.207692307692309,100.06153846153846
4336,0.2896697902280139,7.7,0.205,10.5,4.0,2.571428571428571,717.824,21.40285714285714,2.7375918367346963,1328.5714285714284,2.816326530612245,1.4749165885714286,2.07710403,302.93,271.96,26.07,21.871428571428574,86.42857142857142,283.4,91.0,0.5337040004381,94.0,396.2857142857143,149.82,24.13285714285714,53.66204506758688,6.0,1.2684534045049338,25.76,13.17142857142857,137.31428571428572
3770,0.3822995619270694,8.3,0.52,59.7,4.0,2.5,958.1,14.76,0.11122224999999936,3950.0,2.25,1.225335,2.02067,302.93,227.2,26.03,24.705,87.0,420.5,29.0,0.632557762225,93.0,429.4,59.04,25.6965,45.35857886827705,13.0,1.1779155954081935,29.81,14.15,165.0
3456,0.3711200464587047,1.1,0.0089,20.41,5.0,3.0,238.6,51.002966666666666,16.506380222222212,4633.333333333333,4.666666666666667,2.240200333333333,3.612725,172.2,121.302,33.949,24.856666666666666,85.33333333333333,292.9,150.0,1.057803510866889,99.0,378.2,306.0178,28.219666666666665,148.7,7.0,0.8414716473529131,33.94,15.833333333333332,188.07
2438,1.1191086012401263,41.0,0.02658,15.579091192355275,4.0,3.0,90.19,4.269935,1.5208319999999989,1025.0,3.0,1.1725851250000001,1.4611135,54.8,249.229,29.378,21.2625,82.0,334.5,17.0,0.24974586954042188,101.0,346.125,34.15948,28.666,67.32953063789171,3.0,0.7694883583006704,32.97,15.45,103.43431839426646
3093,0.31641109580972876,1.1,0.0089,15.579091192355275,5.0,3.7777777777777777,90.19,10.13080888888889,5.438801950617281,722.2222222222222,1.950617283950617,1.9053478888888888,3.612725,54.8,121.302,33.949,19.235555555555557,96.77777777777777,283.4,91.0,0.8417622901448212,101.0,352.5333333333333,91.17728,30.02622222222222,70.98180501145929,6.0,0.8105179658221512,29.05,14.222222222222221,56.98828301712574
4502,1.9317558667279404,46.798939497262666,0.0277,6.54,5.0,3.333333333333333,85.01,63.3518,49.077626888888894,2333.333333333333,5.555555555555555,1.4674598000000003,3.4011897000000006,53.53,79.335,31.304,13.65,93.66666666666666,274.5,190.0,7.478622652308021,102.0,315.76666666666665,570.1662,26.350333333333328,74.53262633150844,2.0,0.9662168436144207,16.42,13.066666666666666,107.36
1070,0.4062952707366031,65.0,3.0,49.8,4.0,2.0,1263.0,27.0,1.8077186727148051,4696.608498286603,4.0,1.2604380000000002,1.970876,722.7,196.6,25.73,24.08,75.5,299.8,51.0,0.5047221518439999,92.0,373.4,108.0,24.385485711226984,134.69885195878484,7.0,1.014001587419485,33.94,14.5,317.4
4718,0.036963899854813,46.798939497262666,0.0277,6.54,5.0,4.166666666666667,85.01,23.189749999999997,7.288268888888888,2133.333333333333,3.4722222222222223,2.9589914166666675,3.4011897000000006,53.53,79.335,31.304,16.28166666666667,94.33333333333333,305.2,139.0,0.977696608914735,102.0,331.2,139.1385,30.096666666666664,77.33244958105222,6.0,0.9931909838745138,16.42,15.816666666666668,103.78333333333333
3014,0.31171733560307047,1.1,0.0089,20.41,5.0,3.75,238.6,12.756675,22.30970389660515,1873.3042491433014,4.6875,2.84704375,3.612725,172.2,121.302,33.949,25.3425,89.0,299.8,51.0,1.758803329804688,99.0,370.97499999999997,102.0534,31.221992855613493,51.924425979392424,7.0,0.7766006181317043,29.05,16.15,161.5575
182,0.263874258172147,1.9,0.12,29.56,5.0,3.333333333333333,331.9,40.08,562.2422222222222,5233.333333333333,5.555555555555555,3.0157183324400774,3.3635882000000006,265.9,111.85,75.69,48.489999999999995,90.66666666666666,276.3,120.0,0.24202688951231663,98.0,371.3666666666667,120.24,58.923333333333325,24.599999999999998,12.0,1.0401770783311108,65.14,18.733333333333334,57.97333333333333
4220,0.43893212535636816,1.9,0.12,29.56,5.0,3.5,331.9,18.35,473.7274227343749,4987.5,2.25,2.178952369414988,3.3635882000000006,265.9,111.8,75.69,37.714999999999996,90.75,284.8,97.0,0.6983804623575717,98.0,408.5125,293.6,37.993625,19.3375,12.0,0.6019821431553395,65.14,18.3,85.965
4648,0.5979159420135862,43.0,0.02658,15.579091192355275,4.0,2.8461538461538463,90.19,35.63378615384616,5.106955171597636,2069.230769230769,3.0532544378698225,1.2131554999999998,1.4611135,54.8,182.2,29.378,17.810769230769232,88.84615384615384,305.2,139.0,0.1462779588920769,101.0,346.17692307692306,926.47844,27.91553846153846,109.07341289651542,6.0,0.561869804967784,28.53,13.184615384615384,159.43167851778443
2122,0.18516227051622192,7.7,0.449,41.95,5.0,4.5,457.5,6.33675,159.87,4450.0,0.75,2.5557776,3.0590368,386.7,106.757,54.43,39.435,94.75,442.0,24.0,0.75980946715392,97.0,448.0,25.347,47.129999999999995,16.275,15.0,0.8568185924278144,42.51,23.875,80.2625
5056,2.028506148983201,31.0,0.02658,15.579091192355275,4.0,3.142857142857143,90.19,12.586617142857142,3.3812679183673477,3142.8571428571427,1.8367346938775508,1.184454,1.4611135,54.8,209.6,29.378,22.13142857142857,92.42857142857142,289.9,72.0,0.1158325672578571,101.0,366.27142857142854,176.21264,27.790285714285712,78.06059477172701,6.0,0.48979056965441187,35.38,15.357142857142858,111.24519496706014
388,0.41058850905446304,7.7,0.205,10.5,4.0,3.6,717.824,9.723,1.5362160000000014,1960.0,0.24,1.664662418,2.07710403,386.0,264.4,25.23,27.54,91.6,403.5,24.0,0.25516212496373786,94.0,418.9,97.23,23.712,21.42,6.0,0.7191486800966946,30.21,16.659999999999997,84.38
110,3.4013078450170773,130.0,100.0,309.0,0.0,0.0,3143.0,175.0,9.723151250000003,3783.3333333333335,0.0,-1.8896239233333334,0.66225646,1551.0,324.0,24.81,8.611666666666666,74.83333333333334,274.5,190.0,1.3024186981682961,77.0,276.6166666666667,2100.0,17.8375,138.33333333333334,2.0,0.9518586391035583,11.12,5.283333333333333,322.35
5643,0.31424184775196123,76.10604085052228,0.02658,15.579091192355275,4.0,2.909090909090909,90.19,25.65569454545454,7.207295999999997,1481.8181818181815,3.173553719008264,1.2442643636363635,1.4611135,54.8,249.229,29.378,15.90090909090909,89.0,302.3,94.0,0.12539612784441323,101.0,336.9909090909091,282.21264,27.733999999999998,98.98621152765256,6.0,0.8698818068512574,17.36,12.153636363636362,104.60297541262202
3912,0.3412685741736072,2.5,0.02658,15.579091192355275,4.0,2.75,90.19,27.01329,5.735745999999998,2750.0,2.6875,1.05303675,1.4611135,54.8,80.9,31.06,37.332499999999996,75.0,350.0,58.0,0.17917349469056248,101.0,383.6,432.21264,28.614,44.17802042526114,1.0,0.6175863220972527,93.09,24.25,34.839545596177636
4094,0.3757747143791865,1.1,0.0089,15.579091192355275,5.0,3.9999999999999996,90.19,5.0177314285714285,8.689287061224485,828.5714285714287,0.8571428571428572,1.9180924514285713,3.612725,54.8,121.302,33.949,22.55142857142857,97.71428571428571,350.0,35.0,1.2880985153421316,101.0,374.15714285714284,70.24824,30.01571428571428,50.37488048601273,6.0,0.6642220802598662,30.32,15.957142857142857,40.13376639563158
874,0.7979844770134705,22.0,46.0,32.4,3.0,2.5,876.0,49.0,0.5291999999999999,4625.0,0.75,0.6972499999999999,0.804,576.6,182.2,26.32,23.2725,86.25,423.0,50.0,0.03418668750000001,89.0,425.925,392.0,25.060000000000002,27.25,15.0,0.5697530213346499,28.53,14.125,64.9
209,0.2781339231652446,7.7,0.449,41.95,5.0,3.75,457.5,23.83675,181.1187,4625.0,4.6875,2.4607776,3.0590368,386.7,106.757,54.43,34.885,87.0,302.3,94.0,1.0737422111539199,97.0,413.075,190.694,46.66,45.775,6.0,0.670270120291989,42.51,21.0825,116.9625
4000,0.21418563954484748,46.798939497262666,0.0277,6.54,5.0,4.166666666666667,85.01,9.523083333333334,4.90710222222222,2050.0,3.4722222222222223,2.8879914166666674,3.4011897000000006,53.53,79.335,31.304,16.625,93.66666666666667,317.0,57.0,1.3168623900814018,102.0,333.16666666666663,114.277,30.313333333333333,72.33244958105222,7.0,0.7899600000004477,17.65,16.06666666666667,131.78333333333333
2313,0.6673228978692693,1.9,0.12,29.56,5.0,4.0,331.9,58.84,497.1037687499999,5425.0,3.0,2.6308986500000002,3.3635882000000006,265.9,111.85,75.69,53.00750000000001,93.5,418.9,235.0,1.610501930037608,98.0,426.65,470.72,62.817499999999995,20.425,3.0,0.670589499894222,65.14,20.125,93.19500000000001
4996,0.5614658285534746,8.3,0.52,59.7,4.0,2.0,958.1,200.26,0.21298225000000084,3750.0,4.0,1.6278350000000001,2.02067,490.0,227.2,25.363000000000003,20.81,82.5,349.5,400.0,0.15431933722499996,93.0,385.0,801.04,24.901500000000002,74.15,11.0,1.091784067503939,29.81,11.8,182.15
3772,0.353655862960204,43.0,0.02658,15.579091192355275,4.0,2.8,90.19,18.415948000000004,2.2443273599999998,2900.0,2.16,1.0274680999999999,1.4611135,54.8,182.2,29.378,21.828,91.8,350.0,46.0,0.28207249941174,101.0,383.88,92.07974,28.1548,62.86362451031336,6.0,1.3146890131334281,28.53,15.280000000000001,74.30745471541317
4951,0.8590887263221453,11.0,0.02658,15.579091192355275,4.0,2.571428571428571,90.19,47.01518857142857,12.588187918367348,1614.2857142857142,3.1020408163265305,1.2168605857142856,1.4611135,54.8,159.3,29.378,17.585714285714285,79.71428571428571,245.1,150.0,0.13292461397440122,101.0,339.5571428571428,658.21264,26.53028571428571,82.20345191458415,1.0,0.7459275781626786,21.63,12.632857142857143,133.6166235384887
4741,0.42227191249602053,8.3,0.52,59.7,4.0,2.6666666666666665,958.1,10.68,0.049717555555556084,5133.333333333333,3.5555555555555554,1.5221133333333332,2.02067,490.0,227.2,25.363000000000003,24.5,80.0,314.4,31.0,0.49711749975555547,93.0,385.1333333333333,32.04,25.205333333333336,58.86666666666666,5.0,1.373477617799389,29.81,13.783333333333333,193.13333333333333
3916,0.4956417885960341,42.0,0.02658,15.579091192355275,4.0,3.25,90.19,26.0166125,4.2808607343750005,1225.0,1.6875,1.4388493817476433,2.113227553981147,54.8,147.1,29.378,21.3375,94.25,302.1,160.0,0.09574070593397335,101.0,367.0125,416.2658,27.777375,63.69127553157642,2.0,0.99102078583532,30.21,15.1,75.01193199522206
792,0.5998098265157203,9.6,18.0,142.0,0.0,0.0,1910.0,62.0,1.9601999999999984,4566.666666666666,0.0,0.61768,1.5638,1002.0,179.1,28.07,46.54666666666667,31.333333333333332,284.0,150.0,0.44757152720000004,66.0,341.5333333333333,186.0,27.08,113.06666666666666,2.0,1.042081254894672,62.88,28.846666666666668,296.0
3279,0.451134701443321,46.798939497262666,0.0277,6.54,5.0,4.0,85.01,10.82216,7.190978559999994,2960.0,4.0,2.9044329600000007,3.4011897000000006,53.53,79.335,31.304,16.766000000000002,92.20000000000002,316.5,54.0,0.9870690349417108,102.0,332.42,54.1108,29.9632,71.43915159781014,5.0,0.9617799330368416,18.15,15.840000000000002,141.232
5334,0.3648758511744335,7.7,0.205,10.5,4.0,2.0,717.824,50.882,39.91962703999999,2420.0,3.2,1.212065412,2.07710403,386.0,277.17,25.36,18.498,77.4,317.0,140.0,0.6167043716423667,95.0,365.22,254.41,20.9274,89.67999999999999,4.0,1.4032071593251827,25.76,11.620000000000001,439.25641503230923
5327,1.233344445497212,70.0,0.02658,15.579091192355275,4.0,2.4615384615384617,90.19,36.93943384615385,4.107702485207099,923.0769230769232,3.78698224852071,1.2909127072800357,2.319978597320232,54.8,130.4,29.378,15.73846153846154,87.92307692307693,276.3,120.0,0.4806078947295367,101.0,325.0923076923077,480.21264,27.777230769230773,96.83448667724448,6.0,0.7264024797616176,17.36,11.66923076923077,105.71020996452633
4858,0.2584969188772662,1.1,0.0089,20.41,5.0,4.444444444444445,238.6,26.451366666666665,14.080316469135795,1433.3333333333335,1.5802469135802468,3.0769756666666668,3.612725,172.2,121.302,33.949,28.211111111111112,96.11111111111111,394.7,235.0,1.136017135146889,99.0,406.6444444444444,476.1246,31.952555555555556,16.522222222222222,3.0,0.4687281500661081,33.94,17.933333333333334,52.974444444444444
3475,0.39629947862824544,65.0,3.0,49.8,4.0,2.0,1263.0,201.5,0.4160249999999994,3200.0,4.0,1.602938,1.970876,722.7,196.6,25.73,22.875,82.0,349.5,400.0,0.13537837184399998,92.0,398.25,806.0,25.085,102.5,11.0,1.1220621913702449,33.94,13.8,177.20000000000002
4409,0.8199895163568832,7.7,0.02658,15.579091192355275,5.0,3.7777777777777777,90.19,11.228608888888889,116.18667891358025,1699.9999999999998,1.950617283950617,1.7274456733333332,3.0590368,54.8,106.757,54.43,22.255555555555553,96.0,287.2,100.0,0.5673883196390256,101.0,365.2444444444444,101.05748,34.43755555555555,72.44847167812596,6.0,0.7329120155246193,42.51,15.788888888888888,62.94161635045907
1632,0.28590315702709795,65.0,3.0,49.8,4.0,2.5,1263.0,119.0,0.5852250000000009,2950.0,2.25,1.201853,1.970876,722.7,196.6,25.73,25.275,86.0,447.0,235.0,0.5913963745290001,92.0,448.45,1428.0,24.965,70.5,3.0,0.6606911026871715,33.94,15.25,166.95000000000002
3269,1.2573832097819932,17.0,60.0,153.6,2.0,0.6666666666666666,1757.0,116.99999999999999,1.7176482222222198,1633.3333333333333,0.888888888888889,0.8044206666666667,1.232712,1112.0,177.8,26.07,25.759999999999998,55.666666666666664,283.4,200.0,0.3050799168542222,84.0,350.4333333333333,702.0,25.073666666666664,97.84597956786926,2.0,0.9869881040174426,44.19,16.699999999999996,286.73333333333335
1780,0.4400325006049253,8.3,0.52,59.7,4.0,2.2857142857142856,958.1,40.582857142857144,0.9923679183673486,5185.714285714285,3.9183673469387754,1.4400971428571427,2.02067,490.0,227.2,25.363000000000003,22.18142857142857,77.57142857142857,302.3,94.0,0.4494197899346939,93.0,369.84285714285716,284.08,24.500285714285717,73.31428571428572,6.0,1.2619720601541071,29.81,12.527142857142858,180.68571428571425
1784,0.6559260702665775,7.7,0.205,10.5,4.0,2.0,717.824,19.401666666666664,2.4642000000000026,1599.9999999999998,2.0,0.9790346766666667,2.07710403,302.93,271.96,26.03,21.653333333333332,85.33333333333333,403.5,29.0,0.6028781523649426,94.0,426.7,523.845,24.919999999999998,57.51143849103606,6.0,0.42236175273191934,25.76,13.033333333333333,183.7
1584,0.7030454211708366,8.3,0.52,59.7,4.0,2.2857142857142856,958.1,134.50857142857143,0.3312413877551042,3142.8571428571427,2.204081632653061,1.1133328571428571,2.02067,490.0,227.2,25.363000000000003,22.267142857142858,85.57142857142856,420.5,235.0,0.6174455181061222,93.0,437.29999999999995,1883.12,24.698428571428572,46.98571428571428,3.0,0.7080101576813627,29.81,12.785714285714285,187.92857142857144
2507,0.6754509411267073,42.0,24.0,59.1,3.0,0.75,1038.0,78.75,0.11701874999999975,1825.0,1.6875,2.1743244164899256,2.550432555319901,594.1,111.8,26.02,23.744999999999997,78.25,284.8,97.0,0.42437199628244376,88.0,324.1,315.0,25.8225,42.0,12.0,0.7753743775055011,30.21,14.424999999999999,93.125
4569,0.5386245716546763,11.0,0.0277,6.54,5.0,3.333333333333333,85.01,15.485133333333332,7.433143555555551,2000.0,5.555555555555555,2.7988064366261103,3.4011897000000006,53.53,79.335,31.304,16.585,80.0,245.1,85.0,1.043250610707665,102.0,314.46666666666664,371.6432,29.39933333333333,53.03262633150844,1.0,0.5266602579431091,21.63,14.815,65.85999999999999
594,0.5932547798907206,7.7,0.205,10.5,4.0,1.3333333333333333,717.824,213.40166666666664,1.6416720000000085,1000.0,3.555555555555556,2.2314546766666665,2.30863,386.0,277.17,25.418000000000006,19.89333333333333,78.0,329.3,320.0,0.011912061063209071,94.0,354.0333333333333,1280.41,24.512000000000004,149.23333333333332,6.0,0.7162954564796031,25.76,11.966666666666665,230.16666666666666
3987,0.3362805792936534,7.7,0.205,10.5,4.0,3.333333333333333,553.0,9.078000000000001,0.6540353580246928,1955.5555555555552,1.5555555555555554,1.5674264644444444,2.07710403,317.3,277.17,25.1,22.70222222222222,89.44444444444444,291.2,80.0,0.5458200489537938,94.0,393.5111111111111,81.702,23.216444444444445,26.466666666666665,5.0,0.7982882898559341,25.76,14.899999999999999,55.84444444444444
42,0.323405014595811,46.798939497262666,0.0277,6.54,5.0,3.333333333333333,85.01,63.3518,49.077626888888894,2333.333333333333,5.555555555555555,1.4674598000000003,3.4011897000000006,53.53,79.335,31.304,13.65,93.66666666666666,274.5,190.0,7.478622652308021,102.0,315.76666666666665,190.0554,26.350333333333328,74.53262633150844,2.0,1.7762028811748425,16.42,13.066666666666666,107.36
775,0.6078811510588968,8.3,0.52,59.7,4.0,2.4,958.1,23.112000000000002,2.1600000000052796e-06,5520.0,3.84,1.341202,2.02067,490.0,227.2,25.363000000000003,24.945999999999998,76.6,317.0,57.0,0.692515144536,93.0,379.1,231.12,25.361800000000002,84.98,16.0,0.7963141456955706,29.81,14.260000000000002,339.02
855,0.2474032750826774,1.9,0.12,29.56,5.0,4.0,331.9,58.84,497.1037687499999,5425.0,3.0,2.6308986500000002,3.3635882000000006,265.9,111.85,75.69,53.00750000000001,93.5,418.9,235.0,1.610501930037608,98.0,426.65,470.72,62.817499999999995,20.425,3.0,0.5868501958748072,65.14,20.125,93.19500000000001
1362,0.3063728496932256,46.798939497262666,0.0277,6.54,5.0,3.75,85.01,1.970775,4.657547999999997,1575.0,4.6875,3.193399979939166,3.4011897000000006,53.53,79.335,31.304,15.365000000000002,91.5,296.1,7.8,0.1295297032888802,102.0,326.325,47.2986,30.058,65.099204622947,7.0,0.43755153278933334,16.42,14.672500000000001,60.155
92,0.37341251272750414,7.7,0.449,41.95,5.0,3.333333333333333,457.5,50.29933333333334,192.73388888888888,5866.666666666666,5.555555555555555,2.4183578666666663,3.0590368,386.7,106.757,54.43,32.199999999999996,86.33333333333331,292.9,150.0,0.8209389912342754,97.0,397.6333333333333,150.898,44.61333333333333,131.79999999999998,9.0,1.1572601213134206,42.51,19.9,192.63333333333333
1107,0.6584655013950577,8.3,0.52,59.7,4.0,2.6666666666666665,958.1,30.68,0.11107755555555467,4500.0,3.5555555555555554,1.7324466666666665,2.02067,490.0,227.2,26.07,23.493333333333332,84.33333333333333,283.4,91.0,0.16614537975555557,93.0,374.79999999999995,184.08,25.598666666666666,65.53333333333333,10.0,0.7198214097067729,29.81,13.2,166.0
498,0.4350257111173904,7.7,0.205,10.5,4.0,3.6,717.824,20.123,0.9032640000000012,2200.0,0.24,1.567862418,2.07710403,386.0,277.17,24.64,24.064,92.0,403.5,50.0,0.3889905290885379,94.0,411.3,201.23,23.476,13.420000000000002,6.0,0.7616113940681898,25.76,14.54,19.26
5225,0.6122244009745511,76.10604085052228,0.02658,15.579091192355275,4.0,2.6666666666666665,90.19,71.85105333333333,4.952956999999998,1150.0,3.5555555555555554,1.2674089999999998,1.4611135,54.8,249.229,29.378,15.854999999999999,88.33333333333333,314.4,400.0,0.11705119997383331,101.0,343.9833333333333,862.21264,27.807,100.73736056701485,5.0,0.6768784344576648,17.36,11.908333333333331,137.81939412823684
2362,0.08365328574991567,7.7,0.449,41.95,5.0,3.5714285714285716,457.5,15.749285714285712,181.59773469387753,5942.857142857143,5.1020408163265305,2.4471422857142855,3.0590368,386.7,106.757,54.43,35.55,84.42857142857143,316.5,54.0,0.9360372415323752,97.0,411.8571428571429,110.245,45.90714285714286,54.07142857142857,5.0,0.6481995245706386,42.51,21.442857142857143,224.25
5270,0.3110903067477826,46.798939497262666,0.0277,6.54,5.0,4.0,85.01,1.58216,3.9744409599999977,1560.0,4.0,3.234957923951333,3.4011897000000006,53.53,79.335,31.304,15.576000000000002,93.60000000000001,296.1,7.8,0.11053201347317777,102.0,328.34000000000003,15.8216,30.307199999999998,61.43915159781013,7.0,0.8040069156580341,16.42,15.158000000000001,49.432
1077,0.5717058541069224,9.6,0.236,49.8,3.0,1.0,553.0,12.078666666666667,4.006336888888886,3233.333333333333,2.0,0.34528233333333336,0.746607,317.3,179.1,28.07,48.25,39.33333333333333,370.3,18.0,0.08053074403755556,90.0,385.1,36.236,26.654666666666664,10.066666666666666,2.0,1.0057126430139476,62.88,31.666666666666664,111.26666666666665
3881,0.5023869280167288,1.1,0.0089,15.579091192355275,5.0,2.4285714285714284,90.19,11.12694857142857,5.960585346938774,1471.4285714285713,4.530612244897959,1.5231566171080944,3.612725,54.8,121.302,33.949,29.35571428571428,70.28571428571428,296.1,35.0,1.4037091082985182,101.0,352.7142857142857,155.77728,28.854714285714284,70.62558155490524,2.0,1.0288583263036375,56.08,19.355714285714285,82.30675336815226
2373,0.16398016743628235,1.9,0.12,29.56,5.0,4.0,331.9,6.84,782.5401766874999,5675.0,3.0,2.5926219000000006,3.3635882000000006,265.9,111.85,75.69,50.792500000000004,95.0,408.3,27.0,1.7831671072070705,98.0,416.24999999999994,54.72,59.539249999999996,81.425,3.0,0.7328983549473541,65.14,18.775,148.295
1815,0.3961012214067489,8.3,0.52,59.7,4.0,2.0,958.1,30.839999999999996,0.20352199999999881,6333.333333333333,2.0,0.9248899999999999,2.02067,490.0,182.2,26.32,28.956666666666663,83.0,420.5,46.0,0.6003669041999998,93.0,429.9666666666666,832.68,26.001,31.43333333333333,16.0,0.3636884895722873,29.81,16.966666666666665,128.16666666666666
542,1.1525685664440746,22.0,0.02658,15.579091192355275,4.0,3.6,90.19,20.015948,5.387674559999999,1900.0,0.24,1.1982681,1.4611135,54.8,249.229,29.378,19.024,96.19999999999999,350.0,50.0,0.10363155645173998,101.0,379.20000000000005,100.07974,27.4828,54.463624510313366,6.0,0.9995294734572355,21.52,13.64,22.307454715413165
79,0.818412169392958,11.0,0.236,49.8,3.0,1.0,553.0,133.41199999999998,0.9846722222222192,2700.0,2.0,0.26523566666666665,0.746607,317.3,177.8,25.929,35.79,40.666666666666664,339.9,200.0,0.11585918027755555,90.0,364.83333333333326,400.236,25.22733333333333,14.999999999999998,2.0,1.1034154174380988,44.19,25.599999999999994,118.99999999999999
174,0.863951304716626,43.0,3.0,49.8,4.0,2.2857142857142856,1263.0,27.57142857142857,0.0852489795918367,5814.285714285714,2.204081632653061,1.0600897142857142,1.970876,576.6,182.2,26.32,30.848571428571425,84.0,434.7,46.0,0.6221487436839184,92.0,439.97142857142853,386.0,26.067142857142855,52.42857142857142,16.0,0.6006048842932016,33.94,18.614285714285714,114.14285714285714
4392,1.0627834869217987,11.0,0.02658,0.904,4.0,2.3333333333333335,20.28,11.210790000000001,3.2073327932098747,2043.8504862582136,3.555555555555556,1.0662753055555554,1.4611135,14.01,177.8,29.378,23.918333333333333,95.72222222222221,288.6,200.0,0.18205593134508719,103.0,336.1611111111111,403.58844,28.38861111111111,59.15290026732703,1.0,0.739925259711833,44.19,15.25,22.157545596177638
1887,1.4451219370934243,96.5379387036078,60.0,328.0,2.0,1.5,3103.0,63.0,1.4262307499999989,3425.0,0.75,1.065034,1.232712,1210.6,372.0,25.98,20.3525,80.25,289.9,72.0,0.084347735052,84.0,393.475,1008.0,23.9115,117.40345402770585,10.0,0.6906389758917011,22.23,12.424999999999999,339.1
4233,0.3122972404605465,1.9,0.02658,15.579091192355275,5.0,3.0,90.19,5.382193333333333,519.6349342222221,3966.6666666666665,4.666666666666666,1.6709005666666665,3.3635882000000006,54.8,111.85,75.69,35.82,72.66666666666666,329.5,16.0,1.7027320426668429,101.0,366.1333333333333,32.29316,43.52933333333333,45.002013616840756,3.0,1.1084016663422467,65.14,17.5,125.9463637307851
4196,0.3772588856242072,58.0,0.02658,15.579091192355275,4.0,2.5,90.19,46.76329,2.860836,1125.0,2.75,1.588568149330058,2.319978597320232,54.8,130.4,29.378,19.240000000000002,90.25,276.3,120.0,0.19862599100343728,101.0,353.875,748.21264,27.784,70.05302042526114,6.0,0.8565970822199553,27.05,13.375,110.48954559617763
2051,0.270745654056558,7.7,0.449,41.95,5.0,4.0,457.5,7.08675,352.24043418750006,4100.0,3.0,2.36420835,3.0590368,386.7,106.757,54.43,33.82,94.25,408.3,27.0,1.4483597247882072,97.0,439.575,56.694,43.594249999999995,85.775,3.0,0.5686193003979525,42.51,20.424999999999997,157.5875
4835,0.3252125435215655,1.9,0.02658,15.579091192355275,5.0,3.0,90.19,5.715526666666666,507.73533866666656,3333.333333333333,4.666666666666666,1.7105672333333333,3.3635882000000006,54.8,111.85,75.69,38.49,74.66666666666666,334.5,17.0,1.588235486600176,101.0,367.79999999999995,34.29316,43.866,39.66868028350742,3.0,1.0408694961624885,65.14,19.1,137.37969706411843
4243,0.6397403618832128,7.7,0.02658,15.579091192355275,5.0,4.0,90.19,3.6604784615384616,114.79261292307692,1953.846153846154,0.9230769230769231,1.7464716846153845,3.0590368,54.8,106.757,54.43,24.02307692307692,98.3076923076923,350.0,46.0,0.5982152217753905,101.0,379.5923076923077,95.17244000000001,34.924,57.77341289651542,6.0,0.4639069933622493,42.51,16.946153846153845,32.9586015947075
3574,0.25773274663743734,1.1,0.0089,15.579091192355275,5.0,3.333333333333333,90.19,27.345159999999996,8.869196222222222,1166.6666666666667,2.888888888888889,1.7912795,3.612725,54.8,121.302,33.949,24.183333333333334,93.0,350.0,82.0,1.8835292813821667,101.0,397.0,164.07095999999999,30.022333333333332,52.13298989701936,6.0,1.0457936795897413,29.05,16.133333333333333,87.02969706411842
