ID,max:mendeleev_number,ave:melting_point,var:covalent_radius_pyykko_double,ave:evaporation_heat,var:num_d_unfilled,ave:num_s_unfilled,ave:c6_gb,ave:heat_capacity_molar,ave:atomic_radius,min:boiling_point,sum:electron_affinity,ave:Polarizability,ave:molar_volume,var:c6_gb,sum:melting_point,min:vdw_radius_uff,sum:gs_mag_moment,ave:gs_est_bcc_latcnt,ave:icsd_volume,var:covalent_radius_cordero,aflow_proto
5347,102.0,327.28444444444443,791.5802469135801,61.80444444444444,2.469135802469136,0.2222222222222222,390.68888888888887,29.318222222222218,138.7935205567431,85.01,48.426534039513335,6.822444444444444,11.176666666666666,334034.3298765432,5891.12,245.1,0.000620242,2.812346281888889,17.108888888888888,1399.4320987654319,mP18_13_3g_e_g
5348,92.0,869.62,47.040000000000006,42.839999999999996,0.0,0.0,386.59999999999997,25.294,151.6,876.0,7.520628,5.024,17.456,10685.04,4348.1,423.0,0.0,3.8830587806,28.971999999999998,86.64,hP5_164_ad_d
5349,101.0,321.62749999999994,1870.5555555555557,84.27946986220724,0.0,0.0,671.5749999999999,28.02466666666667,161.2008285149882,90.19,25.277037,6.977833333333333,20.31833333333333,1349155.871875,7719.0599999999995,350.0,0.0,3.28217593825,27.00333333333333,2568.8055555555557,mP24_2a_2a_4_7a_a
5350,97.0,924.76,2.4,171.13,5.76,0.2,555.5999999999999,42.724000000000004,151.64375486983778,457.5,48.2615696,7.449999999999999,21.689999999999998,86389.44,18495.199999999997,316.5,0.0,4.1336853402,35.92399999999999,102.16000000000001,mP20_13_3g_g_g
5351,102.0,756.11,648.6666666666667,160.70636373078509,10.88888888888889,0.0,327.29999999999995,28.523999999999997,138.07501149328544,85.01,10.774606400000001,4.586333333333333,12.293333333333331,197010.68666666665,4536.660000000001,314.4,0.0,2.7606130013333336,15.886666666666667,1873.9999999999998,hP6_164_c_d_d
5354,99.0,702.7142857142857,77.55102040816325,130.26285714285714,3.061224489795918,0.2857142857142857,221.62857142857143,30.142285714285713,140.05932422466427,238.6,19.490930819756663,4.359999999999999,13.018571428571429,33785.153469387755,4919.0,296.1,0.000310121,3.2872146315714286,21.717142857142854,348.2448979591836,oP7_25_abh_c_g
5355,101.0,661.6,783.36,159.46745471541317,10.240000000000002,0.0,323.02,27.2832,144.520852186845,90.19,11.390105,4.5692,15.27,210470.41360000003,6616.0,317.5,4.5e-05,2.939157595,18.396,1474.2400000000002,hP10_147_c_d_g
5357,94.0,523.029,79.61000000000001,68.92,0.3600000000000001,0.1,301.70000000000005,23.477800000000002,129.70000000000002,553.0,15.729887180000002,5.579,14.683,141985.81,5230.29,245.1,0.5953946999999999,3.541152738,22.503,68.64,mC20_3c_5_a_a_c
5358,102.0,135.35833333333335,933.8888888888888,34.11666666666667,0.0,0.0,94.0,30.34,140.01967847370668,85.01,35.896621,1.6975000000000002,12.885,35112.2,1624.3,336.4,0.0,2.9129411006666666,19.580000000000002,1150.138888888889,oP12_51_a_eij
5359,92.0,1445.1333333333332,10.88888888888889,229.86666666666665,5.555555555555555,0.3333333333333333,657.3333333333333,25.173333333333332,153.0,1263.0,4.689752,7.933333333333334,16.766666666666666,69440.22222222222,4335.4,305.2,0.0,3.7927047939999996,27.82333333333333,56.888888888888886,hP3_187_c_g
5360,103.0,146.344,1164.2815137599182,18.41323647694211,0.0,0.4,90.28399999999999,28.4896,120.88056812456333,20.28,6.981049555319901,2.0595172,14.112000000000002,24782.307384,731.72,284.8,0.0,2.6765900486,24.07,1704.2400000000002,hP5_156_ab_ab_c
5362,101.0,335.78823529411767,966.4083044982699,49.77347613578019,2.71280276816609,0.0,178.78823529411764,28.255647058823527,148.7304143374647,90.19,25.941866,2.5896470588235294,17.55764705882353,74078.04221453288,5708.4,314.4,0.0,2.9989341811764705,21.056470588235292,1178.40830449827,aP17_1_12a_4a_a
5363,101.0,774.6454545454546,859.1735537190084,165.67570268534928,5.355371900826446,0.0,192.6,28.117636363636365,146.51012386284242,90.19,15.292304,3.1014545454545455,16.207272727272727,87466.16,8521.1,309.6,0.0,2.8650306213636365,18.592727272727274,1570.909090909091,aP11_1_2a_8a_a
5364,92.0,1352.7666666666667,60.66666666666666,314.93333333333334,14.222222222222223,0.0,732.0,24.770666666666664,152.33333333333331,1263.0,7.259176,9.746666666666666,16.036666666666665,199064.66666666663,8116.6,312.4,0.0,3.762809307666666,26.486666666666665,524.2222222222222,tP6_129_b_c_c
5365,102.0,378.74555555555554,365.7283950617284,54.19777777777777,4.320987654320987,0.0,149.04444444444445,30.196444444444445,134.24058879768177,85.01,115.79355815805332,2.522111111111111,10.344444444444443,67472.22913580247,13634.84,296.1,0.002480968,2.703277897444445,15.482222222222223,1494.8888888888887,mP36_14a_4_4a
5366,94.0,410.04999999999995,414.81632653061223,85.21428571428571,0.0,0.0,294.85714285714283,24.22714285714285,138.42857142857142,717.824,11.588848675319902,5.325714285714286,14.668571428571427,36460.69387755102,2870.35,284.8,0.0,3.6115609837142855,24.338571428571427,277.63265306122446,hP7_156_2a2b_a_b_c
5367,101.0,857.8145454545455,742.1487603305785,177.67438021679186,5.355371900826445,0.09090909090909091,385.4,53.605999999999995,155.43042631375423,90.19,25.284202200000003,6.019454545454545,17.829090909090908,198864.0927272727,9435.960000000001,298.3,0.0,3.5320337118181815,45.18363636363637,1039.2727272727275,mP11_10_3m_b_m_n
5368,102.0,419.3975,396.75,60.155,4.6875,0.0,166.4,30.058,134.267710626336,85.01,25.54719983951333,2.7677500000000004,10.237499999999999,73195.32,3355.18,296.1,0.000620242,2.7052264185,15.365000000000002,1621.6875,mC16_12_g_ij
5370,103.0,152.805,1215.9231424179452,24.04415919713323,0.0,0.5,702.0175,28.9435,122.0755326167781,20.28,15.089481,5.5966465,16.990000000000002,3343747.20349375,2444.88,288.6,0.0,2.7977578585,30.380000000000003,3386.359375,mP16_3a_4_4a_a
5371,101.0,392.64,1864.5,40.36454559617764,0.0,0.25,465.85,27.9065,155.35071015570415,90.19,17.096612,7.505999999999999,17.8625,416248.22250000003,6282.24,298.3,0.0,3.1707862650000003,24.0,1739.1875,oP16_29_2a_a_a
5373,101.0,368.8499999999999,1012.8055555555555,48.319394128236844,0.0,0.0,138.46666666666667,27.897,147.1342802076055,90.19,15.388908,2.3529999999999998,16.763333333333332,34615.575555555544,4426.2,350.0,0.0,3.0074735891666666,20.195,915.3333333333333,mP12_11_2ef_e_e
5374,101.0,409.0885714285714,2022.816326530612,83.62818193958083,0.0,0.0,1708.5857142857142,35.243428571428566,172.3085098674721,90.19,16.6723374,13.57942857142857,23.419999999999998,5913942.666938776,5727.24,350.0,0.0,3.6414163077142856,38.44571428571429,3846.408163265306,tP14_129_2c_c_c_cf
5375,103.0,217.00133333333332,1176.9045767846108,56.54271530258948,0.0,0.13333333333333333,161.508,27.61306666666667,143.64075749941776,20.28,33.40274934,2.5713057333333333,16.686,51417.824616,6510.04,288.6,0.0,2.9882092971333334,23.33066666666667,1600.1955555555555,aP30_2_2i_4i_8i_i
5376,101.0,751.8333333333333,981.5555555555554,130.0763637307851,18.0,0.0,658.5666666666666,36.44266666666667,152.98033725371266,90.19,18.8326012,7.984,19.36,438456.57555555546,9022.0,329.5,2.54e-05,3.5294286556666665,28.276666666666664,1900.6666666666665,mP12_11_2e_2e_2e
5380,101.0,240.28071428571425,1487.25,67.35798719508553,0.0,0.0,177.02142857142857,27.990857142857145,152.41519877161963,90.19,38.47889619464046,3.0405714285714285,17.902857142857144,49474.98596938775,6727.86,276.3,0.0,3.0620378673571427,22.353571428571428,1392.8163265306123,aP28_2_4i_9i_i
5381,101.0,1006.1272727272727,840.198347107438,230.05752086716745,8.016528925619836,0.0,230.4181818181818,28.084,145.5101238628424,90.19,13.643428,3.7923636363636364,15.333636363636362,122825.47239669424,11067.4,309.6,0.0,2.792055492454546,17.11181818181818,1934.809917355372,aP11_1_2a_8a_a
5382,101.0,213.17166666666665,599.1635802469136,46.59717190601462,0.0,0.1111111111111111,145.68888888888887,27.618444444444442,141.6342802076055,90.19,22.372839,3.037444444444444,16.473888888888887,101053.56320987655,3837.09,245.1,0.0,2.8797016285000003,17.65111111111111,565.9506172839506,aP18_1_12a_4a_a_a
5383,101.0,800.9454545454546,882.5123966942149,188.60297541262202,6.429752066115703,0.2727272727272727,313.05454545454546,28.02581818181818,145.51012386284242,90.19,28.54344,4.601454545454546,15.447272727272727,234936.04429752068,17620.8,305.2,0.0,2.802464452545455,17.342727272727274,1783.603305785124,mP22_13_4g_e_g
5386,101.0,746.5600000000001,1311.1735537190084,170.36851257695335,5.355371900826445,0.0,196.99090909090907,28.195636363636364,147.21908565271437,90.19,32.62333597172522,3.441272727272727,15.330909090909092,78621.693553719,16424.32,270.5,0.0,2.923981647727273,18.259999999999998,1600.0661157024792,aP22_2_2i_2i_7i
5387,101.0,337.83333333333326,1283.5555555555557,75.45272746157018,0.0,0.0,179.13333333333333,27.99533333333333,150.46761354093886,90.19,15.872907999999999,2.7346666666666666,17.636666666666667,52769.17555555555,4054.0,350.0,0.0,3.0811231883333337,21.64333333333333,1184.2222222222222,aP12_2_2i_4i
5388,94.0,823.8857142857141,467.2653061224489,141.28571428571428,0.0,0.42857142857142855,278.1428571428571,24.197142857142858,138.85714285714283,717.824,22.366624180000002,5.091428571428571,13.655714285714286,17159.26530612245,11534.4,314.8,0.0,3.5339824534285715,22.662857142857142,366.8571428571429,mP14_3a_3a_7_a
5391,101.0,745.4999999999999,1168.2222222222222,141.50969706411843,18.0,0.0,1001.9,36.77933333333333,158.31367058704598,90.19,9.6543006,9.617333333333333,20.986666666666665,1300063.0199999998,4473.0,334.5,0.0,3.686854273333333,30.946666666666662,2589.555555555555,hP6_164_c_d_d
5392,102.0,499.12666666666667,697.4320987654321,97.36434346581726,2.765432098765432,0.1111111111111111,285.96666666666664,28.995333333333335,135.9243879059609,85.01,19.387111,4.968555555555556,11.173333333333334,205946.07555555558,4492.14,245.1,4.2213256,2.760084447555556,16.072222222222223,1403.0617283950617,mC18_8_a_a_a2b_b
5393,94.0,683.54,96.24691358024691,141.45555555555555,2.765432098765432,0.0,300.88888888888886,23.973333333333333,129.88888888888889,717.824,11.54752015,5.282222222222222,12.825555555555557,33296.98765432099,6151.86,291.2,4.2213256,3.430707585444444,21.284444444444446,224.44444444444443,aP9_1_2a_2a_5a
5394,97.0,501.06,255.84,78.49000000000001,0.0,0.0,354.6,31.339200000000005,150.94791828994593,457.5,21.1863427106398,5.530000000000001,18.573999999999998,11677.44,5010.6,284.8,0.0,3.8603991406000002,31.82,142.56,mP10_10_ac_mn_n_n
5396,97.0,1210.2142857142858,1.8367346938775508,246.53571428571428,10.0,0.0,531.2857142857143,46.12428571428571,150.24256532123547,457.5,15.939184,7.564285714285713,21.471428571428568,50613.06122448979,8471.5,317.0,0.0,4.098726861857143,35.40714285714286,196.1224489795918,aP7_1_2a_5a
5397,101.0,595.9375,627.609375,114.44465919713323,1.6875,0.0,204.66250000000002,28.92275,142.91398696506872,90.19,29.80835884,3.40825,15.0825,41435.32234375,9535.0,287.2,6.1938848,3.0994790467500004,20.795,972.0,aP16_2_2i_3i_aci_i
5399,92.0,654.35,33.06122448979591,103.0,0.0,0.0,491.99999999999994,25.52285714285714,165.0,1263.0,10.124971160000001,6.2542857142857144,20.388571428571424,630.0,4580.45,429.7,0.0,4.051023134714285,33.83428571428571,21.71428571428571,hP7_164_a_cd_d
5400,101.0,164.12166666666667,1473.4097222222222,29.03189412823685,0.0,0.08333333333333333,239.21666666666664,35.54533333333333,150.98584473670462,90.19,42.8278888,3.881333333333333,19.985,186199.89638888885,3938.92,298.3,0.0,3.1810314885833337,25.514166666666664,1458.9097222222222,tP24_4h_81_ac_gh
5403,101.0,152.164,1487.25,32.86745471541317,0.0,0.0,113.71999999999998,28.558,148.82085218684497,90.19,17.46438122879391,2.3642,16.284999999999997,14211.1956,1521.64,270.5,0.0,3.06010369,20.543,963.36,aP10_1_3a_6a_a
5408,101.0,441.48571428571427,1495.7142857142858,80.50233782420301,0.0,0.0,169.25714285714287,27.07742857142857,146.40081160651903,90.19,12.3348402106398,3.351142857142857,15.357142857142858,31927.67102040816,3090.3999999999996,284.8,0.0,2.964324018428571,18.948571428571427,1203.0612244897957,oC14_21_a_k_l
5409,101.0,618.649,663.45,140.87745471541317,1.8899999999999997,0.1,289.31999999999994,27.555799999999998,140.72085218684498,90.19,11.37149938,5.1642,13.718999999999998,179027.5716,6186.490000000001,245.1,4.6454136,2.7208153804000004,15.915,1166.76,aP10_1_3a_6a_a
5413,98.0,476.9,292.64,76.012,0.0,0.0,314.2,35.5912,152.31106162761597,331.9,21.7954455106398,5.07,17.386000000000003,15426.56,4769.0,284.8,0.0,3.7559187976,36.346000000000004,163.84000000000003,oP10_26_a_a_ab_b
5414,102.0,388.2906666666667,576.56,59.61866666666667,2.8888888888888884,0.13333333333333333,144.62666666666667,29.814466666666664,135.2188913347584,85.01,44.25950395398116,2.6989333333333336,10.857333333333333,72566.5592888889,5824.36,302.1,0.0,2.7643842627333335,16.30266666666667,1093.5822222222223,aP15_2_6i_a_i
5415,102.0,474.824,449.44000000000005,97.232,7.84,0.0,199.16,30.0212,134.01889133475842,85.01,56.51903520000001,2.9256000000000006,10.623999999999999,142823.5264,9496.48,314.4,0.0,2.7428028808000002,15.912000000000003,1474.56,mP20_14_4e_e
5417,101.0,493.5529411764706,477.64013840830444,95.97224620591874,2.5951557093425612,0.0,107.24117647058823,28.133764705882353,142.85990964990046,90.19,46.89736712,2.0956470588235296,16.144705882352937,42732.481245674746,16780.8,295.4,0.0,2.812508182882353,18.036470588235293,816.1245674740484,oP34_32_a6c_c_c
5418,101.0,382.7692307692308,1359.976331360947,79.78713304144941,0.0,0.0,213.73846153846156,27.754846153846156,151.20087403778973,90.19,17.986135553981146,3.3396923076923075,17.356923076923078,63080.186982248524,4976.0,302.1,0.0,3.1192926842307696,21.784615384615385,1275.4082840236686,mP13_2a2b_4a4b_6_a
5419,102.0,492.698,450.24,71.78190911923554,5.25,0.0,198.29,29.6162,135.53431053220964,85.01,59.15668831853998,3.2344,10.661,81738.88890000002,9853.960000000001,296.1,0.001860726,2.7030541622,15.248000000000001,1773.3599999999997,aP20_2_3i_6i_i
5420,101.0,579.0666666666666,1493.638888888889,116.27946986220724,0.6875,0.16666666666666666,630.4916666666666,27.743000000000002,152.86749518165485,90.19,26.91210192,6.726166666666666,17.524166666666666,1370785.6940972218,13897.599999999999,287.2,3.0969424,3.025542807916667,22.368333333333332,2449.25,oP24_26_a_a3c_c_c
5423,101.0,601.690909090909,998.6280991735538,132.9139671224079,0.0,0.0,121.93636363636364,25.35090909090909,141.7645401981689,90.19,25.343929,2.406727272727273,15.719999999999999,34947.115041322315,13237.2,350.0,0.0,2.850382844090909,18.88909090909091,950.8760330578514,aP22_2_2i_2i_7i
5424,101.0,272.1846153846154,1604.2366863905327,72.64867150298787,0.0,0.0,216.50769230769234,27.844076923076926,154.58548942240512,90.19,17.571583553981146,3.5858461538461546,18.316923076923075,64705.04378698226,3538.4,302.1,0.0,3.137020674384616,23.37538461538462,1540.6153846153848,aP13_1_4a_8a_a
5429,101.0,651.0799999999999,1244.5833333333333,137.46939412823684,3.4722222222222228,0.0,166.29999999999998,28.49583333333333,146.46761354093886,90.19,32.88052297172521,2.9879999999999995,15.398333333333332,57762.40333333334,15625.92,270.5,0.0,2.883744264833333,17.994999999999997,1296.8055555555554,mP24_14_4e_e_e
5430,101.0,381.5274999999999,1750.5555555555557,88.14613652887391,0.0,0.0,670.0749999999999,27.976333333333336,159.36749518165485,90.19,25.691589,6.844499999999999,19.798333333333332,1349642.846875,9156.66,350.0,0.0,3.272573276916667,26.141666666666666,2453.5555555555557,mP24_2a_2a_4_7a_a
5431,94.0,539.365,169.0,62.65,0.0,0.0,208.0,24.045,132.5,717.824,52.76499152784278,4.325,12.344999999999999,4624.0,12944.76,276.3,0.0,3.3779893894999997,20.475,72.25,hP24_156_5a4b3c_5a4b3c
5433,101.0,156.27,807.84,38.06536383464869,0.0,0.0,100.39,27.8814,144.9409942179858,90.19,25.326741,2.0274,17.686999999999998,23427.770900000003,3125.3999999999996,350.0,0.0,2.957663574,19.488,739.6400000000001,aP20_2_2i_7i_i
5434,101.0,589.8521428571428,576.8010204081634,129.38655862365698,1.8367346938775508,0.0,162.1642857142857,27.788,139.55805591447677,90.19,36.23805187464046,3.069142857142857,13.72,40043.45943877551,16515.86,276.3,12.3877696,2.689811807071429,15.422142857142857,1101.387755102041,mP28_13_2g_e4g_f
5435,98.0,384.17499999999995,109.75,79.1825,0.0,0.0,269.375,62.9825,157.29148110356,331.9,43.113442400000004,4.0625,18.74875,20359.984375,6146.799999999999,418.9,0.0,3.8247668070000005,55.353750000000005,84.984375,aP16_2_6i_i_i
5437,97.0,543.2416666666666,43.99999999999999,83.2,0.0,0.0,720.0,44.72483333333333,162.49306096648644,457.5,25.23488072,8.896666666666665,24.556666666666665,458823.33333333326,6518.9,339.9,0.0,4.2860331395,40.758333333333326,182.55555555555554,mP12_4a4b_6_ab_ab
5439,101.0,406.1444444444444,1174.0,55.366161773530706,0.0,0.0,185.7222222222222,27.285555555555554,151.0007890618935,90.19,38.50821528,2.954444444444444,16.58,44052.41728395062,14621.2,350.0,0.0,3.099507720111111,21.16444444444444,1172.9135802469136,mP36_14_2e_2e_5e
5441,103.0,129.12882352941176,743.6661942341857,21.426866443461307,0.0,0.35294117647058826,53.8035294117647,28.479764705882353,121.27125661713333,20.28,45.150793194640464,1.3945151764705883,14.670588235294119,8119.262611072663,4390.38,276.3,0.0,2.689936813411765,23.87117647058824,952.560553633218,mP34_14_3e_4e_a_e
5445,101.0,274.59,1198.1224489795918,109.87376639563158,0.0,0.0,253.25714285714284,28.125999999999998,149.54366874937617,90.19,41.554266389280926,3.074,15.882857142857143,92966.75673469386,7688.52,276.3,0.0,3.094707213714286,19.81857142857143,1137.8367346938776,mP28_13_4g_bcg_ef
5448,102.0,487.9683333333333,785.5555555555555,105.69333333333331,6.805555555555557,0.16666666666666666,400.96666666666664,29.160999999999994,137.51574277896532,85.01,29.495615600000004,6.492999999999999,11.023333333333333,322649.2588888889,5855.62,245.1,0.0,2.821264207,16.865000000000002,1601.4722222222222,aP12_1_2a_2a_8a
5450,99.0,1371.7333333333333,96.0,261.37,5.555555555555555,0.0,331.0333333333333,28.264,141.4512724643875,238.6,69.40074,5.216666666666666,14.223333333333333,58179.06888888888,49382.4,295.4,0.0,3.490361877,24.523333333333333,409.55555555555554,oP36_18_2a2c_2a2c_3c
5452,101.0,617.3483870967742,1283.075962539022,150.16648113030516,4.0457856399583765,0.0,208.2806451612903,27.972193548387096,150.1364460174056,90.19,39.6025955,3.407806451612903,17.10645161290322,81685.8402705515,19137.8,309.6,0.0,2.9740767833870967,20.652903225806448,1692.0624349635796,aP31_1_21a_4a_6a
5456,101.0,425.11999999999995,1369.1875,98.56454559617764,0.0,0.25,141.35,27.79475,144.35071015570415,90.19,6.382903742931305,3.2059999999999995,13.98,15539.6225,1700.4799999999998,270.5,0.0,2.9413557795000003,17.5875,1089.0,mP4_10_b_c_m
5459,97.0,1182.1727272727271,38.51239669421487,238.85,9.71900826446281,0.0,510.6363636363636,43.85936363636363,149.28883092255523,457.5,24.399927599999998,7.319999999999999,20.81909090909091,55054.413223140495,13003.9,317.0,0.0,4.050731997909091,34.57545454545454,249.6528925619835,hP11_156_a_b2d_d
5460,101.0,641.8769230769232,963.7869822485208,137.00251765683402,0.8520710059171597,0.0,557.3538461538461,28.25953846153846,145.20087403778973,90.19,16.457528,5.639692307692308,15.646153846153846,2097943.391715976,8344.4,283.4,2.3815787999999998,2.8498708743846155,18.861538461538462,1883.9053254437872,hP13_162_a_ck_h
5461,101.0,388.75714285714287,505.8367346938776,67.09935085168233,3.0612244897959178,0.14285714285714285,139.92857142857142,27.72342857142857,141.28672879386306,90.19,17.436349,2.7485714285714287,15.864285714285714,57426.34489795918,5442.6,302.3,0.0,2.7904485500000002,16.82857142857143,736.204081632653,tP14_85_a_c_cg
5462,101.0,231.89090909090908,331.900826446281,50.41388450353111,0.7438016528925621,0.0,71.7090909090909,29.79381818181818,144.48354520705377,90.19,19.576614460000002,1.6614545454545455,16.393636363636364,16094.9826446281,2550.8,287.2,1.5484712,2.8274472294545454,18.918181818181818,535.5371900826447,hP11_147_a_d_dg
5465,102.0,657.9416666666666,516.8055555555555,142.7833333333333,4.999999999999999,0.0,134.66666666666666,30.131666666666668,135.18634514037336,85.01,35.644417000000004,2.3141666666666665,10.911666666666667,77459.75555555556,7895.3,309.6,0.0,2.769425732666667,16.325000000000003,1531.2499999999998,oP12_51_a_eij
5466,101.0,572.84125,736.359375,109.08693199522205,3.0,0.0,181.9375,27.81,140.1258876946302,90.19,19.855092194640463,3.3200000000000003,13.7675,51671.05234375,9165.46,276.3,8.4426512,2.7182512396250003,15.69375,1160.0,oP16_59_a_a2e_e
5467,94.0,842.7666666666665,90.88888888888889,144.23333333333332,0.0,0.0,318.3333333333333,24.168,130.66666666666666,553.0,6.771422060000001,3.7766666666666664,13.703333333333333,48314.88888888889,5056.6,289.9,0.0,3.449607434,19.82333333333333,242.66666666666663,mP6_7_a_a_a
5468,101.0,1021.4709090909091,748.3636363636365,197.094427043384,4.049586776859504,0.18181818181818182,361.0,24.355636363636364,136.65532016985907,90.19,13.052017,6.292,13.554545454545455,314632.3781818182,11236.18,245.1,0.0,2.6964676880000003,15.694545454545455,977.5206611570247,hP11_147_a_d_d_g
5470,101.0,266.2153846153846,1543.7869822485209,111.5871330414494,0.0,0.0,656.4307692307692,28.542615384615388,156.8931817300974,90.19,16.281796,5.479692307692308,18.630769230769232,2087462.577514793,3460.8,350.0,0.0,3.2528778350000005,23.84307692307692,2196.6863905325445,hP13_162_a_ck_h
5471,101.0,539.61,1175.04,129.42745471541318,10.240000000000002,0.0,356.82,27.5788,152.12085218684498,90.19,4.81908366,4.7972,16.195999999999998,217878.02160000004,2698.05,317.5,2.25e-05,2.9886692718,20.014,1836.16,tP5_99_a_ac_b
5472,103.0,625.0083333333332,10.224660608648751,138.08666666666664,4.999999999999999,0.8333333333333334,131.59166666666667,28.075000000000003,89.33333333333334,20.28,9.17447,2.405660833333333,11.095,78227.11668055554,7500.1,288.6,0.0,2.5006180826666666,29.325000000000003,2383.472222222222,oP12_51_eij_f
5473,94.0,1220.4285714285713,183.10204081632654,231.85714285714283,7.959183673469387,0.2857142857142857,496.42857142857144,23.759999999999998,133.57142857142856,717.824,12.713258939756663,7.485714285714284,13.018571428571427,193676.53061224488,8543.0,296.1,0.000310121,3.467538440142857,21.64857142857143,741.6326530612243,hP7_164_2d_a_d
5474,93.0,1149.0,1.0,199.85,4.0,0.0,390.5,25.231500000000004,133.0,958.1,4.3433399999999995,6.085,11.755,24806.25,4596.0,291.2,4.2213256,3.253801193,20.794999999999998,121.0,tP4_129_b_c
5476,94.0,953.775,337.5,153.775,3.0,0.25,292.25,23.9625,131.0,717.824,5.60720806,5.245,12.105,28536.1875,3815.1,291.2,2.1106628,3.35499324875,20.0875,371.6875,hP4_156_a_ab_c
5478,103.0,177.44,980.6158368895915,28.139305888129194,0.0,0.36363636363636365,336.0763636363636,27.935818181818185,124.70960738596665,20.28,20.804896,3.703197454545455,16.645454545454545,841972.9578413223,3903.68,288.6,0.0,2.897653940727273,26.507272727272728,2222.2479338842977,mP22_13_2g_2g_e_g
5479,89.0,1287.6666666666665,10.88888888888889,149.26666666666665,0.0,0.0,276.0,23.089999999999996,136.66666666666666,876.0,11.9900844,4.716666666666667,12.653333333333332,512.0,15452.0,423.0,0.0,3.508072877,21.02,14.222222222222221,oP12_26_2a2b_ab
5480,101.0,402.8571428571428,454.9795918367347,78.34220799453948,6.0,0.0,168.35714285714283,27.782857142857143,141.7153002224345,90.19,19.81534306,2.7585714285714285,15.807142857142857,104944.36530612243,5640.0,314.4,0.0,2.834286996857143,18.062857142857144,974.5714285714286,tP14_85_a_c_cg
5481,101.0,440.01666666666665,919.5555555555554,79.75272746157017,3.4722222222222228,0.0,200.96666666666664,28.177,146.46761354093886,90.19,9.460484819756662,3.2013333333333334,15.829999999999998,69338.49222222222,2640.1,296.1,0.000310121,2.8771656043333333,18.641666666666666,1379.4722222222222,mP6_10_b_c_mn
5482,99.0,772.9333333333332,339.35802469135797,148.29555555555552,2.469135802469136,0.2222222222222222,214.17777777777775,31.09711111111111,145.45810048433054,238.6,24.430349999999997,4.0377777777777775,14.86,35094.70839506172,6956.4,295.4,0.0,3.4923637595555554,24.79,452.66666666666663,hP9_147_a_d_g
5485,97.0,1203.3272727272727,1.7190082644628097,237.95,9.71900826446281,0.0,532.2727272727273,43.89272727272727,151.10701274073705,457.5,24.3501336,7.477272727272727,21.186363636363637,47721.65289256198,13236.6,317.0,0.0,4.085577091545455,34.95090909090909,192.2314049586777,hP11_156_a_b2d_d
5487,101.0,1125.422222222222,288.8888888888889,208.00429971969157,4.839506172839506,0.0,127.88888888888889,24.243555555555552,132.57872465204997,90.19,11.815919000000001,2.283555555555555,13.673333333333332,85676.33876543208,10128.8,314.4,0.0,2.581555876888889,14.375555555555554,725.9506172839505,hP9_147_a_d_g
5490,94.0,904.4828571428571,202.7755102040816,166.0,4.408163265306123,0.2857142857142857,591.0,23.54142857142857,137.0,717.824,10.36077412,10.194285714285712,13.947142857142858,311811.71428571426,6331.38,245.1,0.0,3.4991979495714283,23.164285714285715,398.77551020408157,tP7_111_a_e_n
5491,97.0,386.7,0.0,41.95,0.0,0.0,389.0,54.43,150.73959144972966,457.5,12.2361472,5.35,25.72,0.0,1546.8,450.0,0.0,4.414518159,42.51,0.0,oP4_55_g
5492,90.0,540.625,15.1875,119.35,0.0,0.0,231.5,23.673500000000004,130.25,553.0,6.945066000000001,4.1825,16.1725,5940.75,4325.0,414.7,0.0,3.56626985025,19.8,31.6875,hP8_164_d_i
5493,94.0,745.5714285714286,77.95918367346937,135.74285714285713,1.9591836734693882,0.0,306.85714285714283,23.471428571428568,131.42857142857142,717.824,9.32507612,4.799999999999999,12.744285714285713,37196.4081632653,5219.0,291.2,2.1106628,3.4400767521428572,21.14857142857143,171.55102040816325,hP7_164_a_cd_d
5495,102.0,378.59777777777776,1285.2098765432097,87.40444444444445,6.320987654320987,0.0,253.2444444444444,29.502666666666663,143.682409445632,85.01,21.240138200000004,3.682444444444444,12.475555555555555,153510.16691358024,3407.3799999999997,317.5,2.25e-05,2.988561663444444,19.25,1938.6666666666665,hP9_164_a_d_i
5496,97.0,562.525,42.1875,39.5625,0.0,0.0,356.75,46.9825,147.80469358729724,457.5,19.9622208,5.089999999999999,22.5275,3120.1875,4500.2,423.0,0.0,4.1958097182500005,37.2625,75.0,hP8_147_d_g
5497,101.0,647.875,1281.4375,135.14719139041532,0.0,0.0,144.675,25.805875,145.2508876946302,90.19,10.4524105,2.5599999999999996,16.838749999999997,45322.501875,5183.0,350.0,0.0,2.93444464925,20.403750000000002,1230.234375,oP8_25_a_abcg_ad
5498,94.0,832.6666666666665,10.88888888888889,133.2,0.888888888888889,0.0,224.33333333333331,23.82333333333333,125.99999999999999,717.824,5.31020806,4.199999999999999,12.549999999999997,14224.222222222223,2498.0,283.4,0.5953946999999999,3.395879016666666,20.793333333333333,80.22222222222223,hP3_164_a_d
5499,101.0,388.92307692307696,1624.2366863905327,80.57174842606479,0.0,0.0,591.5076923076923,28.001076923076923,155.9701048070205,90.19,16.017528,5.578153846153846,19.215384615384615,2089341.35147929,5056.0,350.0,0.0,3.230952120846154,24.815384615384616,2196.6863905325445,hP13_162_a_ck_h
